Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
91,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_91.txt,150.0,150.0,275.0,275.0,0.0,-12.0,0.0,-152.0,0.0,-12.0,0.0,-111.0,150.0,150.0,275.0,12.0,False,2187.0,9.0,5505500.0,549.0,159.0,1638000.0,413.0,72.0
92,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_92.txt,33.0,33.0,33.0,-19.0,0.0,-62.0,0.0,-152.0,0.0,-99.0,0.0,-259.0,33.0,33.0,33.0,-430.0,False,2187.0,9.0,3466512.0,476.0,122.0,2867040.0,442.0,96.0
93,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_93.txt,39.0,39.0,39.0,-154.0,0.0,-140.0,0.0,-373.0,60.0,60.0,60.0,-34.0,60.0,60.0,99.0,-561.0,False,2187.0,11.0,4839534.0,545.0,142.0,2804760.0,522.0,53.0
94,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_94.txt,0.0,-98.0,0.0,-362.0,76.0,76.0,76.0,47.0,30.0,30.0,30.0,-168.0,76.0,76.0,106.0,-483.0,False,2187.0,9.0,4420416.0,502.0,150.0,3220074.0,502.0,81.0
95,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_95.txt,0.0,-5.0,0.0,-117.0,71.0,71.0,71.0,-41.0,0.0,-27.0,0.0,-59.0,71.0,71.0,71.0,-217.0,False,2187.0,12.0,3983462.0,493.0,151.0,2165240.0,414.0,77.0
96,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_96.txt,25.0,25.0,25.0,-201.0,0.0,-83.0,0.0,-341.0,54.0,54.0,54.0,24.0,54.0,54.0,79.0,-518.0,False,2187.0,1.0,4849728.0,559.0,156.0,2842944.0,492.0,68.0
97,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_97.txt,0.0,-17.0,0.0,-120.0,0.0,-64.0,0.0,-166.0,9.0,9.0,9.0,-121.0,9.0,9.0,9.0,-407.0,False,2187.0,11.0,6286192.0,565.0,176.0,4946136.0,513.0,156.0
98,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_98.txt,0.0,-71.0,0.0,-210.0,0.0,-37.0,0.0,-200.0,0.0,-33.0,0.0,-143.0,0.0,-33.0,0.0,-553.0,True,2187.0,15.0,7277664.0,595.0,174.0,7277664.0,590.0,172.0
99,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_99.txt,0.0,-74.0,0.0,-157.0,0.0,-61.0,0.0,-145.0,0.0,-34.0,0.0,-96.0,0.0,-34.0,0.0,-398.0,True,2187.0,29.0,5261568.0,569.0,158.0,4047360.0,484.0,128.0
100,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_100.txt,42.0,42.0,68.0,68.0,0.0,-24.0,0.0,-148.0,0.0,-114.0,0.0,-233.0,42.0,42.0,68.0,-313.0,False,2187.0,10.0,4562096.0,508.0,154.0,3983217.0,483.0,133.0
101,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_101.txt,0.0,-23.0,0.0,-127.0,0.0,-82.0,0.0,-224.0,16.0,16.0,16.0,-128.0,16.0,16.0,16.0,-479.0,False,2187.0,10.0,2523276.0,439.0,119.0,2304225.0,423.0,77.0
102,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_102.txt,0.0,-50.0,0.0,-189.0,0.0,-72.0,0.0,-246.0,6.0,6.0,6.0,-55.0,6.0,6.0,6.0,-490.0,False,2187.0,13.0,3900757.0,508.0,139.0,3810456.0,491.0,117.0
103,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_103.txt,17.0,17.0,17.0,-11.0,0.0,-56.0,0.0,-222.0,0.0,-75.0,0.0,-165.0,17.0,17.0,17.0,-398.0,False,2187.0,11.0,2256024.0,462.0,102.0,1978596.0,391.0,102.0
104,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_104.txt,66.0,66.0,130.0,130.0,83.0,83.0,83.0,-3.0,0.0,-99.0,0.0,-235.0,83.0,83.0,213.0,-108.0,False,2187.0,8.0,4304660.0,500.0,155.0,2219040.0,421.0,80.0
105,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_105.txt,14.0,14.0,14.0,-71.0,54.0,54.0,54.0,-69.0,0.0,-141.0,0.0,-353.0,54.0,54.0,68.0,-493.0,False,2187.0,10.0,4506192.0,522.0,144.0,3471648.0,491.0,87.0
106,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_106.txt,0.0,-170.0,0.0,-399.0,0.0,-32.0,0.0,-138.0,64.0,64.0,64.0,-70.0,64.0,64.0,64.0,-607.0,False,2187.0,15.0,4133052.0,537.0,137.0,3253047.0,537.0,57.0
107,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_107.txt,0.0,-55.0,0.0,-463.0,243.0,243.0,423.0,423.0,21.0,21.0,21.0,-340.0,243.0,243.0,444.0,-380.0,False,2187.0,13.0,4714336.0,553.0,139.0,843318.0,532.0,21.0
108,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_108.txt,0.0,-57.0,0.0,-123.0,0.0,-45.0,0.0,-157.0,12.0,12.0,12.0,-48.0,12.0,12.0,12.0,-328.0,False,2187.0,6.0,3836469.0,505.0,146.0,3574350.0,466.0,130.0
109,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_109.txt,0.0,-23.0,0.0,-125.0,0.0,-67.0,0.0,-155.0,0.0,-32.0,0.0,-97.0,0.0,-23.0,0.0,-377.0,True,2187.0,10.0,5248320.0,533.0,155.0,5248320.0,530.0,142.0
110,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_110.txt,0.0,-95.0,0.0,-233.0,0.0,-16.0,0.0,-96.0,17.0,17.0,17.0,-60.0,17.0,17.0,17.0,-389.0,False,2187.0,5.0,3176270.0,459.0,127.0,2867400.0,447.0,90.0
111,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_111.txt,0.0,-23.0,0.0,-98.0,0.0,-23.0,0.0,-138.0,0.0,-142.0,0.0,-292.0,0.0,-23.0,0.0,-528.0,True,2187.0,21.0,5247180.0,542.0,167.0,5247180.0,540.0,123.0
112,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_112.txt,7.0,7.0,7.0,-47.0,0.0,-7.0,0.0,-59.0,0.0,-15.0,0.0,-37.0,7.0,7.0,7.0,-143.0,False,2187.0,7.0,1471932.0,406.0,88.0,624456.0,286.0,42.0
113,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_113.txt,0.0,-82.0,0.0,-221.0,0.0,-49.0,0.0,-124.0,109.0,109.0,109.0,2.0,109.0,109.0,109.0,-343.0,False,2187.0,13.0,6704100.0,575.0,168.0,4295017.0,503.0,113.0
114,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_114.txt,0.0,-103.0,0.0,-221.0,0.0,-101.0,0.0,-224.0,0.0,0.0,0.0,-128.0,0.0,0.0,0.0,-573.0,True,2187.0,16.0,7021944.0,579.0,177.0,7021944.0,579.0,174.0
115,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_115.txt,0.0,-126.0,0.0,-266.0,0.0,-22.0,0.0,-118.0,0.0,-31.0,0.0,-203.0,0.0,-22.0,0.0,-587.0,True,2187.0,18.0,4742808.0,538.0,150.0,4742808.0,538.0,98.0
116,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_116.txt,0.0,0.0,0.0,-153.0,0.0,-98.0,0.0,-252.0,10.0,10.0,10.0,-12.0,10.0,10.0,10.0,-417.0,False,2187.0,7.0,3943940.0,487.0,136.0,3860780.0,487.0,115.0
117,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_117.txt,53.0,53.0,53.0,-83.0,0.0,-184.0,0.0,-407.0,49.0,49.0,49.0,-32.0,53.0,53.0,102.0,-522.0,False,2187.0,14.0,5113917.0,547.0,158.0,4512480.0,546.0,85.0
118,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_118.txt,0.0,-115.0,0.0,-312.0,19.0,19.0,19.0,-66.0,25.0,25.0,25.0,9.0,25.0,25.0,44.0,-369.0,False,2187.0,11.0,4983264.0,559.0,156.0,3289088.0,505.0,73.0
119,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_119.txt,77.0,77.0,77.0,7.0,0.0,-25.0,0.0,-187.0,0.0,-171.0,0.0,-396.0,77.0,77.0,77.0,-576.0,False,2187.0,16.0,6118400.0,584.0,160.0,5039076.0,574.0,84.0
120,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_120.txt,53.0,53.0,53.0,45.0,0.0,-81.0,0.0,-165.0,0.0,-18.0,0.0,-124.0,53.0,53.0,53.0,-244.0,False,2187.0,10.0,3897900.0,479.0,142.0,1920264.0,387.0,93.0
121,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_121.txt,127.0,127.0,127.0,67.0,72.0,72.0,72.0,-26.0,0.0,-123.0,0.0,-283.0,127.0,127.0,199.0,-242.0,False,2187.0,8.0,4319232.0,545.0,152.0,2773680.0,487.0,65.0
122,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_122.txt,10.0,10.0,10.0,-23.0,0.0,-96.0,0.0,-258.0,0.0,-74.0,0.0,-267.0,10.0,10.0,10.0,-548.0,False,2187.0,12.0,6462720.0,581.0,165.0,6462720.0,581.0,144.0
123,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_123.txt,65.0,65.0,65.0,31.0,100.0,100.0,163.0,163.0,0.0,-46.0,0.0,-142.0,100.0,100.0,228.0,52.0,False,2187.0,5.0,3872022.0,525.0,141.0,1314222.0,348.0,83.0
124,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_124.txt,0.0,-52.0,0.0,-252.0,13.0,13.0,13.0,-27.0,0.0,-106.0,0.0,-282.0,13.0,13.0,13.0,-561.0,False,2187.0,21.0,4693836.0,516.0,148.0,4538226.0,516.0,133.0
125,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_125.txt,0.0,-151.0,0.0,-366.0,120.0,120.0,120.0,-42.0,48.0,48.0,48.0,-65.0,120.0,120.0,168.0,-473.0,False,2187.0,11.0,3770844.0,492.0,134.0,2410800.0,492.0,50.0
126,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_126.txt,0.0,-13.0,0.0,-113.0,20.0,20.0,20.0,-63.0,0.0,-131.0,0.0,-332.0,20.0,20.0,20.0,-508.0,False,2187.0,14.0,4901130.0,515.0,153.0,3922497.0,515.0,89.0
127,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_127.txt,0.0,-30.0,0.0,-192.0,0.0,-103.0,0.0,-370.0,75.0,75.0,96.0,96.0,75.0,75.0,96.0,-466.0,False,2187.0,11.0,5990056.0,558.0,178.0,4978428.0,558.0,97.0
128,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_128.txt,0.0,-10.0,0.0,-141.0,0.0,-81.0,0.0,-197.0,0.0,-3.0,0.0,-49.0,0.0,-3.0,0.0,-387.0,True,2187.0,9.0,6216144.0,560.0,176.0,5241108.0,536.0,124.0
129,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_129.txt,0.0,-65.0,0.0,-187.0,16.0,16.0,16.0,-84.0,0.0,-29.0,0.0,-100.0,16.0,16.0,16.0,-371.0,False,2187.0,28.0,2906112.0,444.0,128.0,2244090.0,396.0,114.0
130,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_130.txt,21.0,21.0,21.0,-52.0,0.0,-58.0,0.0,-166.0,0.0,-6.0,0.0,-30.0,21.0,21.0,21.0,-248.0,False,2187.0,4.0,4295520.0,491.0,152.0,4003566.0,480.0,133.0
131,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_131.txt,0.0,-74.0,0.0,-243.0,0.0,-38.0,0.0,-207.0,43.0,43.0,43.0,3.0,43.0,43.0,43.0,-447.0,False,2187.0,9.0,7963725.0,614.0,173.0,6353640.0,577.0,148.0
132,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_132.txt,1.0,1.0,2.0,2.0,0.0,-76.0,0.0,-163.0,0.0,-61.0,0.0,-162.0,1.0,1.0,2.0,-323.0,False,2187.0,10.0,6464048.0,578.0,173.0,4787948.0,508.0,148.0
133,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_133.txt,0.0,-128.0,0.0,-324.0,0.0,-65.0,0.0,-259.0,0.0,-119.0,0.0,-241.0,0.0,-65.0,0.0,-824.0,True,2187.0,17.0,7165176.0,593.0,172.0,7165176.0,593.0,159.0
134,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_134.txt,0.0,-63.0,0.0,-130.0,0.0,-27.0,0.0,-116.0,4.0,4.0,4.0,-38.0,4.0,4.0,4.0,-284.0,False,2187.0,6.0,2793000.0,426.0,125.0,2793000.0,426.0,125.0
135,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_135.txt,0.0,-49.0,0.0,-296.0,22.0,22.0,22.0,-48.0,0.0,-154.0,0.0,-398.0,22.0,22.0,22.0,-742.0,False,2187.0,26.0,4029102.0,524.0,126.0,3674550.0,524.0,75.0
136,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_136.txt,0.0,-104.0,0.0,-274.0,7.0,7.0,7.0,-215.0,0.0,-21.0,0.0,-58.0,7.0,7.0,7.0,-547.0,False,2187.0,9.0,8013978.0,609.0,189.0,7428995.0,609.0,155.0
137,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_137.txt,47.0,47.0,47.0,-48.0,12.0,12.0,12.0,-109.0,0.0,-8.0,0.0,-64.0,47.0,47.0,59.0,-221.0,False,2187.0,11.0,3516540.0,465.0,137.0,1523520.0,367.0,69.0
138,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_138.txt,0.0,-27.0,0.0,-169.0,0.0,-87.0,0.0,-197.0,0.0,-41.0,0.0,-134.0,0.0,-27.0,0.0,-500.0,True,2187.0,12.0,6103224.0,559.0,172.0,5806032.0,540.0,172.0
139,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_139.txt,0.0,-23.0,0.0,-71.0,0.0,-58.0,0.0,-180.0,0.0,-40.0,0.0,-85.0,0.0,-23.0,0.0,-336.0,True,2187.0,4.0,6339060.0,572.0,166.0,6339060.0,559.0,162.0
140,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_140.txt,0.0,-85.0,0.0,-259.0,0.0,-19.0,0.0,-158.0,0.0,-54.0,0.0,-122.0,0.0,-19.0,0.0,-539.0,True,2187.0,10.0,4270656.0,508.0,141.0,4270656.0,508.0,116.0
141,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_141.txt,12.0,12.0,12.0,-72.0,89.0,89.0,89.0,-15.0,0.0,-150.0,0.0,-321.0,89.0,89.0,101.0,-408.0,False,2187.0,10.0,2995236.0,439.0,120.0,1850505.0,423.0,57.0
142,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_142.txt,0.0,-3.0,0.0,-70.0,0.0,-107.0,0.0,-238.0,0.0,-144.0,0.0,-293.0,0.0,-3.0,0.0,-601.0,True,2187.0,24.0,5237946.0,553.0,162.0,4912488.0,523.0,133.0
143,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_143.txt,19.0,19.0,19.0,-56.0,0.0,-101.0,0.0,-256.0,0.0,-24.0,0.0,-154.0,19.0,19.0,19.0,-466.0,False,2187.0,10.0,5489952.0,533.0,166.0,5033784.0,527.0,133.0
144,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_144.txt,33.0,33.0,33.0,-68.0,0.0,-2.0,0.0,-91.0,0.0,-110.0,0.0,-239.0,33.0,33.0,33.0,-398.0,False,2187.0,7.0,5380688.0,559.0,149.0,3985905.0,519.0,87.0
145,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_145.txt,0.0,-47.0,0.0,-212.0,0.0,-42.0,0.0,-238.0,28.0,28.0,28.0,-21.0,28.0,28.0,28.0,-471.0,False,2187.0,12.0,3953664.0,484.0,148.0,3953664.0,484.0,132.0
146,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_146.txt,79.0,79.0,79.0,69.0,0.0,-73.0,0.0,-202.0,0.0,-56.0,0.0,-151.0,79.0,79.0,79.0,-284.0,False,2187.0,5.0,3219216.0,445.0,134.0,2443584.0,424.0,89.0
147,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_147.txt,0.0,-9.0,0.0,-48.0,0.0,-51.0,0.0,-198.0,0.0,-76.0,0.0,-152.0,0.0,-9.0,0.0,-398.0,True,2187.0,10.0,7858458.0,612.0,177.0,7034688.0,582.0,162.0
148,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_148.txt,82.0,82.0,82.0,79.0,45.0,45.0,45.0,-57.0,0.0,-130.0,0.0,-271.0,82.0,82.0,127.0,-249.0,False,2187.0,9.0,3734050.0,477.0,136.0,2939490.0,462.0,81.0
149,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_149.txt,0.0,-68.0,0.0,-167.0,0.0,-32.0,0.0,-100.0,0.0,-16.0,0.0,-104.0,0.0,-16.0,0.0,-371.0,True,2187.0,6.0,4496976.0,502.0,158.0,4477088.0,495.0,158.0
150,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_150.txt,4.0,4.0,4.0,-95.0,0.0,-105.0,0.0,-304.0,0.0,-21.0,0.0,-85.0,4.0,4.0,4.0,-484.0,False,2187.0,9.0,2987712.0,457.0,133.0,2769984.0,457.0,84.0
151,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_151.txt,0.0,-59.0,0.0,-124.0,0.0,-59.0,0.0,-140.0,0.0,-60.0,0.0,-159.0,0.0,-59.0,0.0,-423.0,True,2187.0,20.0,2899200.0,448.0,128.0,2824800.0,433.0,107.0
152,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_152.txt,0.0,-25.0,0.0,-74.0,25.0,25.0,25.0,-50.0,1.0,1.0,1.0,-106.0,25.0,25.0,26.0,-230.0,False,2187.0,15.0,5208000.0,566.0,134.0,3781008.0,475.0,121.0
153,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_153.txt,0.0,-1.0,0.0,-37.0,70.0,70.0,70.0,-100.0,0.0,-152.0,0.0,-422.0,70.0,70.0,70.0,-559.0,False,2187.0,11.0,4820992.0,525.0,155.0,2992626.0,520.0,58.0
154,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_154.txt,0.0,-65.0,0.0,-182.0,0.0,-110.0,0.0,-272.0,0.0,-91.0,0.0,-190.0,0.0,-65.0,0.0,-644.0,True,2187.0,23.0,5028730.0,533.0,139.0,5028730.0,522.0,133.0
155,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_155.txt,0.0,-12.0,0.0,-52.0,0.0,-31.0,0.0,-186.0,0.0,-22.0,0.0,-204.0,0.0,-12.0,0.0,-442.0,True,2187.0,10.0,5453406.0,561.0,152.0,4872750.0,522.0,125.0
156,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_156.txt,0.0,-26.0,0.0,-86.0,0.0,-37.0,0.0,-210.0,80.0,80.0,111.0,111.0,80.0,80.0,111.0,-185.0,False,2187.0,1.0,4442088.0,527.0,155.0,3428608.0,473.0,118.0
157,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_157.txt,0.0,-32.0,0.0,-103.0,0.0,-75.0,0.0,-179.0,52.0,52.0,52.0,8.0,52.0,52.0,52.0,-274.0,False,2187.0,16.0,4045008.0,528.0,139.0,2455650.0,434.0,102.0
158,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_158.txt,143.0,143.0,143.0,137.0,33.0,33.0,33.0,-216.0,0.0,-142.0,0.0,-413.0,143.0,143.0,176.0,-492.0,False,2187.0,13.0,5006592.0,515.0,159.0,2975616.0,515.0,63.0
159,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_159.txt,0.0,-56.0,0.0,-207.0,0.0,-30.0,0.0,-110.0,0.0,-122.0,0.0,-339.0,0.0,-30.0,0.0,-656.0,True,2187.0,34.0,4697406.0,520.0,153.0,4697406.0,520.0,129.0
160,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_160.txt,0.0,-31.0,0.0,-218.0,0.0,-106.0,0.0,-301.0,0.0,-30.0,0.0,-140.0,0.0,-30.0,0.0,-659.0,True,2187.0,17.0,7398786.0,599.0,176.0,7398786.0,594.0,166.0
161,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_161.txt,10.0,10.0,10.0,-48.0,0.0,-12.0,0.0,-82.0,0.0,-41.0,0.0,-132.0,10.0,10.0,10.0,-262.0,False,2187.0,6.0,3723098.0,474.0,142.0,2841072.0,429.0,116.0
162,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_162.txt,39.0,39.0,39.0,-19.0,0.0,-54.0,0.0,-148.0,0.0,-55.0,0.0,-111.0,39.0,39.0,39.0,-278.0,False,2187.0,1.0,3148470.0,490.0,128.0,2992120.0,441.0,124.0
163,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_163.txt,0.0,-26.0,0.0,-154.0,0.0,-34.0,0.0,-215.0,0.0,-26.0,0.0,-78.0,0.0,-26.0,0.0,-447.0,True,2187.0,12.0,7007884.0,595.0,173.0,5755594.0,560.0,122.0
164,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_164.txt,0.0,-53.0,0.0,-145.0,0.0,-29.0,0.0,-86.0,0.0,-110.0,0.0,-223.0,0.0,-29.0,0.0,-454.0,True,2187.0,11.0,4412250.0,514.0,150.0,3928095.0,477.0,135.0
165,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_165.txt,105.0,105.0,105.0,10.0,47.0,47.0,47.0,-89.0,0.0,-11.0,0.0,-121.0,105.0,105.0,152.0,-200.0,False,2187.0,25.0,3336450.0,475.0,145.0,969035.0,349.0,41.0
166,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_166.txt,0.0,-81.0,0.0,-249.0,0.0,-73.0,0.0,-188.0,0.0,-106.0,0.0,-279.0,0.0,-73.0,0.0,-716.0,True,2187.0,13.0,6005250.0,562.0,157.0,6005250.0,562.0,150.0
167,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_167.txt,83.0,83.0,83.0,27.0,0.0,-163.0,0.0,-345.0,89.0,89.0,89.0,-34.0,89.0,89.0,172.0,-352.0,False,2187.0,20.0,2768727.0,440.0,129.0,857712.0,405.0,24.0
168,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_168.txt,0.0,-5.0,0.0,-40.0,0.0,-93.0,0.0,-286.0,0.0,-78.0,0.0,-227.0,0.0,-5.0,0.0,-553.0,True,2187.0,16.0,6582600.0,569.0,180.0,5090544.0,529.0,138.0
169,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_169.txt,111.0,111.0,201.0,201.0,6.0,6.0,6.0,-172.0,31.0,31.0,31.0,-113.0,111.0,111.0,238.0,-84.0,False,2187.0,9.0,3801824.0,477.0,148.0,1035440.0,357.0,56.0
170,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_170.txt,0.0,-51.0,0.0,-137.0,93.0,93.0,93.0,59.0,0.0,-57.0,0.0,-182.0,93.0,93.0,93.0,-260.0,False,2187.0,2.0,5152420.0,545.0,154.0,3811500.0,503.0,99.0
171,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_171.txt,52.0,52.0,52.0,52.0,0.0,-27.0,0.0,-63.0,42.0,42.0,56.0,56.0,52.0,52.0,108.0,45.0,False,2187.0,10.0,4692240.0,517.0,147.0,1796760.0,365.0,115.0
172,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_172.txt,0.0,-15.0,0.0,-111.0,0.0,-102.0,0.0,-217.0,31.0,31.0,31.0,-58.0,31.0,31.0,31.0,-386.0,False,2187.0,12.0,6509280.0,565.0,163.0,5326035.0,529.0,143.0
173,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_173.txt,30.0,30.0,30.0,-146.0,0.0,-73.0,0.0,-174.0,0.0,-76.0,0.0,-160.0,30.0,30.0,30.0,-480.0,False,2187.0,14.0,5475490.0,542.0,158.0,4426301.0,511.0,121.0
174,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_174.txt,0.0,-37.0,0.0,-77.0,36.0,36.0,36.0,-126.0,0.0,-67.0,0.0,-224.0,36.0,36.0,36.0,-427.0,False,2187.0,12.0,3514852.0,467.0,132.0,2359742.0,418.0,98.0
175,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_175.txt,15.0,15.0,15.0,-56.0,0.0,-76.0,0.0,-222.0,0.0,-49.0,0.0,-113.0,15.0,15.0,15.0,-391.0,False,2187.0,19.0,4777152.0,511.0,147.0,3785850.0,470.0,141.0
176,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_176.txt,0.0,-39.0,0.0,-159.0,0.0,-18.0,0.0,-79.0,0.0,-14.0,0.0,-81.0,0.0,-14.0,0.0,-319.0,True,2187.0,15.0,5164600.0,532.0,155.0,3427200.0,458.0,120.0
177,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_177.txt,0.0,-37.0,0.0,-390.0,0.0,-53.0,0.0,-395.0,150.0,150.0,239.0,239.0,150.0,150.0,239.0,-546.0,False,2187.0,7.0,4795440.0,617.0,151.0,2769036.0,596.0,73.0
178,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_178.txt,0.0,-44.0,0.0,-147.0,0.0,-45.0,0.0,-167.0,0.0,-15.0,0.0,-135.0,0.0,-15.0,0.0,-449.0,True,2187.0,16.0,8281856.0,621.0,176.0,5959760.0,547.0,158.0
179,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_179.txt,0.0,-66.0,0.0,-215.0,66.0,66.0,66.0,38.0,8.0,8.0,8.0,-98.0,66.0,66.0,74.0,-275.0,False,2187.0,4.0,5200440.0,528.0,159.0,4971288.0,528.0,127.0
180,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_180.txt,96.0,96.0,96.0,-28.0,65.0,65.0,65.0,-94.0,0.0,-230.0,0.0,-462.0,96.0,96.0,161.0,-584.0,False,2187.0,16.0,5691456.0,568.0,156.0,4104230.0,568.0,65.0
181,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_181.txt,20.0,20.0,20.0,-130.0,0.0,-111.0,0.0,-338.0,147.0,147.0,159.0,159.0,147.0,147.0,179.0,-309.0,False,2187.0,4.0,6457968.0,577.0,174.0,4065600.0,553.0,77.0
182,uniform,outputs/agents_3/items_7/gpt4o/zero_shot1/output_182.txt,20.0,20.0,20.0,-183.0,0.0,-249.0,0.0,-503.0,0.0,-23.0,0.0,-164.0,20.0,20.0,20.0,-850.0,False,2187.0,32.0,7954848.0,605.0,176.0,5934000.0,600.0,92.0
