Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
91,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_91.txt,52.0,52.0,52.0,46.0,82.0,82.0,82.0,-134.0,0.0,-130.0,0.0,-323.0,82.0,82.0,134.0,-411.0,False,729.0,6.0,4262007.0,494.0,141.0,3066120.0,494.0,72.0
92,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_92.txt,0.0,-94.0,0.0,-201.0,0.0,-83.0,0.0,-185.0,0.0,-71.0,0.0,-167.0,0.0,-71.0,0.0,-553.0,True,729.0,4.0,3095400.0,441.0,132.0,3095400.0,441.0,132.0
93,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_93.txt,12.0,12.0,12.0,-21.0,0.0,-10.0,0.0,-97.0,0.0,-64.0,0.0,-145.0,12.0,12.0,12.0,-263.0,False,729.0,2.0,2819754.0,429.0,126.0,2178414.0,392.0,113.0
94,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_94.txt,0.0,-8.0,0.0,-171.0,38.0,38.0,38.0,35.0,0.0,-46.0,0.0,-108.0,38.0,38.0,38.0,-244.0,False,729.0,1.0,2960433.0,457.0,137.0,1962752.0,397.0,82.0
95,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_95.txt,85.0,85.0,85.0,-36.0,0.0,-27.0,0.0,-71.0,3.0,3.0,3.0,-29.0,85.0,85.0,88.0,-136.0,False,729.0,8.0,2010660.0,407.0,95.0,551448.0,283.0,37.0
96,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_96.txt,9.0,9.0,9.0,-3.0,15.0,15.0,15.0,-66.0,0.0,-58.0,0.0,-138.0,15.0,15.0,24.0,-207.0,False,729.0,7.0,3894576.0,480.0,134.0,1661184.0,367.0,96.0
97,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_97.txt,0.0,-168.0,0.0,-344.0,0.0,-22.0,0.0,-51.0,3.0,3.0,3.0,-127.0,3.0,3.0,3.0,-522.0,False,729.0,10.0,3140000.0,460.0,125.0,2599884.0,436.0,84.0
98,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_98.txt,0.0,-42.0,0.0,-202.0,0.0,-15.0,0.0,-152.0,0.0,-53.0,0.0,-132.0,0.0,-15.0,0.0,-486.0,True,729.0,4.0,3666600.0,469.0,135.0,3666600.0,469.0,135.0
99,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_99.txt,81.0,81.0,81.0,45.0,54.0,54.0,54.0,-1.0,4.0,4.0,4.0,-47.0,81.0,81.0,139.0,-3.0,False,729.0,4.0,2749950.0,470.0,116.0,1188647.0,337.0,67.0
100,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_100.txt,0.0,-96.0,0.0,-201.0,21.0,21.0,21.0,-43.0,0.0,-76.0,0.0,-165.0,21.0,21.0,21.0,-409.0,False,729.0,5.0,4458080.0,503.0,149.0,4458080.0,496.0,149.0
101,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_101.txt,0.0,-60.0,0.0,-175.0,59.0,59.0,59.0,0.0,103.0,103.0,103.0,90.0,103.0,103.0,162.0,-85.0,False,729.0,8.0,3412480.0,464.0,133.0,1176000.0,339.0,80.0
102,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_102.txt,0.0,-5.0,0.0,-37.0,0.0,-80.0,0.0,-200.0,0.0,-46.0,0.0,-110.0,0.0,-5.0,0.0,-347.0,True,729.0,4.0,4187790.0,508.0,155.0,3729600.0,468.0,140.0
103,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_103.txt,19.0,19.0,19.0,-70.0,25.0,25.0,37.0,37.0,0.0,-40.0,0.0,-194.0,25.0,25.0,56.0,-227.0,False,729.0,5.0,2017008.0,397.0,109.0,1308490.0,350.0,85.0
104,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_104.txt,0.0,-37.0,0.0,-100.0,0.0,-81.0,0.0,-227.0,0.0,-39.0,0.0,-83.0,0.0,-37.0,0.0,-410.0,True,729.0,4.0,2207800.0,401.0,104.0,2207800.0,401.0,95.0
105,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_105.txt,14.0,14.0,14.0,-107.0,103.0,103.0,103.0,41.0,0.0,-54.0,0.0,-124.0,103.0,103.0,117.0,-190.0,False,729.0,6.0,3771297.0,467.0,153.0,1873324.0,390.0,76.0
106,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_106.txt,0.0,-54.0,0.0,-149.0,64.0,64.0,64.0,-27.0,0.0,-41.0,0.0,-172.0,64.0,64.0,64.0,-348.0,False,729.0,4.0,3664440.0,467.0,135.0,2630070.0,428.0,102.0
107,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_107.txt,0.0,-56.0,0.0,-209.0,0.0,-87.0,0.0,-201.0,0.0,-20.0,0.0,-74.0,0.0,-20.0,0.0,-484.0,True,729.0,7.0,3938220.0,499.0,152.0,3938220.0,478.0,135.0
108,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_108.txt,0.0,-103.0,0.0,-319.0,122.0,122.0,122.0,60.0,104.0,104.0,104.0,16.0,122.0,122.0,226.0,-243.0,False,729.0,5.0,3174171.0,453.0,143.0,1175040.0,418.0,32.0
109,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_109.txt,7.0,7.0,7.0,-169.0,0.0,-2.0,0.0,-195.0,139.0,139.0,194.0,194.0,139.0,139.0,201.0,-170.0,False,729.0,2.0,1840476.0,486.0,99.0,739479.0,389.0,39.0
110,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_110.txt,41.0,41.0,41.0,-22.0,148.0,148.0,148.0,78.0,0.0,-62.0,0.0,-158.0,148.0,148.0,189.0,-102.0,False,729.0,3.0,1670290.0,367.0,103.0,543600.0,301.0,30.0
111,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_111.txt,0.0,-107.0,0.0,-362.0,0.0,-10.0,0.0,-191.0,41.0,41.0,41.0,-19.0,41.0,41.0,41.0,-572.0,False,729.0,5.0,4421280.0,513.0,151.0,3466960.0,513.0,82.0
112,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_112.txt,0.0,-112.0,0.0,-225.0,9.0,9.0,9.0,-12.0,0.0,-54.0,0.0,-108.0,9.0,9.0,9.0,-345.0,False,729.0,3.0,2668664.0,432.0,119.0,2528570.0,418.0,110.0
113,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_113.txt,21.0,21.0,21.0,-32.0,45.0,45.0,45.0,-29.0,0.0,-50.0,0.0,-179.0,45.0,45.0,66.0,-240.0,False,729.0,0.0,2729862.0,444.0,123.0,2366496.0,416.0,88.0
114,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_114.txt,68.0,68.0,68.0,-21.0,122.0,122.0,122.0,43.0,0.0,-48.0,0.0,-124.0,122.0,122.0,190.0,-102.0,False,729.0,5.0,2507760.0,463.0,107.0,757560.0,324.0,40.0
115,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_115.txt,0.0,-80.0,0.0,-164.0,0.0,-39.0,0.0,-95.0,0.0,-14.0,0.0,-77.0,0.0,-14.0,0.0,-336.0,True,729.0,1.0,3380594.0,454.0,133.0,3380594.0,454.0,133.0
116,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_116.txt,104.0,104.0,104.0,88.0,0.0,-71.0,0.0,-168.0,79.0,79.0,108.0,108.0,104.0,104.0,212.0,28.0,False,729.0,4.0,1540125.0,352.0,111.0,403293.0,255.0,33.0
117,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_117.txt,0.0,-78.0,0.0,-245.0,0.0,-66.0,0.0,-212.0,33.0,33.0,33.0,-1.0,33.0,33.0,33.0,-458.0,False,729.0,2.0,3825636.0,485.0,138.0,2967690.0,476.0,85.0
118,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_118.txt,32.0,32.0,32.0,-141.0,114.0,114.0,177.0,177.0,0.0,-126.0,0.0,-284.0,114.0,114.0,209.0,-248.0,False,729.0,3.0,1443420.0,413.0,88.0,143220.0,354.0,5.0
119,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_119.txt,47.0,47.0,47.0,-6.0,40.0,40.0,40.0,-46.0,0.0,-96.0,0.0,-196.0,47.0,47.0,87.0,-248.0,False,729.0,3.0,1406160.0,374.0,108.0,1018660.0,332.0,53.0
120,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_120.txt,0.0,-40.0,0.0,-331.0,0.0,-62.0,0.0,-341.0,107.0,107.0,203.0,203.0,107.0,107.0,203.0,-469.0,False,729.0,8.0,3390140.0,495.0,135.0,2128536.0,495.0,68.0
121,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_121.txt,0.0,-14.0,0.0,-66.0,0.0,-81.0,0.0,-196.0,0.0,-3.0,0.0,-46.0,0.0,-3.0,0.0,-308.0,True,729.0,4.0,2384322.0,422.0,118.0,1932966.0,386.0,87.0
122,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_122.txt,84.0,84.0,86.0,86.0,24.0,24.0,24.0,-107.0,0.0,-67.0,0.0,-224.0,84.0,84.0,110.0,-245.0,False,729.0,6.0,801801.0,283.0,89.0,80388.0,257.0,6.0
123,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_123.txt,0.0,-74.0,0.0,-171.0,0.0,-101.0,0.0,-275.0,0.0,-71.0,0.0,-169.0,0.0,-71.0,0.0,-615.0,True,729.0,8.0,3106233.0,448.0,117.0,3106233.0,447.0,117.0
124,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_124.txt,0.0,-56.0,0.0,-137.0,0.0,-50.0,0.0,-164.0,0.0,-40.0,0.0,-86.0,0.0,-40.0,0.0,-387.0,True,729.0,4.0,3875508.0,487.0,147.0,3875508.0,472.0,147.0
125,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_125.txt,0.0,-23.0,0.0,-62.0,0.0,-31.0,0.0,-103.0,0.0,-35.0,0.0,-149.0,0.0,-23.0,0.0,-314.0,True,729.0,11.0,2471040.0,461.0,120.0,1871136.0,379.0,89.0
126,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_126.txt,0.0,-75.0,0.0,-154.0,0.0,-19.0,0.0,-79.0,25.0,25.0,25.0,21.0,25.0,25.0,25.0,-212.0,False,729.0,6.0,2345112.0,426.0,117.0,1227600.0,331.0,88.0
127,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_127.txt,153.0,153.0,153.0,128.0,0.0,-100.0,0.0,-277.0,0.0,-15.0,0.0,-180.0,153.0,153.0,153.0,-329.0,False,729.0,4.0,1738044.0,364.0,110.0,902880.0,358.0,36.0
128,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_128.txt,62.0,62.0,62.0,-121.0,148.0,148.0,182.0,182.0,0.0,-92.0,0.0,-343.0,148.0,148.0,244.0,-282.0,False,729.0,3.0,3194304.0,472.0,131.0,1045980.0,436.0,27.0
129,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_129.txt,0.0,-24.0,0.0,-156.0,0.0,-56.0,0.0,-153.0,0.0,-56.0,0.0,-144.0,0.0,-24.0,0.0,-453.0,True,729.0,12.0,3828120.0,517.0,130.0,2688444.0,431.0,99.0
130,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_130.txt,35.0,35.0,35.0,1.0,1.0,1.0,1.0,-71.0,0.0,-72.0,0.0,-184.0,35.0,35.0,36.0,-254.0,False,729.0,2.0,3068160.0,446.0,136.0,2248428.0,407.0,91.0
131,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_131.txt,0.0,-25.0,0.0,-68.0,33.0,33.0,33.0,33.0,0.0,-12.0,0.0,-93.0,33.0,33.0,33.0,-128.0,False,729.0,4.0,3551862.0,475.0,145.0,1933308.0,381.0,102.0
132,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_132.txt,65.0,65.0,65.0,56.0,24.0,24.0,24.0,-93.0,0.0,-25.0,0.0,-97.0,65.0,65.0,89.0,-134.0,False,729.0,1.0,3331461.0,497.0,131.0,1588140.0,386.0,60.0
133,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_133.txt,46.0,46.0,46.0,-13.0,31.0,31.0,31.0,-37.0,0.0,-89.0,0.0,-201.0,46.0,46.0,77.0,-251.0,False,729.0,5.0,1825740.0,400.0,114.0,1029600.0,361.0,40.0
134,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_134.txt,0.0,-83.0,0.0,-202.0,30.0,30.0,30.0,29.0,61.0,61.0,61.0,-27.0,61.0,61.0,91.0,-200.0,False,729.0,2.0,1779624.0,388.0,107.0,1273608.0,338.0,72.0
135,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_135.txt,36.0,36.0,36.0,18.0,24.0,24.0,24.0,-72.0,0.0,-74.0,0.0,-149.0,36.0,36.0,60.0,-203.0,False,729.0,7.0,3522452.0,457.0,142.0,1260630.0,338.0,87.0
136,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_136.txt,0.0,-13.0,0.0,-75.0,0.0,-27.0,0.0,-54.0,0.0,-29.0,0.0,-130.0,0.0,-13.0,0.0,-259.0,True,729.0,2.0,2810024.0,453.0,133.0,2612052.0,418.0,111.0
137,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_137.txt,47.0,47.0,47.0,11.0,18.0,18.0,18.0,-100.0,0.0,-77.0,0.0,-187.0,47.0,47.0,65.0,-276.0,False,729.0,0.0,1703295.0,376.0,111.0,1404150.0,354.0,74.0
138,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_138.txt,47.0,47.0,80.0,80.0,0.0,-58.0,0.0,-190.0,0.0,-72.0,0.0,-190.0,47.0,47.0,80.0,-300.0,False,729.0,2.0,2068096.0,401.0,110.0,1414140.0,361.0,78.0
139,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_139.txt,43.0,43.0,43.0,-153.0,0.0,-133.0,0.0,-319.0,164.0,164.0,164.0,155.0,164.0,164.0,207.0,-317.0,False,729.0,4.0,3206622.0,475.0,137.0,806520.0,423.0,22.0
140,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_140.txt,0.0,-41.0,0.0,-133.0,0.0,-26.0,0.0,-100.0,0.0,-50.0,0.0,-154.0,0.0,-26.0,0.0,-387.0,True,729.0,9.0,1900686.0,400.0,110.0,1742256.0,364.0,109.0
141,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_141.txt,31.0,31.0,44.0,44.0,39.0,39.0,39.0,12.0,0.0,-79.0,0.0,-178.0,39.0,39.0,83.0,-122.0,False,729.0,4.0,1632540.0,370.0,98.0,745416.0,286.0,58.0
142,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_142.txt,4.0,4.0,4.0,-35.0,0.0,-78.0,0.0,-230.0,0.0,-84.0,0.0,-231.0,4.0,4.0,4.0,-496.0,False,729.0,3.0,3106012.0,464.0,119.0,3106012.0,464.0,91.0
143,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_143.txt,0.0,-36.0,0.0,-135.0,0.0,-17.0,0.0,-98.0,0.0,-16.0,0.0,-84.0,0.0,-16.0,0.0,-317.0,True,729.0,3.0,3890880.0,485.0,138.0,3651480.0,465.0,138.0
144,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_144.txt,90.0,90.0,90.0,54.0,8.0,8.0,8.0,-192.0,0.0,-111.0,0.0,-367.0,90.0,90.0,98.0,-505.0,False,729.0,7.0,3840804.0,495.0,145.0,3170937.0,495.0,77.0
145,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_145.txt,57.0,57.0,57.0,27.0,90.0,90.0,90.0,-2.0,0.0,-46.0,0.0,-99.0,90.0,90.0,147.0,-74.0,False,729.0,2.0,2162808.0,451.0,98.0,207296.0,330.0,8.0
146,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_146.txt,104.0,104.0,104.0,-12.0,114.0,114.0,114.0,36.0,0.0,-82.0,0.0,-177.0,114.0,114.0,218.0,-153.0,False,729.0,1.0,2691765.0,459.0,127.0,734160.0,375.0,24.0
147,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_147.txt,0.0,-35.0,0.0,-108.0,22.0,22.0,22.0,-51.0,0.0,-20.0,0.0,-45.0,22.0,22.0,22.0,-204.0,False,729.0,2.0,2158428.0,431.0,122.0,1602896.0,373.0,71.0
148,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_148.txt,0.0,-51.0,0.0,-170.0,0.0,-48.0,0.0,-105.0,0.0,-18.0,0.0,-52.0,0.0,-18.0,0.0,-327.0,True,729.0,6.0,2352350.0,451.0,123.0,2171295.0,401.0,105.0
149,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_149.txt,12.0,12.0,14.0,14.0,0.0,-39.0,0.0,-118.0,0.0,-66.0,0.0,-182.0,12.0,12.0,14.0,-286.0,False,729.0,7.0,3549000.0,513.0,130.0,1811612.0,394.0,76.0
150,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_150.txt,26.0,26.0,26.0,15.0,0.0,-6.0,0.0,-109.0,0.0,-51.0,0.0,-191.0,26.0,26.0,26.0,-285.0,False,729.0,2.0,3644784.0,470.0,134.0,3141750.0,444.0,125.0
151,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_151.txt,0.0,-126.0,0.0,-292.0,0.0,-63.0,0.0,-166.0,49.0,49.0,49.0,-35.0,49.0,49.0,49.0,-493.0,False,729.0,4.0,4424364.0,540.0,130.0,3824128.0,527.0,77.0
152,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_152.txt,0.0,-6.0,0.0,-120.0,74.0,74.0,74.0,69.0,0.0,-52.0,0.0,-296.0,74.0,74.0,74.0,-347.0,False,729.0,2.0,2078328.0,483.0,100.0,1090182.0,392.0,57.0
153,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_153.txt,0.0,-66.0,0.0,-172.0,0.0,-35.0,0.0,-164.0,0.0,-69.0,0.0,-141.0,0.0,-35.0,0.0,-477.0,True,729.0,6.0,5245350.0,524.0,165.0,5245350.0,522.0,165.0
154,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_154.txt,0.0,-12.0,0.0,-90.0,0.0,-34.0,0.0,-148.0,0.0,-52.0,0.0,-151.0,0.0,-12.0,0.0,-389.0,True,729.0,5.0,3287628.0,447.0,139.0,3287628.0,447.0,139.0
155,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_155.txt,36.0,36.0,36.0,-58.0,15.0,15.0,15.0,-96.0,0.0,-1.0,0.0,-107.0,36.0,36.0,51.0,-261.0,False,729.0,9.0,3215732.0,468.0,146.0,2418390.0,410.0,106.0
156,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_156.txt,37.0,37.0,37.0,10.0,0.0,-117.0,0.0,-288.0,0.0,-28.0,0.0,-152.0,37.0,37.0,37.0,-430.0,False,729.0,7.0,3819436.0,483.0,131.0,2572752.0,434.0,93.0
157,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_157.txt,0.0,-98.0,0.0,-259.0,13.0,13.0,13.0,-33.0,0.0,-25.0,0.0,-119.0,13.0,13.0,13.0,-411.0,False,729.0,1.0,3129300.0,460.0,122.0,3129300.0,447.0,122.0
158,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_158.txt,0.0,-42.0,0.0,-187.0,17.0,17.0,17.0,-73.0,0.0,-86.0,0.0,-202.0,17.0,17.0,17.0,-462.0,False,729.0,6.0,4442960.0,519.0,154.0,3508710.0,468.0,109.0
159,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_159.txt,0.0,-39.0,0.0,-125.0,42.0,42.0,42.0,-51.0,0.0,-78.0,0.0,-177.0,42.0,42.0,42.0,-353.0,False,729.0,2.0,1827245.0,395.0,108.0,1584600.0,366.0,75.0
160,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_160.txt,1.0,1.0,1.0,-64.0,0.0,-36.0,0.0,-181.0,0.0,-97.0,0.0,-232.0,1.0,1.0,1.0,-477.0,False,729.0,4.0,4182850.0,509.0,128.0,4091460.0,509.0,97.0
161,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_161.txt,0.0,-45.0,0.0,-92.0,0.0,-80.0,0.0,-189.0,0.0,-4.0,0.0,-79.0,0.0,-4.0,0.0,-360.0,True,729.0,3.0,2497500.0,439.0,125.0,2454876.0,416.0,97.0
162,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_162.txt,50.0,50.0,50.0,-36.0,0.0,-91.0,0.0,-208.0,0.0,-11.0,0.0,-73.0,50.0,50.0,50.0,-317.0,False,729.0,6.0,2269800.0,403.0,99.0,1678842.0,388.0,66.0
163,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_163.txt,0.0,-97.0,0.0,-242.0,0.0,-14.0,0.0,-89.0,44.0,44.0,84.0,84.0,44.0,44.0,84.0,-247.0,False,729.0,8.0,2082360.0,460.0,99.0,971800.0,368.0,40.0
164,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_164.txt,0.0,-59.0,0.0,-153.0,0.0,-43.0,0.0,-90.0,0.0,-73.0,0.0,-152.0,0.0,-43.0,0.0,-395.0,True,729.0,7.0,4596600.0,513.0,152.0,4365136.0,491.0,152.0
165,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_165.txt,50.0,50.0,50.0,-62.0,139.0,139.0,139.0,6.0,0.0,-218.0,0.0,-451.0,139.0,139.0,189.0,-507.0,False,729.0,3.0,2158122.0,451.0,101.0,0.0,451.0,0.0
166,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_166.txt,0.0,-75.0,0.0,-235.0,0.0,-83.0,0.0,-185.0,0.0,-27.0,0.0,-63.0,0.0,-27.0,0.0,-483.0,True,729.0,4.0,3948042.0,483.0,134.0,3711130.0,470.0,134.0
167,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_167.txt,0.0,-48.0,0.0,-141.0,0.0,-17.0,0.0,-133.0,0.0,-143.0,0.0,-288.0,0.0,-17.0,0.0,-562.0,True,729.0,9.0,3677232.0,487.0,142.0,3677232.0,464.0,142.0
168,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_168.txt,53.0,53.0,53.0,47.0,4.0,4.0,4.0,-71.0,0.0,-66.0,0.0,-145.0,53.0,53.0,57.0,-169.0,False,729.0,4.0,2889040.0,490.0,134.0,1811860.0,389.0,73.0
169,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_169.txt,0.0,-57.0,0.0,-133.0,61.0,61.0,61.0,-97.0,0.0,-113.0,0.0,-260.0,61.0,61.0,61.0,-490.0,False,729.0,4.0,2881264.0,463.0,124.0,2149074.0,422.0,69.0
170,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_170.txt,48.0,48.0,48.0,-16.0,27.0,27.0,27.0,-49.0,0.0,-12.0,0.0,-131.0,48.0,48.0,75.0,-196.0,False,729.0,4.0,3480477.0,480.0,133.0,2228940.0,412.0,84.0
171,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_171.txt,27.0,27.0,27.0,-21.0,85.0,85.0,85.0,15.0,0.0,-35.0,0.0,-108.0,85.0,85.0,112.0,-114.0,False,729.0,5.0,3494475.0,489.0,139.0,1564260.0,381.0,62.0
172,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_172.txt,0.0,-56.0,0.0,-277.0,69.0,69.0,69.0,48.0,0.0,-18.0,0.0,-174.0,69.0,69.0,69.0,-403.0,False,729.0,3.0,3577860.0,463.0,139.0,2927340.0,463.0,90.0
173,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_173.txt,50.0,50.0,50.0,-71.0,48.0,48.0,48.0,-82.0,0.0,-109.0,0.0,-247.0,50.0,50.0,98.0,-400.0,False,729.0,5.0,3153276.0,449.0,126.0,2035836.0,419.0,66.0
174,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_174.txt,0.0,-80.0,0.0,-183.0,0.0,-96.0,0.0,-209.0,0.0,-81.0,0.0,-201.0,0.0,-80.0,0.0,-593.0,True,729.0,11.0,4042600.0,479.0,145.0,4042600.0,479.0,145.0
175,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_175.txt,93.0,93.0,96.0,96.0,27.0,27.0,27.0,-143.0,0.0,-118.0,0.0,-250.0,93.0,93.0,123.0,-297.0,False,729.0,4.0,3023040.0,465.0,122.0,1240320.0,404.0,40.0
176,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_176.txt,82.0,82.0,82.0,70.0,0.0,-17.0,0.0,-214.0,0.0,-93.0,0.0,-289.0,82.0,82.0,82.0,-433.0,False,729.0,4.0,2143278.0,419.0,99.0,1946025.0,411.0,93.0
177,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_177.txt,23.0,23.0,23.0,-65.0,0.0,-83.0,0.0,-219.0,53.0,53.0,53.0,22.0,53.0,53.0,76.0,-262.0,False,729.0,2.0,2455818.0,432.0,123.0,1671780.0,396.0,60.0
178,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_178.txt,11.0,11.0,15.0,15.0,87.0,87.0,87.0,42.0,0.0,-49.0,0.0,-100.0,87.0,87.0,102.0,-43.0,False,729.0,1.0,2220888.0,470.0,111.0,1203111.0,321.0,91.0
179,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_179.txt,0.0,-147.0,0.0,-315.0,5.0,5.0,5.0,-42.0,0.0,-29.0,0.0,-167.0,5.0,5.0,5.0,-524.0,False,729.0,6.0,3699696.0,494.0,138.0,3683680.0,494.0,92.0
180,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_180.txt,49.0,49.0,49.0,-151.0,33.0,33.0,33.0,-66.0,0.0,-99.0,0.0,-249.0,49.0,49.0,82.0,-466.0,False,729.0,2.0,2679040.0,441.0,117.0,2320976.0,441.0,68.0
181,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_181.txt,6.0,6.0,6.0,-157.0,0.0,-170.0,0.0,-435.0,9.0,9.0,9.0,-81.0,9.0,9.0,15.0,-673.0,False,729.0,8.0,3083275.0,509.0,106.0,3083275.0,509.0,65.0
182,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_182.txt,60.0,60.0,60.0,28.0,29.0,29.0,29.0,16.0,0.0,-39.0,0.0,-163.0,60.0,60.0,89.0,-119.0,False,729.0,2.0,3751332.0,468.0,143.0,2069613.0,395.0,91.0
183,uniform,outputs/agents_3/items_6/gpt4o/zero_shot1/output_183.txt,26.0,26.0,26.0,-7.0,0.0,-6.0,0.0,-65.0,0.0,-62.0,0.0,-128.0,26.0,26.0,26.0,-200.0,False,729.0,8.0,1969880.0,382.0,121.0,1409700.0,350.0,75.0
