Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
93,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_93.txt,100.0,100.0,100.0,91.0,0.0,-70.0,0.0,-240.0,10.0,10.0,10.0,-84.0,100.0,100.0,110.0,-233.0,False,81.0,0.0,781310.0,286.0,79.0,438600.0,286.0,30.0
94,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_94.txt,53.0,53.0,104.0,104.0,43.0,43.0,43.0,-129.0,0.0,-61.0,0.0,-266.0,53.0,53.0,147.0,-291.0,False,81.0,1.0,368424.0,266.0,55.0,0.0,266.0,0.0
95,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_95.txt,0.0,-38.0,0.0,-79.0,41.0,41.0,41.0,23.0,0.0,-58.0,0.0,-121.0,41.0,41.0,41.0,-177.0,False,81.0,0.0,875520.0,297.0,95.0,711835.0,281.0,59.0
96,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_96.txt,0.0,-47.0,0.0,-174.0,0.0,-27.0,0.0,-108.0,10.0,10.0,20.0,20.0,10.0,10.0,20.0,-262.0,False,81.0,1.0,1172864.0,322.0,94.0,1172864.0,322.0,88.0
97,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_97.txt,0.0,-82.0,0.0,-193.0,0.0,-2.0,0.0,-101.0,58.0,58.0,58.0,57.0,58.0,58.0,58.0,-237.0,False,81.0,0.0,843264.0,351.0,83.0,843264.0,327.0,48.0
98,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_98.txt,0.0,-33.0,0.0,-134.0,35.0,35.0,51.0,51.0,0.0,-73.0,0.0,-156.0,35.0,35.0,51.0,-239.0,False,81.0,0.0,1130745.0,336.0,84.0,1130745.0,331.0,77.0
99,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_99.txt,51.0,51.0,51.0,27.0,0.0,-49.0,0.0,-165.0,25.0,25.0,25.0,-72.0,51.0,51.0,76.0,-210.0,False,81.0,0.0,437570.0,255.0,54.0,321958.0,242.0,29.0
100,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_100.txt,0.0,-34.0,0.0,-149.0,0.0,-14.0,0.0,-50.0,0.0,-49.0,0.0,-126.0,0.0,-14.0,0.0,-325.0,True,81.0,2.0,885500.0,294.0,83.0,885500.0,294.0,77.0
101,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_101.txt,0.0,-40.0,0.0,-151.0,0.0,-25.0,0.0,-94.0,7.0,7.0,7.0,-38.0,7.0,7.0,7.0,-283.0,False,81.0,0.0,470250.0,248.0,61.0,470250.0,248.0,57.0
102,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_102.txt,16.0,16.0,16.0,-66.0,32.0,32.0,32.0,22.0,0.0,-58.0,0.0,-161.0,32.0,32.0,48.0,-205.0,False,81.0,0.0,399300.0,240.0,66.0,399300.0,237.0,50.0
103,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_103.txt,0.0,-22.0,0.0,-103.0,0.0,-12.0,0.0,-71.0,0.0,-28.0,0.0,-167.0,0.0,-12.0,0.0,-341.0,True,81.0,1.0,999635.0,325.0,75.0,999635.0,325.0,65.0
104,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_104.txt,121.0,121.0,124.0,124.0,0.0,-58.0,0.0,-300.0,22.0,22.0,22.0,-195.0,121.0,121.0,146.0,-371.0,False,81.0,1.0,729624.0,300.0,84.0,0.0,300.0,0.0
105,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_105.txt,33.0,33.0,33.0,-23.0,0.0,-37.0,0.0,-91.0,0.0,-37.0,0.0,-115.0,33.0,33.0,33.0,-229.0,False,81.0,0.0,1188250.0,331.0,97.0,1188250.0,320.0,97.0
106,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_106.txt,0.0,-4.0,0.0,-44.0,0.0,-17.0,0.0,-47.0,0.0,-38.0,0.0,-118.0,0.0,-4.0,0.0,-209.0,True,81.0,2.0,643110.0,260.0,78.0,643110.0,260.0,78.0
107,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_107.txt,0.0,-2.0,0.0,-125.0,0.0,-75.0,0.0,-227.0,7.0,7.0,7.0,-1.0,7.0,7.0,7.0,-353.0,False,81.0,0.0,943764.0,324.0,88.0,943764.0,324.0,59.0
108,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_108.txt,0.0,-10.0,0.0,-117.0,95.0,95.0,168.0,168.0,11.0,11.0,11.0,-115.0,95.0,95.0,179.0,-64.0,False,81.0,1.0,260110.0,259.0,48.0,0.0,188.0,0.0
109,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_109.txt,46.0,46.0,51.0,51.0,56.0,56.0,56.0,-70.0,0.0,-32.0,0.0,-161.0,56.0,56.0,107.0,-180.0,False,81.0,0.0,675450.0,291.0,75.0,299943.0,265.0,23.0
110,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_110.txt,0.0,-23.0,0.0,-93.0,0.0,-2.0,0.0,-58.0,0.0,-71.0,0.0,-159.0,0.0,-2.0,0.0,-310.0,True,81.0,2.0,608391.0,261.0,65.0,532665.0,247.0,63.0
111,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_111.txt,66.0,66.0,66.0,-45.0,128.0,128.0,128.0,67.0,0.0,-146.0,0.0,-329.0,128.0,128.0,194.0,-307.0,False,81.0,1.0,1180264.0,329.0,87.0,0.0,329.0,0.0
112,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_112.txt,64.0,64.0,64.0,25.0,0.0,-107.0,0.0,-279.0,113.0,113.0,113.0,106.0,113.0,113.0,177.0,-148.0,False,81.0,0.0,637000.0,307.0,70.0,0.0,279.0,0.0
113,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_113.txt,0.0,-54.0,0.0,-213.0,72.0,72.0,105.0,105.0,43.0,43.0,43.0,-113.0,72.0,72.0,148.0,-221.0,False,81.0,1.0,953316.0,321.0,90.0,526500.0,315.0,30.0
114,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_114.txt,0.0,-29.0,0.0,-185.0,69.0,69.0,82.0,82.0,0.0,-39.0,0.0,-148.0,69.0,69.0,82.0,-251.0,False,81.0,0.0,662970.0,291.0,71.0,644325.0,291.0,55.0
115,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_115.txt,15.0,15.0,15.0,-31.0,81.0,81.0,81.0,-33.0,0.0,-85.0,0.0,-220.0,81.0,81.0,96.0,-284.0,False,81.0,0.0,313038.0,259.0,49.0,240264.0,254.0,18.0
116,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_116.txt,0.0,-70.0,0.0,-206.0,0.0,-25.0,0.0,-140.0,3.0,3.0,3.0,-8.0,3.0,3.0,3.0,-354.0,False,81.0,1.0,932960.0,305.0,75.0,887880.0,305.0,70.0
117,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_117.txt,21.0,21.0,21.0,-120.0,90.0,90.0,139.0,139.0,0.0,-42.0,0.0,-176.0,90.0,90.0,160.0,-157.0,False,81.0,0.0,1043328.0,340.0,92.0,742050.0,312.0,45.0
118,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_118.txt,71.0,71.0,71.0,62.0,46.0,46.0,46.0,-36.0,0.0,-18.0,0.0,-102.0,71.0,71.0,117.0,-76.0,False,81.0,1.0,415480.0,263.0,52.0,221364.0,212.0,39.0
119,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_119.txt,19.0,19.0,19.0,-40.0,0.0,-13.0,0.0,-110.0,6.0,6.0,6.0,-113.0,19.0,19.0,25.0,-263.0,False,81.0,0.0,961056.0,319.0,93.0,961056.0,309.0,71.0
120,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_120.txt,0.0,-65.0,0.0,-141.0,4.0,4.0,4.0,-3.0,0.0,-41.0,0.0,-107.0,4.0,4.0,4.0,-251.0,False,81.0,0.0,690200.0,289.0,79.0,690200.0,283.0,58.0
121,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_121.txt,39.0,39.0,39.0,17.0,0.0,-74.0,0.0,-208.0,0.0,-39.0,0.0,-172.0,39.0,39.0,39.0,-363.0,False,81.0,0.0,1029665.0,319.0,84.0,1029665.0,319.0,73.0
122,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_122.txt,0.0,-74.0,0.0,-190.0,0.0,-6.0,0.0,-15.0,0.0,-56.0,0.0,-153.0,0.0,-6.0,0.0,-358.0,True,81.0,1.0,893490.0,302.0,78.0,893490.0,302.0,78.0
123,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_123.txt,0.0,-56.0,0.0,-168.0,0.0,-7.0,0.0,-20.0,0.0,-35.0,0.0,-154.0,0.0,-7.0,0.0,-342.0,True,81.0,3.0,902088.0,301.0,80.0,902088.0,301.0,68.0
124,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_124.txt,35.0,35.0,35.0,-16.0,0.0,-18.0,0.0,-106.0,0.0,-68.0,0.0,-202.0,35.0,35.0,35.0,-324.0,False,81.0,0.0,710016.0,311.0,76.0,710016.0,311.0,43.0
125,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_125.txt,3.0,3.0,3.0,-27.0,0.0,-31.0,0.0,-71.0,10.0,10.0,10.0,-62.0,10.0,10.0,13.0,-160.0,False,81.0,0.0,745920.0,292.0,78.0,433440.0,230.0,60.0
126,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_126.txt,0.0,-18.0,0.0,-142.0,0.0,-15.0,0.0,-100.0,0.0,-4.0,0.0,-90.0,0.0,-4.0,0.0,-332.0,True,81.0,3.0,1083632.0,313.0,92.0,1083632.0,313.0,88.0
127,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_127.txt,58.0,58.0,58.0,-56.0,28.0,28.0,30.0,30.0,0.0,-74.0,0.0,-182.0,58.0,58.0,88.0,-208.0,False,81.0,0.0,575960.0,331.0,73.0,264803.0,277.0,19.0
128,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_128.txt,0.0,-68.0,0.0,-332.0,124.0,124.0,211.0,211.0,1.0,1.0,1.0,-261.0,124.0,124.0,212.0,-382.0,False,81.0,1.0,904400.0,332.0,69.0,0.0,332.0,0.0
129,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_129.txt,0.0,-83.0,0.0,-214.0,49.0,49.0,77.0,77.0,0.0,-7.0,0.0,-126.0,49.0,49.0,77.0,-263.0,False,81.0,0.0,963781.0,306.0,89.0,820758.0,306.0,58.0
130,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_130.txt,0.0,-12.0,0.0,-123.0,30.0,30.0,44.0,44.0,0.0,-89.0,0.0,-219.0,30.0,30.0,44.0,-298.0,False,81.0,1.0,675924.0,280.0,79.0,652860.0,280.0,52.0
131,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_131.txt,67.0,67.0,94.0,94.0,0.0,-60.0,0.0,-175.0,0.0,-70.0,0.0,-181.0,67.0,67.0,94.0,-262.0,False,81.0,0.0,1014930.0,332.0,81.0,940410.0,300.0,81.0
132,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_132.txt,0.0,-34.0,0.0,-165.0,0.0,-27.0,0.0,-182.0,107.0,107.0,107.0,60.0,107.0,107.0,107.0,-287.0,False,81.0,0.0,910602.0,322.0,86.0,473760.0,292.0,30.0
133,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_133.txt,0.0,-84.0,0.0,-176.0,0.0,-34.0,0.0,-116.0,0.0,-18.0,0.0,-69.0,0.0,-18.0,0.0,-361.0,True,81.0,1.0,974700.0,299.0,90.0,974700.0,299.0,90.0
134,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_134.txt,25.0,25.0,25.0,-16.0,0.0,-18.0,0.0,-67.0,0.0,-34.0,0.0,-78.0,25.0,25.0,25.0,-161.0,False,81.0,0.0,610236.0,258.0,67.0,610236.0,258.0,67.0
135,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_135.txt,0.0,-9.0,0.0,-115.0,0.0,-42.0,0.0,-147.0,41.0,41.0,49.0,49.0,41.0,41.0,49.0,-213.0,False,81.0,1.0,1174530.0,324.0,93.0,1174530.0,324.0,85.0
136,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_136.txt,39.0,39.0,39.0,-4.0,0.0,-29.0,0.0,-114.0,0.0,-21.0,0.0,-135.0,39.0,39.0,39.0,-253.0,False,81.0,0.0,1070784.0,346.0,75.0,1070784.0,332.0,64.0
137,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_137.txt,0.0,-39.0,0.0,-161.0,39.0,39.0,39.0,5.0,0.0,-4.0,0.0,-147.0,39.0,39.0,39.0,-303.0,False,81.0,0.0,1110516.0,363.0,94.0,1110516.0,339.0,66.0
138,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_138.txt,0.0,-37.0,0.0,-99.0,0.0,-17.0,0.0,-83.0,0.0,-1.0,0.0,-43.0,0.0,-1.0,0.0,-225.0,True,81.0,1.0,364640.0,235.0,53.0,364640.0,219.0,53.0
139,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_139.txt,0.0,-78.0,0.0,-164.0,0.0,-6.0,0.0,-55.0,16.0,16.0,16.0,-37.0,16.0,16.0,16.0,-256.0,False,81.0,0.0,698544.0,284.0,63.0,698544.0,284.0,54.0
140,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_140.txt,0.0,-27.0,0.0,-107.0,33.0,33.0,33.0,24.0,0.0,-54.0,0.0,-153.0,33.0,33.0,33.0,-236.0,False,81.0,0.0,624161.0,289.0,71.0,624161.0,279.0,59.0
141,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_141.txt,0.0,-10.0,0.0,-54.0,0.0,-44.0,0.0,-158.0,0.0,-69.0,0.0,-209.0,0.0,-10.0,0.0,-421.0,True,81.0,2.0,1031481.0,319.0,90.0,1031481.0,319.0,69.0
142,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_142.txt,69.0,69.0,69.0,-5.0,0.0,-57.0,0.0,-194.0,0.0,-12.0,0.0,-178.0,69.0,69.0,69.0,-377.0,False,81.0,0.0,1547265.0,367.0,94.0,1547265.0,367.0,89.0
143,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_143.txt,0.0,-6.0,0.0,-184.0,92.0,92.0,173.0,173.0,0.0,-15.0,0.0,-191.0,92.0,92.0,173.0,-202.0,False,81.0,0.0,461370.0,262.0,65.0,255024.0,259.0,33.0
144,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_144.txt,2.0,2.0,2.0,-71.0,38.0,38.0,38.0,-17.0,0.0,-6.0,0.0,-140.0,38.0,38.0,40.0,-228.0,False,81.0,0.0,697392.0,341.0,80.0,628866.0,296.0,42.0
145,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_145.txt,81.0,81.0,81.0,-70.0,0.0,-141.0,0.0,-326.0,37.0,37.0,37.0,-34.0,81.0,81.0,118.0,-430.0,False,81.0,0.0,629370.0,326.0,63.0,0.0,326.0,0.0
146,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_146.txt,46.0,46.0,46.0,-63.0,0.0,-58.0,0.0,-136.0,59.0,59.0,59.0,7.0,59.0,59.0,105.0,-192.0,False,81.0,0.0,475272.0,272.0,63.0,208772.0,235.0,19.0
147,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_147.txt,31.0,31.0,31.0,19.0,0.0,-63.0,0.0,-218.0,0.0,-6.0,0.0,-160.0,31.0,31.0,31.0,-359.0,False,81.0,3.0,360525.0,244.0,55.0,204516.0,244.0,19.0
148,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_148.txt,0.0,-7.0,0.0,-52.0,0.0,-1.0,0.0,-28.0,0.0,-36.0,0.0,-73.0,0.0,-1.0,0.0,-153.0,True,81.0,1.0,305660.0,205.0,59.0,305660.0,205.0,58.0
149,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_149.txt,68.0,68.0,72.0,72.0,0.0,-41.0,0.0,-221.0,0.0,-31.0,0.0,-126.0,68.0,68.0,72.0,-275.0,False,81.0,0.0,1520960.0,364.0,97.0,1440644.0,364.0,79.0
150,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_150.txt,0.0,-44.0,0.0,-175.0,4.0,4.0,4.0,-50.0,0.0,-20.0,0.0,-114.0,4.0,4.0,4.0,-339.0,False,81.0,0.0,1035216.0,321.0,77.0,1035216.0,321.0,72.0
151,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_151.txt,41.0,41.0,41.0,25.0,0.0,-16.0,0.0,-104.0,0.0,-15.0,0.0,-103.0,41.0,41.0,41.0,-182.0,False,81.0,0.0,1116720.0,321.0,88.0,1057312.0,318.0,76.0
152,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_152.txt,116.0,116.0,116.0,100.0,0.0,-72.0,0.0,-220.0,23.0,23.0,23.0,-69.0,116.0,116.0,139.0,-189.0,False,81.0,1.0,619080.0,282.0,74.0,101724.0,264.0,7.0
153,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_153.txt,12.0,12.0,12.0,-7.0,0.0,-19.0,0.0,-72.0,0.0,-19.0,0.0,-47.0,12.0,12.0,12.0,-126.0,False,81.0,0.0,164512.0,275.0,32.0,164512.0,182.0,32.0
154,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_154.txt,0.0,-6.0,0.0,-59.0,0.0,-42.0,0.0,-174.0,0.0,-15.0,0.0,-140.0,0.0,-6.0,0.0,-373.0,True,81.0,1.0,764244.0,296.0,71.0,764244.0,296.0,69.0
155,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_155.txt,0.0,-39.0,0.0,-109.0,17.0,17.0,17.0,-17.0,0.0,-3.0,0.0,-90.0,17.0,17.0,17.0,-216.0,False,81.0,0.0,503874.0,309.0,63.0,503874.0,262.0,43.0
156,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_156.txt,0.0,-57.0,0.0,-212.0,38.0,38.0,38.0,1.0,23.0,23.0,23.0,-88.0,38.0,38.0,61.0,-299.0,False,81.0,0.0,965568.0,324.0,94.0,913440.0,324.0,55.0
157,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_157.txt,64.0,64.0,64.0,29.0,0.0,-1.0,0.0,-48.0,0.0,-62.0,0.0,-160.0,64.0,64.0,64.0,-179.0,False,81.0,0.0,552825.0,284.0,75.0,482625.0,263.0,45.0
158,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_158.txt,30.0,30.0,30.0,-41.0,0.0,-79.0,0.0,-178.0,0.0,-17.0,0.0,-165.0,30.0,30.0,30.0,-384.0,False,81.0,0.0,1246400.0,337.0,83.0,1246400.0,337.0,82.0
159,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_159.txt,0.0,-23.0,0.0,-71.0,18.0,18.0,18.0,-13.0,0.0,-80.0,0.0,-181.0,18.0,18.0,18.0,-265.0,False,81.0,1.0,903528.0,293.0,89.0,754256.0,280.0,68.0
160,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_160.txt,25.0,25.0,25.0,-1.0,0.0,-36.0,0.0,-84.0,0.0,0.0,0.0,-43.0,25.0,25.0,25.0,-128.0,False,81.0,0.0,1020572.0,310.0,82.0,1020572.0,307.0,82.0
161,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_161.txt,39.0,39.0,39.0,-1.0,0.0,-47.0,0.0,-204.0,0.0,-49.0,0.0,-191.0,39.0,39.0,39.0,-396.0,False,81.0,0.0,713487.0,291.0,71.0,640445.0,291.0,59.0
162,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_162.txt,65.0,65.0,121.0,121.0,0.0,-40.0,0.0,-198.0,0.0,-42.0,0.0,-205.0,65.0,65.0,121.0,-282.0,False,81.0,1.0,750816.0,294.0,79.0,642586.0,294.0,49.0
163,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_163.txt,0.0,-21.0,0.0,-199.0,72.0,72.0,72.0,51.0,0.0,-56.0,0.0,-223.0,72.0,72.0,72.0,-371.0,False,81.0,0.0,1044480.0,330.0,80.0,922320.0,330.0,61.0
164,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_164.txt,29.0,29.0,29.0,-40.0,20.0,20.0,36.0,36.0,0.0,-33.0,0.0,-161.0,29.0,29.0,65.0,-165.0,False,81.0,1.0,537225.0,258.0,65.0,361152.0,244.0,36.0
165,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_165.txt,0.0,-67.0,0.0,-240.0,1.0,1.0,1.0,-138.0,37.0,37.0,37.0,5.0,37.0,37.0,38.0,-373.0,False,81.0,1.0,199392.0,240.0,33.0,0.0,240.0,0.0
166,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_166.txt,0.0,-6.0,0.0,-13.0,0.0,-23.0,0.0,-67.0,0.0,-41.0,0.0,-157.0,0.0,-6.0,0.0,-237.0,True,81.0,2.0,542097.0,257.0,67.0,490440.0,248.0,61.0
167,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_167.txt,25.0,25.0,25.0,-110.0,0.0,-47.0,0.0,-121.0,88.0,88.0,93.0,93.0,88.0,88.0,118.0,-138.0,False,81.0,0.0,1083456.0,350.0,85.0,173151.0,269.0,11.0
168,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_168.txt,0.0,-24.0,0.0,-105.0,0.0,-22.0,0.0,-51.0,0.0,-62.0,0.0,-171.0,0.0,-22.0,0.0,-327.0,True,81.0,1.0,1179264.0,336.0,88.0,1179264.0,336.0,74.0
169,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_169.txt,0.0,0.0,0.0,-20.0,0.0,-49.0,0.0,-202.0,0.0,-52.0,0.0,-211.0,0.0,0.0,0.0,-433.0,True,81.0,3.0,1010016.0,326.0,88.0,1010016.0,326.0,63.0
170,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_170.txt,0.0,-17.0,0.0,-112.0,58.0,58.0,91.0,91.0,0.0,-7.0,0.0,-193.0,58.0,58.0,91.0,-214.0,False,81.0,0.0,491244.0,349.0,68.0,486486.0,294.0,39.0
171,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_171.txt,0.0,-5.0,0.0,-188.0,0.0,-26.0,0.0,-160.0,75.0,75.0,83.0,83.0,75.0,75.0,83.0,-265.0,False,81.0,0.0,911606.0,322.0,74.0,682110.0,314.0,53.0
172,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_172.txt,128.0,128.0,128.0,86.0,10.0,10.0,10.0,-112.0,0.0,-42.0,0.0,-190.0,128.0,128.0,138.0,-216.0,False,81.0,2.0,541696.0,279.0,50.0,224802.0,254.0,27.0
173,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_173.txt,6.0,6.0,6.0,-81.0,0.0,-58.0,0.0,-157.0,0.0,-50.0,0.0,-124.0,6.0,6.0,6.0,-362.0,False,81.0,1.0,967875.0,305.0,87.0,967875.0,301.0,87.0
174,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_174.txt,0.0,-40.0,0.0,-173.0,105.0,105.0,107.0,107.0,61.0,61.0,61.0,-74.0,105.0,105.0,168.0,-140.0,False,81.0,0.0,798182.0,318.0,75.0,32032.0,269.0,2.0
175,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_175.txt,40.0,40.0,40.0,38.0,0.0,-84.0,0.0,-200.0,0.0,-34.0,0.0,-171.0,40.0,40.0,40.0,-333.0,False,81.0,1.0,642960.0,271.0,72.0,498180.0,271.0,38.0
176,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_176.txt,0.0,0.0,0.0,-81.0,99.0,99.0,128.0,128.0,0.0,-24.0,0.0,-181.0,99.0,99.0,128.0,-134.0,False,81.0,0.0,1083975.0,341.0,86.0,340692.0,287.0,22.0
177,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_177.txt,35.0,35.0,44.0,44.0,0.0,-43.0,0.0,-138.0,0.0,-47.0,0.0,-136.0,35.0,35.0,44.0,-230.0,False,81.0,0.0,1124424.0,330.0,86.0,1124424.0,330.0,72.0
178,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_178.txt,80.0,80.0,156.0,156.0,9.0,9.0,9.0,-151.0,0.0,-23.0,0.0,-191.0,80.0,80.0,165.0,-186.0,False,81.0,0.0,92070.0,191.0,35.0,0.0,191.0,0.0
179,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_179.txt,119.0,119.0,119.0,116.0,0.0,-31.0,0.0,-88.0,31.0,31.0,48.0,48.0,119.0,119.0,167.0,76.0,False,81.0,0.0,675766.0,288.0,79.0,199584.0,200.0,27.0
180,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_180.txt,1.0,1.0,1.0,-102.0,33.0,33.0,45.0,45.0,0.0,-23.0,0.0,-88.0,33.0,33.0,46.0,-145.0,False,81.0,0.0,664332.0,298.0,69.0,545300.0,265.0,50.0
181,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_181.txt,74.0,74.0,83.0,83.0,42.0,42.0,42.0,-48.0,0.0,-95.0,0.0,-237.0,74.0,74.0,125.0,-202.0,False,81.0,0.0,325920.0,239.0,61.0,0.0,237.0,0.0
182,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_182.txt,0.0,-73.0,0.0,-161.0,0.0,-8.0,0.0,-129.0,38.0,38.0,38.0,-38.0,38.0,38.0,38.0,-328.0,False,81.0,0.0,736032.0,279.0,72.0,736032.0,279.0,68.0
183,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_183.txt,0.0,-10.0,0.0,-56.0,22.0,22.0,22.0,-2.0,0.0,-70.0,0.0,-160.0,22.0,22.0,22.0,-218.0,False,81.0,0.0,681720.0,274.0,76.0,681720.0,269.0,76.0
184,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_184.txt,0.0,-12.0,0.0,-31.0,0.0,-61.0,0.0,-133.0,0.0,-37.0,0.0,-139.0,0.0,-12.0,0.0,-303.0,True,81.0,2.0,563706.0,256.0,69.0,563706.0,256.0,66.0
185,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_185.txt,0.0,-29.0,0.0,-149.0,0.0,-33.0,0.0,-86.0,40.0,40.0,48.0,48.0,40.0,40.0,48.0,-187.0,False,81.0,0.0,492024.0,287.0,58.0,413504.0,250.0,52.0
186,uniform,outputs/agents_3/items_4/gpt4o/zero_shot1/output_186.txt,0.0,-27.0,0.0,-92.0,0.0,0.0,0.0,0.0,0.0,-58.0,0.0,-138.0,0.0,0.0,0.0,-230.0,True,81.0,1.0,1374912.0,343.0,93.0,1374912.0,343.0,93.0
