Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
163,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_163.txt,46.0,46.0,46.0,-277.0,1.0,1.0,1.0,-230.0,1.0,1.0,1.0,-170.0,0.0,-103.0,0.0,-440.0,46.0,46.0,48.0,-1117.0,False,262144.0,65.0,970652160.0,751.0,155.0,614746368.0,671.0,93.0
164,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_164.txt,0.0,-27.0,0.0,-252.0,0.0,-117.0,0.0,-465.0,55.0,55.0,55.0,-98.0,99.0,99.0,99.0,30.0,99.0,99.0,154.0,-785.0,False,262144.0,56.0,1026248520.0,752.0,157.0,603456480.0,674.0,81.0
165,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_165.txt,13.0,13.0,13.0,-470.0,0.0,-139.0,0.0,-727.0,117.0,117.0,117.0,-17.0,159.0,159.0,159.0,-61.0,159.0,159.0,289.0,-1275.0,False,262144.0,102.0,809409510.0,727.0,154.0,0.0,727.0,0.0
166,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_166.txt,25.0,25.0,44.0,-19.0,58.0,58.0,58.0,-180.0,58.0,58.0,58.0,-161.0,0.0,-95.0,0.0,-490.0,58.0,58.0,160.0,-850.0,False,262144.0,30.0,599635322.0,711.0,120.0,210705990.0,659.0,23.0
167,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_167.txt,19.0,19.0,19.0,-180.0,16.0,16.0,16.0,-169.0,10.0,10.0,10.0,-24.0,0.0,-51.0,0.0,-355.0,19.0,19.0,45.0,-728.0,False,262144.0,54.0,979137600.0,730.0,163.0,507754944.0,630.0,96.0
168,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_168.txt,33.0,33.0,33.0,-84.0,138.0,138.0,138.0,5.0,105.0,105.0,105.0,-149.0,0.0,-68.0,0.0,-308.0,138.0,138.0,276.0,-536.0,False,262144.0,25.0,652830192.0,646.0,150.0,189887400.0,543.0,41.0
169,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_169.txt,0.0,-46.0,0.0,-225.0,5.0,5.0,5.0,-126.0,0.0,-46.0,0.0,-320.0,0.0,-48.0,0.0,-200.0,5.0,5.0,5.0,-871.0,False,262144.0,51.0,1019696040.0,731.0,165.0,771074640.0,671.0,140.0
170,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_170.txt,118.0,118.0,195.0,183.0,23.0,23.0,23.0,-173.0,0.0,-41.0,0.0,-217.0,0.0,-19.0,0.0,-222.0,118.0,118.0,218.0,-429.0,False,262144.0,20.0,992336427.0,750.0,153.0,354696408.0,586.0,97.0
171,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_171.txt,31.0,31.0,55.0,-163.0,0.0,-82.0,0.0,-468.0,5.0,5.0,5.0,-385.0,62.0,62.0,62.0,-106.0,62.0,62.0,122.0,-1122.0,False,262144.0,29.0,1256969504.0,788.0,165.0,1069761280.0,783.0,92.0
172,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_172.txt,70.0,70.0,70.0,-283.0,252.0,252.0,252.0,164.0,0.0,-181.0,0.0,-816.0,92.0,92.0,92.0,-337.0,252.0,252.0,414.0,-1272.0,False,262144.0,29.0,1195982840.0,816.0,166.0,0.0,816.0,0.0
173,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_173.txt,0.0,-36.0,0.0,-236.0,0.0,-91.0,0.0,-334.0,0.0,-121.0,0.0,-383.0,0.0,-50.0,0.0,-253.0,0.0,-36.0,0.0,-1206.0,True,262144.0,137.0,786598260.0,688.0,152.0,735106656.0,664.0,151.0
174,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_174.txt,49.0,49.0,81.0,13.0,27.0,27.0,27.0,-212.0,0.0,-136.0,0.0,-485.0,41.0,41.0,71.0,-32.0,49.0,49.0,179.0,-716.0,False,262144.0,48.0,969607344.0,713.0,172.0,477736380.0,627.0,83.0
175,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_175.txt,99.0,99.0,163.0,102.0,0.0,-20.0,0.0,-204.0,54.0,54.0,54.0,12.0,0.0,-17.0,0.0,-246.0,99.0,99.0,217.0,-336.0,False,262144.0,56.0,865763280.0,733.0,147.0,162571680.0,524.0,48.0
176,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_176.txt,0.0,-11.0,0.0,-212.0,0.0,-66.0,0.0,-248.0,0.0,-54.0,0.0,-285.0,0.0,-40.0,0.0,-177.0,0.0,-11.0,0.0,-922.0,True,262144.0,41.0,571425624.0,629.0,141.0,571425624.0,626.0,126.0
177,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_177.txt,99.0,99.0,99.0,-22.0,109.0,109.0,109.0,-97.0,0.0,-71.0,0.0,-302.0,26.0,26.0,26.0,-60.0,109.0,109.0,234.0,-481.0,False,262144.0,88.0,853632780.0,730.0,154.0,103200240.0,543.0,20.0
178,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_178.txt,40.0,40.0,40.0,-319.0,57.0,57.0,57.0,-192.0,66.0,66.0,66.0,-50.0,0.0,-84.0,0.0,-462.0,66.0,66.0,163.0,-1023.0,False,262144.0,32.0,855409620.0,693.0,148.0,669242392.0,690.0,91.0
179,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_179.txt,4.0,4.0,4.0,-102.0,0.0,-23.0,0.0,-179.0,0.0,-45.0,0.0,-203.0,18.0,18.0,18.0,-99.0,18.0,18.0,22.0,-583.0,False,262144.0,25.0,858177408.0,732.0,150.0,666666000.0,645.0,148.0
180,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_180.txt,0.0,-44.0,0.0,-193.0,0.0,-55.0,0.0,-263.0,0.0,-25.0,0.0,-153.0,0.0,-17.0,0.0,-156.0,0.0,-17.0,0.0,-765.0,True,262144.0,38.0,726665394.0,674.0,147.0,566958714.0,619.0,142.0
181,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_181.txt,21.0,21.0,21.0,-161.0,15.0,15.0,15.0,-214.0,0.0,-76.0,0.0,-415.0,1.0,1.0,1.0,-145.0,21.0,21.0,37.0,-935.0,False,262144.0,50.0,1318383000.0,767.0,165.0,946632960.0,717.0,144.0
182,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_182.txt,54.0,54.0,54.0,-76.0,79.0,79.0,143.0,16.0,25.0,25.0,25.0,-325.0,0.0,-45.0,0.0,-449.0,79.0,79.0,222.0,-834.0,False,262144.0,46.0,731087274.0,682.0,152.0,433889280.0,669.0,66.0
183,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_183.txt,0.0,-67.0,0.0,-270.0,0.0,-19.0,0.0,-159.0,22.0,22.0,22.0,-66.0,0.0,-68.0,0.0,-292.0,22.0,22.0,22.0,-787.0,False,262144.0,56.0,972589518.0,753.0,164.0,681536240.0,647.0,154.0
184,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_184.txt,147.0,147.0,147.0,-2.0,92.0,92.0,92.0,-168.0,0.0,-88.0,0.0,-482.0,104.0,104.0,104.0,-217.0,147.0,147.0,343.0,-869.0,False,262144.0,49.0,725582944.0,705.0,146.0,73944900.0,644.0,9.0
185,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_185.txt,42.0,42.0,42.0,-114.0,77.0,77.0,77.0,-174.0,0.0,-45.0,0.0,-297.0,0.0,-29.0,0.0,-292.0,77.0,77.0,119.0,-877.0,False,262144.0,71.0,1049126040.0,755.0,171.0,595752960.0,670.0,82.0
186,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_186.txt,75.0,75.0,75.0,-131.0,11.0,11.0,11.0,-9.0,79.0,79.0,79.0,-211.0,0.0,-22.0,0.0,-169.0,79.0,79.0,165.0,-520.0,False,262144.0,47.0,572577544.0,668.0,133.0,226043475.0,554.0,51.0
187,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_187.txt,71.0,71.0,71.0,-119.0,52.0,52.0,52.0,-150.0,56.0,56.0,74.0,-40.0,0.0,-60.0,0.0,-449.0,71.0,71.0,197.0,-758.0,False,262144.0,18.0,672175000.0,678.0,141.0,341413380.0,638.0,51.0
188,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_188.txt,4.0,4.0,4.0,-114.0,0.0,-54.0,0.0,-253.0,30.0,30.0,30.0,-162.0,2.0,2.0,2.0,-195.0,30.0,30.0,36.0,-724.0,False,262144.0,54.0,1112135832.0,755.0,170.0,736274880.0,666.0,127.0
189,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_189.txt,0.0,-40.0,0.0,-215.0,24.0,24.0,24.0,-207.0,0.0,-17.0,0.0,-111.0,0.0,-64.0,0.0,-222.0,24.0,24.0,24.0,-755.0,False,262144.0,94.0,524815250.0,672.0,133.0,359100432.0,565.0,108.0
190,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_190.txt,0.0,-18.0,0.0,-296.0,0.0,-38.0,0.0,-301.0,0.0,-107.0,0.0,-560.0,79.0,79.0,79.0,-104.0,79.0,79.0,79.0,-1261.0,False,262144.0,42.0,1471299225.0,803.0,177.0,1053836300.0,803.0,79.0
191,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_191.txt,0.0,-16.0,0.0,-229.0,0.0,-12.0,0.0,-222.0,0.0,-40.0,0.0,-218.0,36.0,36.0,36.0,-93.0,36.0,36.0,36.0,-762.0,False,262144.0,45.0,1220427648.0,761.0,168.0,873886464.0,688.0,164.0
192,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_192.txt,25.0,25.0,62.0,62.0,8.0,8.0,8.0,-139.0,0.0,-40.0,0.0,-208.0,0.0,-42.0,0.0,-222.0,25.0,25.0,70.0,-507.0,False,262144.0,49.0,884294656.0,716.0,152.0,356842800.0,568.0,90.0
193,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_193.txt,35.0,35.0,67.0,46.0,40.0,40.0,40.0,-107.0,26.0,26.0,26.0,-126.0,32.0,32.0,32.0,-42.0,40.0,40.0,165.0,-229.0,False,262144.0,31.0,490926492.0,645.0,132.0,212608512.0,489.0,96.0
194,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_194.txt,0.0,-88.0,0.0,-403.0,0.0,-78.0,0.0,-364.0,0.0,-57.0,0.0,-223.0,0.0,-62.0,0.0,-225.0,0.0,-57.0,0.0,-1215.0,True,262144.0,46.0,1068798330.0,734.0,167.0,1068798330.0,733.0,153.0
195,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_195.txt,73.0,73.0,73.0,-13.0,23.0,23.0,23.0,-344.0,0.0,-69.0,0.0,-366.0,17.0,17.0,17.0,-193.0,73.0,73.0,113.0,-916.0,False,262144.0,39.0,646809856.0,672.0,154.0,446625520.0,647.0,74.0
196,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_196.txt,0.0,-46.0,0.0,-393.0,0.0,-27.0,0.0,-259.0,115.0,115.0,115.0,94.0,0.0,-59.0,0.0,-431.0,115.0,115.0,115.0,-989.0,False,262144.0,36.0,698861520.0,680.0,148.0,496213200.0,680.0,87.0
197,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_197.txt,57.0,57.0,60.0,43.0,0.0,-44.0,0.0,-205.0,34.0,34.0,34.0,-291.0,0.0,-56.0,0.0,-232.0,57.0,57.0,94.0,-685.0,False,262144.0,44.0,1188964224.0,761.0,174.0,718620000.0,675.0,125.0
198,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_198.txt,30.0,30.0,30.0,-157.0,0.0,-3.0,0.0,-150.0,0.0,-50.0,0.0,-200.0,0.0,-4.0,0.0,-182.0,30.0,30.0,30.0,-689.0,False,262144.0,60.0,1055770560.0,736.0,166.0,538274814.0,615.0,123.0
199,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_199.txt,28.0,28.0,28.0,-34.0,54.0,54.0,54.0,25.0,28.0,28.0,28.0,-136.0,0.0,-27.0,0.0,-125.0,54.0,54.0,110.0,-270.0,False,262144.0,51.0,745887800.0,708.0,150.0,210124200.0,501.0,78.0
200,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_200.txt,85.0,85.0,139.0,107.0,33.0,33.0,33.0,-85.0,0.0,-116.0,0.0,-407.0,0.0,-22.0,0.0,-159.0,85.0,85.0,172.0,-544.0,False,262144.0,57.0,836428032.0,706.0,150.0,505169280.0,631.0,84.0
201,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_201.txt,34.0,34.0,42.0,38.0,0.0,-26.0,0.0,-266.0,0.0,-126.0,0.0,-508.0,16.0,16.0,16.0,-223.0,34.0,34.0,58.0,-959.0,False,262144.0,62.0,944805339.0,710.0,160.0,594699525.0,668.0,85.0
202,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_202.txt,0.0,-25.0,0.0,-164.0,4.0,4.0,4.0,-220.0,49.0,49.0,64.0,15.0,0.0,-55.0,0.0,-290.0,49.0,49.0,68.0,-659.0,False,262144.0,18.0,720762288.0,707.0,146.0,641871120.0,661.0,121.0
203,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_203.txt,180.0,180.0,244.0,40.0,48.0,48.0,48.0,-551.0,0.0,-96.0,0.0,-749.0,172.0,172.0,172.0,93.0,180.0,180.0,464.0,-1167.0,False,262144.0,57.0,1089946704.0,760.0,166.0,0.0,749.0,0.0
204,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_204.txt,0.0,-33.0,0.0,-262.0,5.0,5.0,5.0,-91.0,0.0,-52.0,0.0,-237.0,0.0,-28.0,0.0,-222.0,5.0,5.0,5.0,-812.0,False,262144.0,37.0,876038580.0,706.0,157.0,649115640.0,646.0,122.0
205,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_205.txt,0.0,-2.0,0.0,-238.0,10.0,10.0,10.0,-139.0,0.0,-49.0,0.0,-248.0,0.0,-16.0,0.0,-272.0,10.0,10.0,10.0,-897.0,False,262144.0,70.0,770607552.0,678.0,139.0,512999344.0,625.0,109.0
206,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_206.txt,0.0,-52.0,0.0,-322.0,0.0,-101.0,0.0,-344.0,0.0,-14.0,0.0,-224.0,0.0,-61.0,0.0,-215.0,0.0,-14.0,0.0,-1105.0,True,262144.0,142.0,531152856.0,610.0,129.0,430935336.0,580.0,129.0
207,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_207.txt,24.0,24.0,24.0,-44.0,31.0,31.0,33.0,-124.0,0.0,-11.0,0.0,-113.0,0.0,-9.0,0.0,-113.0,31.0,31.0,57.0,-394.0,False,262144.0,13.0,674652160.0,660.0,141.0,265325424.0,527.0,92.0
208,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_208.txt,10.0,10.0,10.0,-406.0,76.0,76.0,76.0,-168.0,0.0,-62.0,0.0,-515.0,90.0,90.0,205.0,205.0,90.0,90.0,291.0,-884.0,False,262144.0,22.0,708183960.0,672.0,152.0,343933128.0,667.0,61.0
209,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_209.txt,88.0,88.0,88.0,-85.0,0.0,-64.0,0.0,-353.0,0.0,-83.0,0.0,-371.0,38.0,38.0,38.0,-55.0,88.0,88.0,126.0,-864.0,False,262144.0,59.0,1016326640.0,719.0,155.0,521348828.0,637.0,89.0
210,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_210.txt,0.0,-9.0,0.0,-97.0,0.0,-13.0,0.0,-199.0,0.0,-33.0,0.0,-213.0,0.0,-13.0,0.0,-140.0,0.0,-9.0,0.0,-649.0,True,262144.0,33.0,486019248.0,631.0,132.0,349471584.0,558.0,103.0
211,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_211.txt,40.0,40.0,40.0,-148.0,0.0,-90.0,0.0,-304.0,0.0,-52.0,0.0,-193.0,3.0,3.0,3.0,-139.0,40.0,40.0,43.0,-784.0,False,262144.0,15.0,620821500.0,659.0,144.0,996679332.0,715.0,157.0
212,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_212.txt,0.0,-5.0,0.0,-148.0,0.0,-44.0,0.0,-189.0,0.0,0.0,0.0,-165.0,0.0,-36.0,0.0,-216.0,0.0,0.0,0.0,-718.0,True,262144.0,89.0,713446400.0,679.0,153.0,356673600.0,562.0,94.0
213,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_213.txt,128.0,128.0,241.0,54.0,0.0,-48.0,0.0,-574.0,0.0,-63.0,0.0,-574.0,115.0,115.0,146.0,13.0,128.0,128.0,387.0,-1081.0,False,262144.0,47.0,1004421960.0,748.0,167.0,537451200.0,736.0,75.0
214,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_214.txt,0.0,-48.0,0.0,-238.0,28.0,28.0,43.0,2.0,0.0,-35.0,0.0,-303.0,0.0,-21.0,0.0,-189.0,28.0,28.0,43.0,-728.0,False,262144.0,99.0,352719360.0,572.0,126.0,203706900.0,517.0,83.0
215,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_215.txt,123.0,123.0,207.0,84.0,59.0,59.0,81.0,-37.0,35.0,35.0,35.0,-308.0,0.0,-9.0,0.0,-284.0,123.0,123.0,323.0,-545.0,False,262144.0,46.0,1270069398.0,781.0,166.0,437279220.0,626.0,79.0
216,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_216.txt,0.0,-38.0,0.0,-180.0,0.0,-67.0,0.0,-255.0,0.0,-27.0,0.0,-260.0,0.0,-53.0,0.0,-218.0,0.0,-27.0,0.0,-913.0,True,262144.0,70.0,1203957000.0,750.0,172.0,818545824.0,680.0,144.0
217,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_217.txt,0.0,-22.0,0.0,-155.0,0.0,-10.0,0.0,-254.0,0.0,-46.0,0.0,-302.0,14.0,14.0,14.0,-70.0,14.0,14.0,14.0,-781.0,False,262144.0,63.0,705275714.0,686.0,145.0,556036000.0,630.0,125.0
218,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_218.txt,45.0,45.0,45.0,-62.0,22.0,22.0,22.0,-131.0,0.0,-40.0,0.0,-190.0,67.0,67.0,83.0,36.0,67.0,67.0,150.0,-347.0,False,262144.0,87.0,957626600.0,746.0,155.0,322665600.0,540.0,116.0
219,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_219.txt,0.0,-72.0,0.0,-352.0,69.0,69.0,69.0,-10.0,82.0,82.0,82.0,-116.0,0.0,-40.0,0.0,-276.0,82.0,82.0,151.0,-754.0,False,262144.0,36.0,1072346040.0,755.0,168.0,538332480.0,685.0,63.0
220,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_220.txt,55.0,55.0,55.0,-116.0,99.0,99.0,99.0,-56.0,29.0,29.0,29.0,-69.0,3.0,3.0,3.0,-163.0,99.0,99.0,186.0,-404.0,False,262144.0,61.0,651318195.0,704.0,146.0,228594240.0,517.0,87.0
221,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_221.txt,11.0,11.0,11.0,-16.0,0.0,-19.0,0.0,-188.0,23.0,23.0,23.0,-168.0,0.0,-1.0,0.0,-128.0,23.0,23.0,34.0,-500.0,False,262144.0,66.0,1121152760.0,766.0,169.0,496295800.0,600.0,134.0
222,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_222.txt,14.0,14.0,14.0,-101.0,119.0,119.0,119.0,62.0,42.0,42.0,42.0,-195.0,0.0,-50.0,0.0,-285.0,119.0,119.0,175.0,-519.0,False,262144.0,30.0,1197478624.0,752.0,178.0,528131340.0,642.0,110.0
223,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_223.txt,89.0,89.0,130.0,130.0,58.0,58.0,58.0,-52.0,0.0,-36.0,0.0,-161.0,18.0,18.0,18.0,-73.0,89.0,89.0,206.0,-156.0,False,262144.0,19.0,317243052.0,586.0,126.0,85478328.0,417.0,54.0
224,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_224.txt,15.0,15.0,15.0,-112.0,36.0,36.0,36.0,-81.0,0.0,-26.0,0.0,-219.0,8.0,8.0,8.0,-80.0,36.0,36.0,59.0,-492.0,False,262144.0,11.0,414677700.0,590.0,122.0,206442900.0,486.0,102.0
225,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_225.txt,8.0,8.0,8.0,-234.0,77.0,77.0,106.0,-65.0,0.0,-83.0,0.0,-553.0,20.0,20.0,20.0,-206.0,77.0,77.0,134.0,-1058.0,False,262144.0,41.0,1055700135.0,755.0,167.0,583290915.0,706.0,71.0
226,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_226.txt,0.0,-78.0,0.0,-314.0,0.0,-34.0,0.0,-211.0,0.0,-76.0,0.0,-286.0,52.0,52.0,100.0,38.0,52.0,52.0,100.0,-773.0,False,262144.0,25.0,1488748040.0,814.0,181.0,1207336000.0,747.0,169.0
227,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_227.txt,0.0,-49.0,0.0,-281.0,0.0,-47.0,0.0,-250.0,0.0,-38.0,0.0,-222.0,0.0,-35.0,0.0,-182.0,0.0,-35.0,0.0,-935.0,True,262144.0,63.0,607134528.0,712.0,140.0,511715776.0,618.0,104.0
228,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_228.txt,0.0,-15.0,0.0,-293.0,72.0,72.0,72.0,-121.0,0.0,-51.0,0.0,-335.0,28.0,28.0,51.0,-29.0,72.0,72.0,123.0,-778.0,False,262144.0,36.0,1235701404.0,757.0,165.0,836008992.0,708.0,117.0
229,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_229.txt,51.0,51.0,51.0,-13.0,0.0,-8.0,0.0,-184.0,132.0,132.0,178.0,117.0,0.0,-57.0,0.0,-331.0,132.0,132.0,229.0,-411.0,False,262144.0,37.0,684682632.0,690.0,150.0,277314840.0,566.0,81.0
230,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_230.txt,0.0,-42.0,0.0,-199.0,0.0,-12.0,0.0,-157.0,0.0,-41.0,0.0,-269.0,0.0,-75.0,0.0,-316.0,0.0,-12.0,0.0,-941.0,True,262144.0,71.0,1025412102.0,734.0,167.0,837080244.0,684.0,143.0
231,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_231.txt,79.0,79.0,164.0,164.0,20.0,20.0,24.0,-199.0,71.0,71.0,71.0,-224.0,0.0,-36.0,0.0,-304.0,79.0,79.0,259.0,-563.0,False,262144.0,19.0,723602080.0,712.0,147.0,329213742.0,605.0,87.0
232,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_232.txt,23.0,23.0,28.0,27.0,0.0,-19.0,0.0,-246.0,0.0,-34.0,0.0,-206.0,17.0,17.0,17.0,-147.0,23.0,23.0,45.0,-572.0,False,262144.0,68.0,757364580.0,697.0,153.0,338849406.0,561.0,93.0
233,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_233.txt,0.0,-44.0,0.0,-217.0,20.0,20.0,20.0,-170.0,0.0,-29.0,0.0,-124.0,0.0,-29.0,0.0,-122.0,20.0,20.0,20.0,-633.0,False,262144.0,138.0,380639520.0,593.0,134.0,260941824.0,515.0,99.0
234,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_234.txt,32.0,32.0,32.0,-117.0,0.0,-71.0,0.0,-342.0,0.0,-65.0,0.0,-350.0,0.0,-56.0,0.0,-180.0,32.0,32.0,32.0,-989.0,False,262144.0,68.0,860343930.0,738.0,155.0,700228620.0,676.0,98.0
235,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_235.txt,0.0,-20.0,0.0,-127.0,28.0,28.0,28.0,-196.0,0.0,-39.0,0.0,-244.0,0.0,-75.0,0.0,-310.0,28.0,28.0,28.0,-877.0,False,262144.0,39.0,869465000.0,729.0,154.0,316203480.0,554.0,90.0
236,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_236.txt,55.0,55.0,55.0,-135.0,38.0,38.0,38.0,-92.0,0.0,-7.0,0.0,-152.0,10.0,10.0,10.0,-47.0,55.0,55.0,103.0,-426.0,False,262144.0,59.0,612428740.0,635.0,149.0,245151765.0,516.0,81.0
237,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_237.txt,74.0,74.0,137.0,137.0,52.0,52.0,52.0,-82.0,0.0,-57.0,0.0,-295.0,0.0,-15.0,0.0,-202.0,74.0,74.0,189.0,-442.0,False,262144.0,38.0,934489548.0,718.0,162.0,492262530.0,607.0,109.0
238,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_238.txt,91.0,91.0,168.0,92.0,43.0,43.0,52.0,-130.0,0.0,-41.0,0.0,-263.0,0.0,0.0,0.0,-281.0,91.0,91.0,220.0,-582.0,False,262144.0,36.0,816781704.0,700.0,159.0,344232042.0,599.0,83.0
239,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_239.txt,52.0,52.0,52.0,-113.0,111.0,111.0,143.0,59.0,9.0,9.0,9.0,-246.0,53.0,53.0,53.0,-112.0,111.0,111.0,257.0,-412.0,False,262144.0,21.0,1077585514.0,764.0,164.0,218732400.0,601.0,36.0
240,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_240.txt,113.0,113.0,113.0,-35.0,0.0,-64.0,0.0,-244.0,0.0,0.0,0.0,-212.0,46.0,46.0,46.0,-62.0,113.0,113.0,159.0,-553.0,False,262144.0,27.0,775524672.0,671.0,158.0,362554542.0,589.0,71.0
241,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_241.txt,0.0,-37.0,0.0,-258.0,0.0,-25.0,0.0,-113.0,0.0,-55.0,0.0,-245.0,0.0,-1.0,0.0,-78.0,0.0,-1.0,0.0,-694.0,True,262144.0,15.0,1691534964.0,822.0,184.0,1288730480.0,758.0,184.0
242,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_242.txt,0.0,-9.0,0.0,-200.0,0.0,-23.0,0.0,-184.0,0.0,-25.0,0.0,-159.0,38.0,38.0,38.0,-115.0,38.0,38.0,38.0,-658.0,False,262144.0,54.0,643190535.0,647.0,151.0,464217600.0,594.0,112.0
243,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_243.txt,29.0,29.0,29.0,-279.0,1.0,1.0,1.0,-197.0,0.0,-117.0,0.0,-395.0,90.0,90.0,176.0,140.0,90.0,90.0,206.0,-731.0,False,262144.0,33.0,943953472.0,732.0,167.0,579478644.0,655.0,89.0
244,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_244.txt,90.0,90.0,121.0,21.0,40.0,40.0,40.0,-308.0,7.0,7.0,7.0,-149.0,0.0,-59.0,0.0,-302.0,90.0,90.0,168.0,-738.0,False,262144.0,35.0,938995200.0,737.0,149.0,468000000.0,623.0,104.0
