Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
92,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_92.txt,73.0,73.0,76.0,76.0,35.0,35.0,35.0,-159.0,0.0,-64.0,0.0,-266.0,73.0,73.0,111.0,-349.0,False,243.0,1.0,588672.0,266.0,72.0,0.0,266.0,0.0
93,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_93.txt,0.0,-18.0,0.0,-92.0,0.0,-64.0,0.0,-194.0,0.0,-63.0,0.0,-132.0,0.0,-18.0,0.0,-418.0,True,243.0,4.0,1614080.0,355.0,97.0,1614080.0,355.0,97.0
94,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_94.txt,0.0,-25.0,0.0,-125.0,4.0,4.0,4.0,-51.0,0.0,-56.0,0.0,-147.0,4.0,4.0,4.0,-323.0,False,243.0,0.0,1644300.0,383.0,91.0,1644300.0,375.0,75.0
95,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_95.txt,4.0,4.0,4.0,-111.0,0.0,-73.0,0.0,-208.0,0.0,-15.0,0.0,-36.0,4.0,4.0,4.0,-355.0,False,243.0,1.0,1098860.0,374.0,86.0,1098860.0,354.0,47.0
96,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_96.txt,85.0,85.0,106.0,106.0,0.0,-81.0,0.0,-167.0,47.0,47.0,67.0,67.0,85.0,85.0,173.0,6.0,False,243.0,2.0,1280790.0,339.0,90.0,139050.0,248.0,10.0
97,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_97.txt,74.0,74.0,74.0,-23.0,0.0,-97.0,0.0,-241.0,0.0,-41.0,0.0,-125.0,74.0,74.0,74.0,-389.0,False,243.0,2.0,1988028.0,394.0,98.0,1963920.0,394.0,80.0
98,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_98.txt,0.0,-49.0,0.0,-198.0,73.0,73.0,98.0,98.0,0.0,-37.0,0.0,-163.0,73.0,73.0,98.0,-263.0,False,243.0,0.0,594550.0,273.0,62.0,445842.0,262.0,47.0
99,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_99.txt,0.0,-26.0,0.0,-78.0,0.0,-19.0,0.0,-45.0,45.0,45.0,45.0,26.0,45.0,45.0,45.0,-97.0,False,243.0,1.0,490048.0,319.0,55.0,288420.0,217.0,38.0
100,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_100.txt,89.0,89.0,89.0,31.0,0.0,-68.0,0.0,-174.0,0.0,-47.0,0.0,-162.0,89.0,89.0,89.0,-305.0,False,243.0,1.0,1555554.0,387.0,78.0,1238328.0,336.0,72.0
101,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_101.txt,0.0,-82.0,0.0,-183.0,0.0,-25.0,0.0,-135.0,0.0,-41.0,0.0,-154.0,0.0,-25.0,0.0,-472.0,True,243.0,2.0,3057600.0,453.0,96.0,3057600.0,453.0,96.0
102,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_102.txt,43.0,43.0,43.0,-3.0,0.0,-7.0,0.0,-174.0,0.0,-97.0,0.0,-272.0,43.0,43.0,43.0,-449.0,False,243.0,2.0,1818531.0,378.0,99.0,1653696.0,378.0,87.0
103,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_103.txt,3.0,3.0,3.0,-36.0,0.0,-38.0,0.0,-193.0,0.0,-67.0,0.0,-141.0,3.0,3.0,3.0,-370.0,False,243.0,0.0,2056032.0,405.0,97.0,2047864.0,401.0,91.0
104,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_104.txt,0.0,-14.0,0.0,-65.0,0.0,0.0,0.0,-41.0,0.0,-42.0,0.0,-95.0,0.0,0.0,0.0,-201.0,True,243.0,1.0,1196520.0,347.0,80.0,995982.0,304.0,78.0
105,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_105.txt,90.0,90.0,90.0,70.0,0.0,-48.0,0.0,-196.0,0.0,-10.0,0.0,-112.0,90.0,90.0,90.0,-238.0,False,243.0,1.0,1701260.0,371.0,95.0,1375696.0,356.0,71.0
106,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_106.txt,0.0,-70.0,0.0,-159.0,92.0,92.0,92.0,54.0,73.0,73.0,73.0,-66.0,92.0,92.0,165.0,-171.0,False,243.0,1.0,2024736.0,391.0,96.0,172920.0,304.0,8.0
107,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_107.txt,0.0,-83.0,0.0,-341.0,123.0,123.0,123.0,59.0,0.0,-41.0,0.0,-245.0,123.0,123.0,123.0,-527.0,False,243.0,3.0,1946352.0,395.0,93.0,1095640.0,395.0,49.0
108,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_108.txt,0.0,-47.0,0.0,-178.0,0.0,-112.0,0.0,-264.0,0.0,-29.0,0.0,-101.0,0.0,-29.0,0.0,-543.0,True,243.0,2.0,2934954.0,444.0,99.0,2934954.0,444.0,99.0
109,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_109.txt,0.0,-23.0,0.0,-236.0,0.0,-63.0,0.0,-266.0,0.0,-3.0,0.0,-18.0,0.0,-3.0,0.0,-520.0,True,243.0,7.0,1194624.0,389.0,85.0,1154232.0,389.0,51.0
110,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_110.txt,0.0,-28.0,0.0,-146.0,35.0,35.0,35.0,11.0,0.0,-38.0,0.0,-131.0,35.0,35.0,35.0,-266.0,False,243.0,0.0,1317303.0,337.0,97.0,1202850.0,330.0,81.0
111,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_111.txt,0.0,-9.0,0.0,-69.0,0.0,-52.0,0.0,-188.0,0.0,-1.0,0.0,-130.0,0.0,-1.0,0.0,-387.0,True,243.0,2.0,1984620.0,402.0,97.0,1864728.0,402.0,89.0
112,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_112.txt,4.0,4.0,4.0,-13.0,0.0,-12.0,0.0,-93.0,0.0,-100.0,0.0,-210.0,4.0,4.0,4.0,-316.0,False,243.0,1.0,1381212.0,344.0,81.0,1381212.0,344.0,81.0
113,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_113.txt,38.0,38.0,41.0,41.0,0.0,-61.0,0.0,-185.0,9.0,9.0,9.0,-40.0,38.0,38.0,50.0,-184.0,False,243.0,0.0,1121692.0,323.0,84.0,1121692.0,323.0,74.0
114,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_114.txt,1.0,1.0,1.0,-89.0,0.0,-146.0,0.0,-295.0,0.0,-27.0,0.0,-118.0,1.0,1.0,1.0,-502.0,False,243.0,1.0,2156700.0,410.0,98.0,2156700.0,410.0,79.0
115,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_115.txt,43.0,43.0,43.0,-209.0,17.0,17.0,17.0,-209.0,168.0,168.0,168.0,165.0,168.0,168.0,228.0,-253.0,False,243.0,2.0,2287800.0,425.0,99.0,524160.0,365.0,32.0
116,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_116.txt,33.0,33.0,33.0,-106.0,0.0,-92.0,0.0,-251.0,52.0,52.0,52.0,51.0,52.0,52.0,85.0,-306.0,False,243.0,2.0,557568.0,301.0,66.0,114180.0,289.0,6.0
117,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_117.txt,0.0,-15.0,0.0,-30.0,26.0,26.0,26.0,-83.0,33.0,33.0,33.0,-43.0,33.0,33.0,59.0,-156.0,False,243.0,3.0,1006992.0,330.0,72.0,474858.0,250.0,46.0
118,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_118.txt,10.0,10.0,10.0,-122.0,0.0,-111.0,0.0,-255.0,0.0,-9.0,0.0,-74.0,10.0,10.0,10.0,-451.0,False,243.0,1.0,1980000.0,406.0,96.0,1923570.0,406.0,67.0
119,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_119.txt,0.0,-114.0,0.0,-244.0,5.0,5.0,5.0,-89.0,3.0,3.0,3.0,-66.0,5.0,5.0,8.0,-399.0,False,243.0,1.0,1671482.0,370.0,83.0,1671482.0,370.0,79.0
120,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_120.txt,55.0,55.0,55.0,-50.0,46.0,46.0,46.0,46.0,0.0,-98.0,0.0,-277.0,55.0,55.0,101.0,-281.0,False,243.0,0.0,934560.0,332.0,81.0,260936.0,310.0,13.0
121,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_121.txt,0.0,-93.0,0.0,-246.0,49.0,49.0,52.0,52.0,0.0,-19.0,0.0,-137.0,49.0,49.0,52.0,-331.0,False,243.0,0.0,1766952.0,386.0,97.0,1554036.0,386.0,61.0
122,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_122.txt,149.0,149.0,149.0,118.0,96.0,96.0,96.0,-61.0,0.0,-188.0,0.0,-448.0,149.0,149.0,245.0,-391.0,False,243.0,0.0,2666028.0,448.0,99.0,0.0,448.0,0.0
123,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_123.txt,60.0,60.0,60.0,-15.0,0.0,-106.0,0.0,-271.0,54.0,54.0,54.0,1.0,60.0,60.0,114.0,-285.0,False,243.0,1.0,1383480.0,407.0,95.0,299150.0,358.0,10.0
124,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_124.txt,124.0,124.0,183.0,183.0,0.0,-5.0,0.0,-244.0,6.0,6.0,6.0,-247.0,124.0,124.0,189.0,-308.0,False,243.0,0.0,1171800.0,363.0,96.0,728280.0,362.0,51.0
125,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_125.txt,0.0,-95.0,0.0,-195.0,5.0,5.0,5.0,-64.0,0.0,-1.0,0.0,-72.0,5.0,5.0,5.0,-331.0,False,243.0,1.0,1722034.0,424.0,98.0,1630629.0,375.0,77.0
126,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_126.txt,65.0,65.0,65.0,36.0,29.0,29.0,29.0,-70.0,0.0,-45.0,0.0,-114.0,65.0,65.0,94.0,-148.0,False,243.0,3.0,1178100.0,378.0,85.0,184620.0,278.0,12.0
127,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_127.txt,0.0,-52.0,0.0,-111.0,0.0,-34.0,0.0,-181.0,0.0,-127.0,0.0,-270.0,0.0,-34.0,0.0,-562.0,True,243.0,2.0,3260664.0,469.0,99.0,3260664.0,462.0,99.0
128,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_128.txt,57.0,57.0,57.0,14.0,0.0,-81.0,0.0,-165.0,11.0,11.0,11.0,-82.0,57.0,57.0,68.0,-233.0,False,243.0,0.0,668115.0,271.0,63.0,576104.0,271.0,46.0
129,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_129.txt,0.0,-32.0,0.0,-106.0,15.0,15.0,15.0,13.0,0.0,-3.0,0.0,-41.0,15.0,15.0,15.0,-134.0,False,243.0,0.0,1336608.0,356.0,88.0,695970.0,272.0,66.0
130,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_130.txt,0.0,-79.0,0.0,-198.0,0.0,0.0,0.0,-11.0,0.0,-4.0,0.0,-51.0,0.0,0.0,0.0,-260.0,True,243.0,1.0,1773824.0,396.0,90.0,1773824.0,379.0,82.0
131,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_131.txt,149.0,149.0,217.0,217.0,0.0,-26.0,0.0,-110.0,8.0,8.0,8.0,-5.0,149.0,149.0,225.0,102.0,False,243.0,1.0,1507478.0,378.0,98.0,206700.0,229.0,26.0
132,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_132.txt,0.0,-33.0,0.0,-86.0,0.0,-125.0,0.0,-271.0,0.0,-62.0,0.0,-130.0,0.0,-33.0,0.0,-487.0,True,243.0,4.0,2097410.0,399.0,97.0,2058270.0,390.0,95.0
133,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_133.txt,33.0,33.0,33.0,6.0,0.0,-116.0,0.0,-258.0,0.0,-35.0,0.0,-125.0,33.0,33.0,33.0,-377.0,False,243.0,2.0,1868508.0,398.0,97.0,1868508.0,385.0,81.0
134,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_134.txt,7.0,7.0,7.0,-97.0,0.0,-18.0,0.0,-50.0,0.0,-83.0,0.0,-166.0,7.0,7.0,7.0,-313.0,False,243.0,1.0,1073538.0,316.0,93.0,1073538.0,316.0,73.0
135,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_135.txt,0.0,-95.0,0.0,-263.0,41.0,41.0,41.0,-75.0,74.0,74.0,74.0,48.0,74.0,74.0,115.0,-290.0,False,243.0,2.0,1033125.0,366.0,75.0,644670.0,342.0,26.0
136,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_136.txt,0.0,-108.0,0.0,-229.0,0.0,-15.0,0.0,-148.0,0.0,-5.0,0.0,-55.0,0.0,-5.0,0.0,-432.0,True,243.0,1.0,2409792.0,413.0,99.0,2409792.0,413.0,96.0
137,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_137.txt,0.0,-63.0,0.0,-238.0,0.0,-74.0,0.0,-187.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,-438.0,True,243.0,5.0,1246623.0,344.0,89.0,1162696.0,344.0,71.0
138,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_138.txt,0.0,-43.0,0.0,-100.0,0.0,-85.0,0.0,-228.0,0.0,-34.0,0.0,-112.0,0.0,-34.0,0.0,-440.0,True,243.0,2.0,1065350.0,324.0,76.0,1065350.0,324.0,65.0
139,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_139.txt,6.0,6.0,6.0,-93.0,0.0,-86.0,0.0,-218.0,0.0,-12.0,0.0,-138.0,6.0,6.0,6.0,-449.0,False,243.0,0.0,1891792.0,390.0,98.0,1804924.0,390.0,76.0
140,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_140.txt,0.0,-101.0,0.0,-279.0,119.0,119.0,165.0,165.0,45.0,45.0,45.0,-4.0,119.0,119.0,210.0,-118.0,False,243.0,0.0,1291680.0,355.0,98.0,491634.0,330.0,22.0
141,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_141.txt,0.0,-31.0,0.0,-159.0,16.0,16.0,16.0,1.0,0.0,-16.0,0.0,-140.0,16.0,16.0,16.0,-298.0,False,243.0,1.0,969664.0,328.0,74.0,736128.0,297.0,64.0
142,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_142.txt,0.0,-52.0,0.0,-210.0,23.0,23.0,23.0,-100.0,0.0,-42.0,0.0,-135.0,23.0,23.0,23.0,-445.0,False,243.0,1.0,2503900.0,419.0,98.0,2503900.0,419.0,98.0
143,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_143.txt,50.0,50.0,65.0,65.0,27.0,27.0,27.0,-35.0,0.0,-53.0,0.0,-118.0,50.0,50.0,92.0,-88.0,False,243.0,0.0,823032.0,295.0,81.0,414504.0,231.0,54.0
144,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_144.txt,0.0,-42.0,0.0,-139.0,29.0,29.0,29.0,11.0,43.0,43.0,43.0,-77.0,43.0,43.0,72.0,-205.0,False,243.0,1.0,764154.0,314.0,83.0,458397.0,283.0,31.0
145,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_145.txt,94.0,94.0,115.0,115.0,44.0,44.0,44.0,-88.0,0.0,-5.0,0.0,-77.0,94.0,94.0,159.0,-50.0,False,243.0,0.0,1655088.0,367.0,87.0,666936.0,288.0,59.0
146,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_146.txt,0.0,-1.0,0.0,-205.0,0.0,-20.0,0.0,-232.0,151.0,151.0,286.0,286.0,151.0,151.0,286.0,-151.0,False,243.0,0.0,687582.0,296.0,82.0,228340.0,296.0,28.0
147,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_147.txt,0.0,-1.0,0.0,-15.0,28.0,28.0,28.0,-85.0,0.0,-64.0,0.0,-147.0,28.0,28.0,28.0,-247.0,False,243.0,0.0,1028755.0,348.0,95.0,939645.0,315.0,63.0
148,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_148.txt,0.0,-105.0,0.0,-216.0,0.0,-27.0,0.0,-57.0,17.0,17.0,17.0,-73.0,17.0,17.0,17.0,-346.0,False,243.0,1.0,1289600.0,349.0,99.0,1289600.0,349.0,64.0
149,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_149.txt,0.0,-92.0,0.0,-188.0,0.0,-60.0,0.0,-155.0,0.0,-30.0,0.0,-113.0,0.0,-30.0,0.0,-456.0,True,243.0,5.0,1428952.0,350.0,88.0,1428952.0,350.0,79.0
150,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_150.txt,0.0,-76.0,0.0,-157.0,0.0,-75.0,0.0,-202.0,0.0,-34.0,0.0,-81.0,0.0,-34.0,0.0,-440.0,True,243.0,5.0,1188096.0,321.0,91.0,1188096.0,321.0,91.0
151,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_151.txt,22.0,22.0,22.0,-18.0,0.0,-53.0,0.0,-125.0,0.0,-54.0,0.0,-137.0,22.0,22.0,22.0,-280.0,False,243.0,2.0,813384.0,286.0,79.0,813384.0,282.0,79.0
152,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_152.txt,0.0,-39.0,0.0,-256.0,0.0,-11.0,0.0,-195.0,101.0,101.0,130.0,130.0,101.0,101.0,130.0,-321.0,False,243.0,0.0,1217252.0,356.0,92.0,758912.0,354.0,56.0
153,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_153.txt,139.0,139.0,165.0,165.0,60.0,60.0,60.0,-141.0,0.0,-109.0,0.0,-349.0,139.0,139.0,225.0,-325.0,False,243.0,0.0,1147770.0,349.0,90.0,0.0,349.0,0.0
154,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_154.txt,0.0,-12.0,0.0,-33.0,0.0,-45.0,0.0,-168.0,0.0,-55.0,0.0,-202.0,0.0,-12.0,0.0,-403.0,True,243.0,1.0,1714608.0,381.0,95.0,1714608.0,381.0,84.0
155,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_155.txt,0.0,-29.0,0.0,-136.0,66.0,66.0,74.0,74.0,0.0,-19.0,0.0,-106.0,66.0,66.0,74.0,-168.0,False,243.0,0.0,874350.0,305.0,89.0,388278.0,262.0,37.0
156,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_156.txt,115.0,115.0,115.0,94.0,72.0,72.0,72.0,-40.0,0.0,-144.0,0.0,-324.0,115.0,115.0,187.0,-270.0,False,243.0,0.0,790272.0,324.0,74.0,0.0,324.0,0.0
157,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_157.txt,0.0,-4.0,0.0,-160.0,32.0,32.0,36.0,36.0,0.0,-34.0,0.0,-219.0,32.0,32.0,36.0,-343.0,False,243.0,0.0,1418635.0,361.0,95.0,1149025.0,359.0,59.0
158,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_158.txt,59.0,59.0,59.0,5.0,0.0,-139.0,0.0,-286.0,32.0,32.0,32.0,-44.0,59.0,59.0,91.0,-325.0,False,243.0,1.0,879320.0,337.0,74.0,153504.0,326.0,6.0
159,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_159.txt,0.0,-34.0,0.0,-179.0,0.0,-79.0,0.0,-219.0,0.0,-40.0,0.0,-121.0,0.0,-34.0,0.0,-519.0,True,243.0,2.0,1729025.0,367.0,97.0,1729025.0,367.0,97.0
160,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_160.txt,51.0,51.0,51.0,32.0,0.0,-9.0,0.0,-97.0,27.0,27.0,27.0,-98.0,51.0,51.0,78.0,-163.0,False,243.0,0.0,1490580.0,370.0,91.0,1217610.0,336.0,83.0
161,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_161.txt,63.0,63.0,63.0,-12.0,0.0,-80.0,0.0,-173.0,5.0,5.0,5.0,-11.0,63.0,63.0,68.0,-196.0,False,243.0,2.0,568632.0,267.0,72.0,183750.0,238.0,15.0
162,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_162.txt,0.0,-1.0,0.0,-11.0,14.0,14.0,14.0,-74.0,0.0,-55.0,0.0,-158.0,14.0,14.0,14.0,-243.0,False,243.0,1.0,828000.0,302.0,80.0,828000.0,293.0,75.0
163,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_163.txt,56.0,56.0,56.0,-4.0,44.0,44.0,44.0,-59.0,0.0,-85.0,0.0,-275.0,56.0,56.0,100.0,-338.0,False,243.0,2.0,1638912.0,409.0,96.0,1245286.0,374.0,49.0
164,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_164.txt,0.0,-116.0,0.0,-268.0,25.0,25.0,25.0,-73.0,0.0,-56.0,0.0,-149.0,25.0,25.0,25.0,-490.0,False,243.0,0.0,2709408.0,441.0,97.0,2647451.0,441.0,83.0
165,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_165.txt,0.0,-129.0,0.0,-269.0,0.0,-4.0,0.0,-59.0,2.0,2.0,2.0,-93.0,2.0,2.0,2.0,-421.0,False,243.0,1.0,1318350.0,367.0,86.0,1316880.0,358.0,59.0
166,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_166.txt,36.0,36.0,36.0,-56.0,7.0,7.0,7.0,-51.0,0.0,-50.0,0.0,-111.0,36.0,36.0,43.0,-218.0,False,243.0,1.0,1141504.0,314.0,98.0,1024920.0,312.0,73.0
167,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_167.txt,0.0,-116.0,0.0,-277.0,51.0,51.0,51.0,-24.0,0.0,-43.0,0.0,-129.0,51.0,51.0,51.0,-430.0,False,243.0,0.0,1651458.0,389.0,89.0,1585372.0,389.0,58.0
168,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_168.txt,0.0,-85.0,0.0,-197.0,0.0,-14.0,0.0,-107.0,0.0,-50.0,0.0,-126.0,0.0,-14.0,0.0,-430.0,True,243.0,4.0,1741634.0,376.0,91.0,1741634.0,376.0,79.0
169,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_169.txt,73.0,73.0,73.0,56.0,0.0,-4.0,0.0,-97.0,0.0,-37.0,0.0,-90.0,73.0,73.0,73.0,-131.0,False,243.0,0.0,1048512.0,340.0,96.0,683850.0,266.0,75.0
170,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_170.txt,65.0,65.0,65.0,-8.0,0.0,-95.0,0.0,-264.0,0.0,-8.0,0.0,-114.0,65.0,65.0,65.0,-386.0,False,243.0,0.0,2190336.0,468.0,99.0,1829880.0,430.0,51.0
171,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_171.txt,0.0,-73.0,0.0,-173.0,79.0,79.0,79.0,-43.0,0.0,-14.0,0.0,-52.0,79.0,79.0,79.0,-268.0,False,243.0,1.0,1933568.0,412.0,93.0,744192.0,337.0,32.0
172,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_172.txt,0.0,-12.0,0.0,-33.0,0.0,-114.0,0.0,-238.0,0.0,-29.0,0.0,-127.0,0.0,-12.0,0.0,-398.0,True,243.0,3.0,1649340.0,358.0,99.0,1649340.0,358.0,99.0
173,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_173.txt,0.0,-53.0,0.0,-152.0,0.0,-9.0,0.0,-68.0,11.0,11.0,11.0,-17.0,11.0,11.0,11.0,-237.0,False,243.0,0.0,694656.0,327.0,72.0,694656.0,283.0,67.0
174,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_174.txt,0.0,-43.0,0.0,-122.0,0.0,-15.0,0.0,-75.0,0.0,-98.0,0.0,-199.0,0.0,-15.0,0.0,-396.0,True,243.0,3.0,1736868.0,372.0,94.0,1736868.0,370.0,93.0
175,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_175.txt,0.0,-13.0,0.0,-124.0,28.0,28.0,28.0,23.0,0.0,-63.0,0.0,-229.0,28.0,28.0,28.0,-330.0,False,243.0,1.0,1486140.0,395.0,94.0,1432936.0,374.0,74.0
176,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_176.txt,0.0,-104.0,0.0,-256.0,17.0,17.0,17.0,-19.0,8.0,8.0,8.0,-22.0,17.0,17.0,25.0,-297.0,False,243.0,0.0,2597568.0,425.0,96.0,2597568.0,425.0,96.0
177,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_177.txt,0.0,-104.0,0.0,-240.0,0.0,-8.0,0.0,-95.0,35.0,35.0,35.0,-56.0,35.0,35.0,35.0,-391.0,False,243.0,1.0,606825.0,299.0,75.0,512064.0,299.0,28.0
178,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_178.txt,23.0,23.0,23.0,19.0,36.0,36.0,36.0,-20.0,0.0,-73.0,0.0,-154.0,36.0,36.0,59.0,-155.0,False,243.0,0.0,1491688.0,388.0,98.0,1401400.0,338.0,98.0
179,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_179.txt,52.0,52.0,52.0,-31.0,0.0,-84.0,0.0,-216.0,66.0,66.0,66.0,15.0,66.0,66.0,118.0,-232.0,False,243.0,0.0,1821204.0,388.0,99.0,1668550.0,386.0,65.0
180,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_180.txt,0.0,-79.0,0.0,-163.0,108.0,108.0,108.0,41.0,5.0,5.0,5.0,-111.0,108.0,108.0,113.0,-233.0,False,243.0,0.0,1304420.0,362.0,88.0,344520.0,299.0,18.0
181,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_181.txt,0.0,-31.0,0.0,-70.0,0.0,-94.0,0.0,-209.0,0.0,-47.0,0.0,-141.0,0.0,-31.0,0.0,-420.0,True,243.0,2.0,1876446.0,384.0,99.0,1841697.0,375.0,99.0
182,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_182.txt,53.0,53.0,72.0,72.0,0.0,-34.0,0.0,-205.0,0.0,-11.0,0.0,-97.0,53.0,53.0,72.0,-230.0,False,243.0,0.0,1278030.0,362.0,88.0,1071840.0,332.0,70.0
183,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_183.txt,0.0,-21.0,0.0,-55.0,0.0,-40.0,0.0,-90.0,3.0,3.0,3.0,-74.0,3.0,3.0,3.0,-219.0,False,243.0,0.0,882090.0,290.0,86.0,882090.0,290.0,81.0
184,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_184.txt,29.0,29.0,29.0,-56.0,25.0,25.0,25.0,-129.0,0.0,-135.0,0.0,-332.0,29.0,29.0,54.0,-517.0,False,243.0,1.0,2729435.0,445.0,99.0,2729435.0,445.0,85.0
