Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
81,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_81.txt,87.0,87.0,87.0,-74.0,53.0,53.0,53.0,-130.0,52.0,52.0,52.0,-25.0,0.0,-44.0,0.0,-198.0,87.0,87.0,192.0,-427.0,False,4096.0,2.0,113694385.0,416.0,89.0,38504830.0,371.0,26.0
82,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_82.txt,0.0,-26.0,0.0,-223.0,11.0,11.0,11.0,-177.0,0.0,-49.0,0.0,-301.0,96.0,96.0,186.0,186.0,96.0,96.0,197.0,-515.0,False,4096.0,0.0,137593314.0,477.0,82.0,96179440.0,459.0,70.0
83,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_83.txt,65.0,65.0,81.0,20.0,10.0,10.0,10.0,-185.0,0.0,-9.0,0.0,-232.0,0.0,-1.0,0.0,-113.0,65.0,65.0,91.0,-510.0,False,4096.0,0.0,116585568.0,465.0,94.0,111364988.0,433.0,67.0
84,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_84.txt,17.0,17.0,27.0,-62.0,21.0,21.0,38.0,24.0,0.0,-85.0,0.0,-311.0,0.0,-9.0,0.0,-224.0,21.0,21.0,65.0,-573.0,False,4096.0,0.0,154117600.0,463.0,91.0,144274130.0,455.0,77.0
85,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_85.txt,63.0,63.0,118.0,118.0,0.0,-25.0,0.0,-166.0,0.0,-26.0,0.0,-159.0,39.0,39.0,39.0,-78.0,63.0,63.0,157.0,-285.0,False,4096.0,0.0,140950368.0,450.0,89.0,77472720.0,394.0,72.0
86,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_86.txt,0.0,-15.0,0.0,-300.0,40.0,40.0,70.0,-52.0,60.0,60.0,116.0,116.0,0.0,-35.0,0.0,-304.0,60.0,60.0,186.0,-540.0,False,4096.0,0.0,227567637.0,523.0,96.0,155745261.0,496.0,63.0
87,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_87.txt,0.0,0.0,0.0,-136.0,0.0,-24.0,0.0,-111.0,0.0,-57.0,0.0,-320.0,0.0,-17.0,0.0,-128.0,0.0,0.0,0.0,-695.0,True,4096.0,1.0,147181580.0,478.0,85.0,147181580.0,472.0,71.0
88,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_88.txt,20.0,20.0,20.0,-122.0,33.0,33.0,33.0,-195.0,21.0,21.0,28.0,-35.0,0.0,-23.0,0.0,-168.0,33.0,33.0,81.0,-520.0,False,4096.0,2.0,215326188.0,497.0,98.0,116000040.0,438.0,65.0
89,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_89.txt,25.0,25.0,25.0,-200.0,50.0,50.0,65.0,51.0,34.0,34.0,37.0,-66.0,0.0,-26.0,0.0,-261.0,50.0,50.0,127.0,-476.0,False,4096.0,0.0,144928575.0,488.0,91.0,124064850.0,473.0,50.0
90,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_90.txt,6.0,6.0,6.0,-119.0,52.0,52.0,58.0,-72.0,28.0,28.0,28.0,-235.0,0.0,-66.0,0.0,-261.0,52.0,52.0,92.0,-687.0,False,4096.0,0.0,178696350.0,499.0,98.0,178696350.0,493.0,71.0
91,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_91.txt,57.0,57.0,77.0,-36.0,101.0,101.0,233.0,233.0,65.0,65.0,65.0,-117.0,0.0,-59.0,0.0,-352.0,101.0,101.0,375.0,-272.0,False,4096.0,0.0,74719125.0,456.0,71.0,0.0,352.0,0.0
92,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_92.txt,0.0,-33.0,0.0,-351.0,4.0,4.0,4.0,-230.0,10.0,10.0,10.0,-200.0,44.0,44.0,72.0,64.0,44.0,44.0,86.0,-717.0,False,4096.0,0.0,209898360.0,530.0,90.0,153938400.0,517.0,70.0
93,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_93.txt,68.0,68.0,68.0,-95.0,44.0,44.0,44.0,-164.0,0.0,-73.0,0.0,-404.0,51.0,51.0,62.0,19.0,68.0,68.0,174.0,-644.0,False,4096.0,1.0,67795156.0,404.0,72.0,0.0,404.0,0.0
94,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_94.txt,0.0,-87.0,0.0,-296.0,32.0,32.0,32.0,-110.0,1.0,1.0,1.0,-145.0,0.0,-72.0,0.0,-308.0,32.0,32.0,33.0,-859.0,False,4096.0,1.0,236749968.0,517.0,91.0,236749968.0,517.0,89.0
95,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_95.txt,46.0,46.0,54.0,54.0,19.0,19.0,19.0,-170.0,29.0,29.0,29.0,-128.0,0.0,-18.0,0.0,-144.0,46.0,46.0,102.0,-388.0,False,4096.0,1.0,134988876.0,483.0,95.0,68291300.0,404.0,55.0
96,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_96.txt,0.0,-19.0,0.0,-151.0,98.0,98.0,98.0,38.0,0.0,-3.0,0.0,-123.0,0.0,-49.0,0.0,-228.0,98.0,98.0,98.0,-464.0,False,4096.0,1.0,119637840.0,475.0,85.0,77747840.0,385.0,71.0
97,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_97.txt,10.0,10.0,10.0,-224.0,0.0,-34.0,0.0,-250.0,0.0,-8.0,0.0,-154.0,0.0,-9.0,0.0,-105.0,10.0,10.0,10.0,-733.0,False,4096.0,1.0,146857536.0,493.0,84.0,146857536.0,470.0,71.0
98,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_98.txt,43.0,43.0,82.0,13.0,0.0,-58.0,0.0,-322.0,0.0,-90.0,0.0,-364.0,19.0,19.0,25.0,-82.0,43.0,43.0,107.0,-755.0,False,4096.0,0.0,281140920.0,540.0,97.0,247117976.0,523.0,97.0
99,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_99.txt,56.0,56.0,108.0,42.0,142.0,142.0,142.0,-23.0,39.0,39.0,39.0,-252.0,0.0,-16.0,0.0,-313.0,142.0,142.0,289.0,-546.0,False,4096.0,0.0,191116800.0,513.0,96.0,4999680.0,436.0,2.0
100,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_100.txt,0.0,-1.0,0.0,-211.0,0.0,-33.0,0.0,-299.0,11.0,11.0,11.0,-150.0,90.0,90.0,150.0,36.0,90.0,90.0,161.0,-624.0,False,4096.0,0.0,101213648.0,419.0,80.0,47257280.0,407.0,28.0
101,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_101.txt,52.0,52.0,52.0,-14.0,0.0,-20.0,0.0,-184.0,0.0,-70.0,0.0,-244.0,0.0,-68.0,0.0,-220.0,52.0,52.0,52.0,-662.0,False,4096.0,1.0,201525632.0,493.0,92.0,137052608.0,439.0,88.0
102,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_102.txt,53.0,53.0,53.0,-24.0,97.0,97.0,127.0,49.0,10.0,10.0,10.0,-182.0,0.0,-58.0,0.0,-302.0,97.0,97.0,190.0,-459.0,False,4096.0,0.0,121480320.0,480.0,92.0,50838840.0,424.0,27.0
103,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_103.txt,32.0,32.0,32.0,-39.0,0.0,-8.0,0.0,-210.0,0.0,-5.0,0.0,-180.0,51.0,51.0,68.0,-77.0,51.0,51.0,100.0,-506.0,False,4096.0,0.0,212632875.0,535.0,98.0,129221820.0,460.0,69.0
104,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_104.txt,0.0,-23.0,0.0,-153.0,18.0,18.0,20.0,-27.0,32.0,32.0,40.0,-14.0,0.0,-17.0,0.0,-198.0,32.0,32.0,60.0,-392.0,False,4096.0,0.0,67552380.0,446.0,77.0,32319000.0,321.0,40.0
105,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_105.txt,78.0,78.0,92.0,92.0,8.0,8.0,8.0,-298.0,0.0,-6.0,0.0,-68.0,0.0,-15.0,0.0,-275.0,78.0,78.0,100.0,-549.0,False,4096.0,0.0,172939104.0,504.0,89.0,144791312.0,490.0,68.0
106,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_106.txt,141.0,141.0,348.0,348.0,0.0,-21.0,0.0,-220.0,65.0,65.0,65.0,-84.0,0.0,-30.0,0.0,-270.0,141.0,141.0,413.0,-226.0,False,4096.0,2.0,186568030.0,513.0,95.0,26419500.0,376.0,30.0
107,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_107.txt,0.0,-67.0,0.0,-345.0,51.0,51.0,100.0,85.0,0.0,-10.0,0.0,-297.0,0.0,-27.0,0.0,-301.0,51.0,51.0,100.0,-858.0,False,4096.0,0.0,115754496.0,464.0,87.0,81276048.0,464.0,51.0
108,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_108.txt,59.0,59.0,59.0,4.0,0.0,-17.0,0.0,-227.0,60.0,60.0,109.0,62.0,0.0,-73.0,0.0,-337.0,60.0,60.0,168.0,-498.0,False,4096.0,0.0,115322480.0,459.0,91.0,91470460.0,459.0,43.0
109,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_109.txt,0.0,-36.0,0.0,-301.0,21.0,21.0,38.0,-78.0,0.0,-16.0,0.0,-97.0,0.0,-31.0,0.0,-243.0,21.0,21.0,38.0,-719.0,False,4096.0,0.0,158505984.0,479.0,84.0,158505984.0,465.0,84.0
110,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_110.txt,0.0,-62.0,0.0,-335.0,64.0,64.0,102.0,102.0,0.0,-78.0,0.0,-352.0,0.0,-39.0,0.0,-261.0,64.0,64.0,102.0,-846.0,False,4096.0,0.0,187767216.0,487.0,91.0,150576608.0,487.0,83.0
111,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_111.txt,0.0,-23.0,0.0,-259.0,0.0,-69.0,0.0,-293.0,48.0,48.0,83.0,69.0,0.0,-23.0,0.0,-274.0,48.0,48.0,83.0,-757.0,False,4096.0,1.0,178990317.0,488.0,97.0,115979990.0,467.0,58.0
112,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_112.txt,0.0,-16.0,0.0,-343.0,44.0,44.0,44.0,-51.0,0.0,-36.0,0.0,-345.0,45.0,45.0,61.0,-99.0,45.0,45.0,105.0,-838.0,False,4096.0,0.0,197569600.0,514.0,97.0,162016800.0,514.0,57.0
113,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_113.txt,64.0,64.0,64.0,-191.0,50.0,50.0,50.0,-1.0,0.0,-25.0,0.0,-151.0,24.0,24.0,24.0,-79.0,64.0,64.0,138.0,-422.0,False,4096.0,0.0,98987805.0,442.0,93.0,37564560.0,378.0,27.0
114,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_114.txt,4.0,4.0,4.0,-137.0,18.0,18.0,23.0,-2.0,0.0,-2.0,0.0,-161.0,39.0,39.0,69.0,26.0,39.0,39.0,96.0,-274.0,False,4096.0,0.0,132896070.0,463.0,93.0,100719000.0,414.0,76.0
115,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_115.txt,0.0,-69.0,0.0,-265.0,37.0,37.0,37.0,-66.0,0.0,-68.0,0.0,-253.0,0.0,-12.0,0.0,-64.0,37.0,37.0,37.0,-648.0,False,4096.0,0.0,159894000.0,475.0,93.0,156870396.0,458.0,87.0
116,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_116.txt,0.0,-9.0,0.0,-88.0,19.0,19.0,35.0,15.0,0.0,-51.0,0.0,-278.0,0.0,-78.0,0.0,-319.0,19.0,19.0,35.0,-670.0,False,4096.0,0.0,206826210.0,504.0,93.0,173183670.0,475.0,90.0
117,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_117.txt,92.0,92.0,92.0,-127.0,35.0,35.0,35.0,-330.0,131.0,131.0,218.0,218.0,0.0,-70.0,0.0,-490.0,131.0,131.0,345.0,-729.0,False,4096.0,0.0,150747520.0,490.0,94.0,0.0,490.0,0.0
118,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_118.txt,0.0,-97.0,0.0,-552.0,64.0,64.0,81.0,-14.0,39.0,39.0,39.0,-318.0,62.0,62.0,62.0,-128.0,64.0,64.0,182.0,-1012.0,False,4096.0,0.0,113464392.0,552.0,85.0,0.0,552.0,0.0
119,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_119.txt,87.0,87.0,110.0,40.0,0.0,-57.0,0.0,-246.0,0.0,-14.0,0.0,-136.0,28.0,28.0,28.0,-60.0,87.0,87.0,138.0,-402.0,False,4096.0,0.0,141767340.0,476.0,83.0,78321705.0,384.0,77.0
120,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_120.txt,48.0,48.0,72.0,45.0,30.0,30.0,30.0,-142.0,0.0,-57.0,0.0,-338.0,0.0,-9.0,0.0,-253.0,48.0,48.0,102.0,-688.0,False,4096.0,1.0,184775040.0,490.0,93.0,143412000.0,483.0,60.0
121,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_121.txt,0.0,-71.0,0.0,-381.0,33.0,33.0,36.0,-5.0,20.0,20.0,20.0,-175.0,0.0,-62.0,0.0,-309.0,33.0,33.0,56.0,-870.0,False,4096.0,0.0,221205996.0,509.0,95.0,198637758.0,497.0,79.0
122,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_122.txt,0.0,-71.0,0.0,-244.0,4.0,4.0,4.0,-114.0,23.0,23.0,23.0,-69.0,0.0,-20.0,0.0,-167.0,23.0,23.0,27.0,-594.0,False,4096.0,0.0,65722932.0,392.0,69.0,65722932.0,372.0,58.0
123,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_123.txt,40.0,40.0,40.0,-51.0,0.0,-42.0,0.0,-264.0,5.0,5.0,5.0,-45.0,0.0,-16.0,0.0,-174.0,40.0,40.0,45.0,-534.0,False,4096.0,0.0,104289900.0,448.0,75.0,104289900.0,433.0,68.0
124,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_124.txt,98.0,98.0,106.0,73.0,90.0,90.0,90.0,-71.0,56.0,56.0,67.0,54.0,0.0,-38.0,0.0,-207.0,98.0,98.0,263.0,-151.0,False,4096.0,0.0,80450304.0,428.0,88.0,5739552.0,308.0,6.0
125,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_125.txt,0.0,-13.0,0.0,-231.0,0.0,-2.0,0.0,-83.0,0.0,-29.0,0.0,-250.0,39.0,39.0,60.0,8.0,39.0,39.0,60.0,-556.0,False,4096.0,0.0,108300192.0,464.0,88.0,108300192.0,428.0,77.0
126,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_126.txt,100.0,100.0,100.0,1.0,29.0,29.0,29.0,-133.0,138.0,138.0,170.0,170.0,0.0,-20.0,0.0,-192.0,138.0,138.0,299.0,-154.0,False,4096.0,0.0,89575200.0,484.0,87.0,12423600.0,331.0,14.0
127,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_127.txt,35.0,35.0,67.0,66.0,5.0,5.0,5.0,-155.0,0.0,-23.0,0.0,-200.0,15.0,15.0,15.0,-34.0,35.0,35.0,87.0,-323.0,False,4096.0,0.0,117419301.0,476.0,81.0,54744984.0,380.0,42.0
128,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_128.txt,182.0,182.0,182.0,47.0,0.0,-83.0,0.0,-478.0,94.0,94.0,94.0,-39.0,59.0,59.0,59.0,-308.0,182.0,182.0,335.0,-778.0,False,4096.0,1.0,164442096.0,478.0,91.0,0.0,478.0,0.0
129,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_129.txt,0.0,-19.0,0.0,-118.0,0.0,-43.0,0.0,-254.0,37.0,37.0,46.0,-11.0,0.0,-27.0,0.0,-213.0,37.0,37.0,46.0,-596.0,False,4096.0,1.0,166100400.0,476.0,86.0,136185300.0,452.0,75.0
130,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_130.txt,2.0,2.0,2.0,-433.0,29.0,29.0,32.0,-121.0,0.0,-98.0,0.0,-564.0,125.0,125.0,125.0,61.0,125.0,125.0,159.0,-1057.0,False,4096.0,0.0,321835136.0,564.0,97.0,0.0,564.0,0.0
131,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_131.txt,0.0,-25.0,0.0,-301.0,95.0,95.0,135.0,130.0,0.0,-56.0,0.0,-305.0,0.0,-17.0,0.0,-209.0,95.0,95.0,135.0,-685.0,False,4096.0,2.0,122479035.0,451.0,87.0,86932488.0,451.0,59.0
132,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_132.txt,119.0,119.0,183.0,158.0,74.0,74.0,130.0,63.0,0.0,-37.0,0.0,-362.0,55.0,55.0,55.0,-118.0,119.0,119.0,368.0,-259.0,False,4096.0,0.0,119691000.0,487.0,82.0,0.0,362.0,0.0
133,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_133.txt,0.0,-32.0,0.0,-252.0,0.0,-35.0,0.0,-238.0,0.0,-41.0,0.0,-287.0,9.0,9.0,11.0,-7.0,9.0,9.0,11.0,-784.0,False,4096.0,4.0,95883264.0,429.0,82.0,89743680.0,429.0,68.0
134,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_134.txt,31.0,31.0,31.0,-65.0,0.0,-10.0,0.0,-169.0,0.0,-36.0,0.0,-252.0,0.0,-41.0,0.0,-261.0,31.0,31.0,31.0,-747.0,False,4096.0,1.0,206317440.0,540.0,98.0,206317440.0,504.0,85.0
135,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_135.txt,72.0,72.0,151.0,151.0,0.0,-13.0,0.0,-224.0,0.0,-27.0,0.0,-298.0,0.0,-12.0,0.0,-297.0,72.0,72.0,151.0,-668.0,False,4096.0,0.0,146960352.0,479.0,96.0,113873760.0,475.0,65.0
136,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_136.txt,0.0,-19.0,0.0,-155.0,60.0,60.0,60.0,20.0,0.0,-66.0,0.0,-232.0,0.0,-47.0,0.0,-253.0,60.0,60.0,60.0,-620.0,False,4096.0,0.0,158929560.0,468.0,94.0,158929560.0,468.0,93.0
137,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_137.txt,0.0,-9.0,0.0,-110.0,10.0,10.0,10.0,-96.0,0.0,-12.0,0.0,-54.0,0.0,-46.0,0.0,-179.0,10.0,10.0,10.0,-439.0,False,4096.0,1.0,47650524.0,359.0,66.0,45036942.0,347.0,58.0
138,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_138.txt,2.0,2.0,2.0,-58.0,55.0,55.0,69.0,20.0,0.0,-15.0,0.0,-213.0,0.0,-50.0,0.0,-294.0,55.0,55.0,71.0,-545.0,False,4096.0,0.0,168203238.0,487.0,93.0,148986180.0,464.0,70.0
139,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_139.txt,127.0,127.0,318.0,318.0,0.0,-2.0,0.0,-267.0,0.0,-7.0,0.0,-198.0,47.0,47.0,79.0,-138.0,127.0,127.0,397.0,-285.0,False,4096.0,1.0,79148520.0,438.0,79.0,3045700.0,348.0,10.0
140,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_140.txt,0.0,-15.0,0.0,-251.0,0.0,-61.0,0.0,-273.0,4.0,4.0,4.0,-126.0,26.0,26.0,26.0,-72.0,26.0,26.0,30.0,-722.0,False,4096.0,0.0,234411408.0,536.0,95.0,234411408.0,526.0,87.0
141,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_141.txt,60.0,60.0,97.0,60.0,5.0,5.0,5.0,-123.0,0.0,-67.0,0.0,-280.0,24.0,24.0,24.0,-68.0,60.0,60.0,126.0,-411.0,False,4096.0,1.0,155292795.0,481.0,93.0,132339744.0,449.0,72.0
142,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_142.txt,41.0,41.0,41.0,-45.0,0.0,-28.0,0.0,-190.0,36.0,36.0,36.0,-170.0,0.0,-66.0,0.0,-253.0,41.0,41.0,77.0,-658.0,False,4096.0,3.0,96826032.0,437.0,73.0,46631816.0,383.0,34.0
143,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_143.txt,30.0,30.0,53.0,47.0,0.0,-6.0,0.0,-128.0,0.0,-20.0,0.0,-149.0,0.0,-22.0,0.0,-185.0,30.0,30.0,53.0,-415.0,False,4096.0,0.0,128638530.0,479.0,84.0,70557480.0,396.0,61.0
144,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_144.txt,6.0,6.0,6.0,-165.0,21.0,21.0,21.0,-66.0,0.0,-7.0,0.0,-256.0,39.0,39.0,39.0,-104.0,39.0,39.0,66.0,-591.0,False,4096.0,0.0,201903075.0,517.0,97.0,184476105.0,496.0,71.0
145,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_145.txt,2.0,2.0,2.0,-248.0,33.0,33.0,50.0,10.0,0.0,0.0,0.0,-289.0,47.0,47.0,88.0,10.0,47.0,47.0,140.0,-517.0,False,4096.0,0.0,110376000.0,429.0,76.0,56555400.0,413.0,41.0
146,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_146.txt,59.0,59.0,59.0,-162.0,0.0,-4.0,0.0,-172.0,0.0,-20.0,0.0,-238.0,87.0,87.0,169.0,169.0,87.0,87.0,228.0,-403.0,False,4096.0,0.0,135035250.0,472.0,89.0,33534000.0,369.0,30.0
147,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_147.txt,0.0,-10.0,0.0,-246.0,0.0,-21.0,0.0,-208.0,0.0,-16.0,0.0,-227.0,0.0,-11.0,0.0,-61.0,0.0,-10.0,0.0,-742.0,True,4096.0,2.0,119949600.0,447.0,82.0,119949600.0,447.0,75.0
148,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_148.txt,92.0,92.0,92.0,45.0,0.0,-34.0,0.0,-207.0,0.0,-5.0,0.0,-132.0,37.0,37.0,37.0,-20.0,92.0,92.0,129.0,-314.0,False,4096.0,0.0,206739000.0,522.0,97.0,133409430.0,435.0,93.0
149,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_149.txt,78.0,78.0,141.0,141.0,0.0,-7.0,0.0,-265.0,6.0,6.0,6.0,-102.0,0.0,-2.0,0.0,-130.0,78.0,78.0,147.0,-356.0,False,4096.0,0.0,78458688.0,415.0,77.0,35258319.0,366.0,41.0
150,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_150.txt,0.0,-5.0,0.0,-222.0,0.0,-22.0,0.0,-199.0,0.0,-37.0,0.0,-192.0,18.0,18.0,18.0,-46.0,18.0,18.0,18.0,-659.0,False,4096.0,1.0,126278190.0,443.0,81.0,119586375.0,438.0,75.0
151,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_151.txt,95.0,95.0,136.0,-92.0,154.0,154.0,302.0,263.0,0.0,0.0,0.0,-419.0,0.0,0.0,0.0,-419.0,154.0,154.0,438.0,-667.0,False,4096.0,0.0,73989440.0,419.0,78.0,0.0,419.0,0.0
152,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_152.txt,32.0,32.0,32.0,-54.0,0.0,-21.0,0.0,-221.0,0.0,-40.0,0.0,-307.0,45.0,45.0,45.0,-50.0,45.0,45.0,77.0,-632.0,False,4096.0,0.0,223711488.0,521.0,91.0,201573372.0,503.0,77.0
153,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_153.txt,0.0,-47.0,0.0,-262.0,0.0,-12.0,0.0,-256.0,113.0,113.0,147.0,147.0,0.0,-1.0,0.0,-137.0,113.0,113.0,147.0,-508.0,False,4096.0,0.0,166698780.0,524.0,90.0,97794624.0,438.0,59.0
154,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_154.txt,20.0,20.0,20.0,-148.0,132.0,132.0,172.0,113.0,69.0,69.0,69.0,-3.0,0.0,-51.0,0.0,-213.0,132.0,132.0,261.0,-251.0,False,4096.0,1.0,114927540.0,439.0,91.0,34856640.0,368.0,24.0
155,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_155.txt,15.0,15.0,15.0,-239.0,175.0,175.0,248.0,237.0,38.0,38.0,38.0,-173.0,0.0,-48.0,0.0,-384.0,175.0,175.0,301.0,-559.0,False,4096.0,0.0,56477400.0,384.0,71.0,0.0,384.0,0.0
156,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_156.txt,0.0,-32.0,0.0,-214.0,0.0,-52.0,0.0,-227.0,0.0,-21.0,0.0,-115.0,4.0,4.0,4.0,-77.0,4.0,4.0,4.0,-633.0,False,4096.0,0.0,125205912.0,483.0,89.0,117820170.0,447.0,65.0
157,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_157.txt,45.0,45.0,69.0,47.0,0.0,-67.0,0.0,-318.0,29.0,29.0,29.0,-195.0,23.0,23.0,23.0,-134.0,45.0,45.0,121.0,-600.0,False,4096.0,0.0,104085135.0,447.0,86.0,79225440.0,437.0,38.0
158,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_158.txt,151.0,151.0,175.0,141.0,0.0,0.0,0.0,-292.0,104.0,104.0,149.0,3.0,0.0,-32.0,0.0,-280.0,151.0,151.0,324.0,-428.0,False,4096.0,1.0,260851500.0,550.0,96.0,6486480.0,474.0,2.0
159,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_159.txt,0.0,-44.0,0.0,-387.0,0.0,-32.0,0.0,-292.0,82.0,82.0,137.0,20.0,50.0,50.0,83.0,59.0,82.0,82.0,220.0,-600.0,False,4096.0,0.0,91516464.0,446.0,83.0,54407808.0,439.0,36.0
160,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_160.txt,13.0,13.0,13.0,-151.0,0.0,-22.0,0.0,-196.0,0.0,-76.0,0.0,-285.0,29.0,29.0,29.0,-42.0,29.0,29.0,42.0,-674.0,False,4096.0,0.0,115459344.0,445.0,91.0,115459344.0,430.0,88.0
161,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_161.txt,62.0,62.0,62.0,16.0,0.0,-59.0,0.0,-296.0,0.0,-42.0,0.0,-293.0,34.0,34.0,54.0,34.0,62.0,62.0,116.0,-539.0,False,4096.0,0.0,177230592.0,492.0,96.0,145945800.0,486.0,63.0
162,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_162.txt,0.0,-35.0,0.0,-156.0,43.0,43.0,43.0,-11.0,46.0,46.0,46.0,-26.0,0.0,-12.0,0.0,-184.0,46.0,46.0,89.0,-377.0,False,4096.0,0.0,68229450.0,452.0,73.0,41713056.0,358.0,38.0
163,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_163.txt,0.0,-7.0,0.0,-241.0,60.0,60.0,60.0,-67.0,0.0,-11.0,0.0,-285.0,72.0,72.0,72.0,2.0,72.0,72.0,132.0,-591.0,False,4096.0,0.0,170042334.0,517.0,91.0,105665784.0,485.0,42.0
