Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
90,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_90.txt,0.0,-75.0,0.0,-188.0,46.0,46.0,46.0,-102.0,34.0,34.0,34.0,19.0,46.0,46.0,80.0,-271.0,False,19683.0,70.0,5186592.0,557.0,168.0,3680640.0,469.0,135.0
91,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_91.txt,0.0,-25.0,0.0,-192.0,0.0,-71.0,0.0,-226.0,0.0,-51.0,0.0,-141.0,0.0,-25.0,0.0,-559.0,True,19683.0,127.0,7602795.0,624.0,190.0,6553980.0,576.0,135.0
92,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_92.txt,0.0,-35.0,0.0,-121.0,0.0,-157.0,0.0,-337.0,0.0,-1.0,0.0,-21.0,0.0,-1.0,0.0,-479.0,True,19683.0,116.0,6370320.0,643.0,151.0,5679765.0,587.0,95.0
93,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_93.txt,0.0,-103.0,0.0,-271.0,0.0,-7.0,0.0,-192.0,0.0,-1.0,0.0,-143.0,0.0,-1.0,0.0,-606.0,True,19683.0,138.0,10768212.0,706.0,192.0,8084272.0,644.0,116.0
94,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_94.txt,0.0,-166.0,0.0,-491.0,66.0,66.0,66.0,-39.0,40.0,40.0,40.0,-119.0,66.0,66.0,106.0,-649.0,False,19683.0,84.0,13182688.0,729.0,205.0,10525984.0,729.0,112.0
95,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_95.txt,0.0,-75.0,0.0,-227.0,0.0,-58.0,0.0,-154.0,0.0,-102.0,0.0,-219.0,0.0,-58.0,0.0,-600.0,True,19683.0,146.0,14599666.0,738.0,229.0,10663986.0,664.0,194.0
96,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_96.txt,0.0,-11.0,0.0,-76.0,0.0,-70.0,0.0,-239.0,0.0,-118.0,0.0,-293.0,0.0,-11.0,0.0,-608.0,True,19683.0,132.0,9251739.0,680.0,189.0,8284626.0,608.0,189.0
97,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_97.txt,0.0,-133.0,0.0,-352.0,0.0,-130.0,0.0,-396.0,3.0,3.0,3.0,-99.0,3.0,3.0,3.0,-847.0,False,19683.0,143.0,14890496.0,744.0,229.0,14045944.0,744.0,187.0
98,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_98.txt,51.0,51.0,51.0,-35.0,94.0,94.0,94.0,-75.0,0.0,-68.0,0.0,-156.0,94.0,94.0,145.0,-266.0,False,19683.0,227.0,11294920.0,702.0,203.0,4238520.0,501.0,130.0
99,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_99.txt,5.0,5.0,5.0,-115.0,0.0,-108.0,0.0,-229.0,31.0,31.0,31.0,-10.0,31.0,31.0,36.0,-354.0,False,19683.0,58.0,7887447.0,679.0,185.0,7320495.0,601.0,155.0
100,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_100.txt,0.0,-74.0,0.0,-234.0,0.0,-33.0,0.0,-147.0,0.0,-58.0,0.0,-193.0,0.0,-33.0,0.0,-574.0,True,19683.0,136.0,8771920.0,625.0,199.0,8507250.0,620.0,171.0
101,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_101.txt,23.0,23.0,23.0,16.0,60.0,60.0,60.0,-102.0,0.0,-115.0,0.0,-266.0,60.0,60.0,83.0,-352.0,False,19683.0,83.0,9005920.0,641.0,193.0,6906891.0,581.0,151.0
102,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_102.txt,24.0,24.0,26.0,26.0,0.0,-59.0,0.0,-241.0,0.0,-100.0,0.0,-241.0,24.0,24.0,26.0,-456.0,False,19683.0,91.0,10986156.0,710.0,201.0,6823740.0,615.0,110.0
103,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_103.txt,0.0,-28.0,0.0,-237.0,0.0,-160.0,0.0,-430.0,14.0,14.0,14.0,-182.0,14.0,14.0,14.0,-849.0,False,19683.0,186.0,11883522.0,697.0,206.0,11530512.0,697.0,162.0
104,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_104.txt,0.0,-59.0,0.0,-231.0,0.0,-14.0,0.0,-208.0,0.0,-185.0,0.0,-382.0,0.0,-14.0,0.0,-821.0,True,19683.0,198.0,12284154.0,704.0,207.0,11877964.0,701.0,166.0
105,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_105.txt,0.0,-69.0,0.0,-170.0,0.0,-106.0,0.0,-379.0,0.0,-141.0,0.0,-321.0,0.0,-69.0,0.0,-870.0,True,19683.0,229.0,9960348.0,662.0,193.0,9960348.0,662.0,172.0
106,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_106.txt,2.0,2.0,2.0,-83.0,0.0,-12.0,0.0,-127.0,0.0,-106.0,0.0,-219.0,2.0,2.0,2.0,-429.0,False,19683.0,97.0,10480778.0,681.0,209.0,7635840.0,600.0,160.0
107,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_107.txt,102.0,102.0,102.0,-65.0,166.0,166.0,166.0,132.0,0.0,-114.0,0.0,-257.0,166.0,166.0,268.0,-190.0,False,19683.0,28.0,10114875.0,661.0,193.0,5204250.0,572.0,90.0
108,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_108.txt,36.0,36.0,52.0,52.0,0.0,-159.0,0.0,-385.0,12.0,12.0,12.0,-186.0,36.0,36.0,64.0,-519.0,False,19683.0,86.0,5883020.0,618.0,164.0,5075367.0,597.0,83.0
109,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_109.txt,18.0,18.0,18.0,-41.0,0.0,-29.0,0.0,-65.0,41.0,41.0,56.0,56.0,41.0,41.0,74.0,-50.0,False,19683.0,93.0,6592512.0,635.0,174.0,2725420.0,428.0,116.0
110,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_110.txt,0.0,-82.0,0.0,-209.0,0.0,-58.0,0.0,-173.0,0.0,-74.0,0.0,-204.0,0.0,-58.0,0.0,-586.0,True,19683.0,242.0,8776215.0,634.0,189.0,4991448.0,522.0,146.0
111,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_111.txt,0.0,-155.0,0.0,-335.0,0.0,-53.0,0.0,-196.0,0.0,-70.0,0.0,-143.0,0.0,-53.0,0.0,-674.0,True,19683.0,133.0,10307604.0,665.0,196.0,10307604.0,665.0,166.0
112,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_112.txt,65.0,65.0,81.0,81.0,0.0,-69.0,0.0,-296.0,0.0,-86.0,0.0,-319.0,65.0,65.0,81.0,-534.0,False,19683.0,90.0,10773616.0,665.0,203.0,7971912.0,629.0,156.0
113,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_113.txt,0.0,-53.0,0.0,-114.0,0.0,-65.0,0.0,-220.0,0.0,-141.0,0.0,-301.0,0.0,-53.0,0.0,-635.0,True,19683.0,164.0,8012964.0,660.0,180.0,7615656.0,616.0,152.0
114,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_114.txt,0.0,-55.0,0.0,-233.0,12.0,12.0,21.0,21.0,1.0,1.0,1.0,-168.0,12.0,12.0,22.0,-380.0,False,19683.0,69.0,8762310.0,642.0,203.0,6365280.0,596.0,120.0
115,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_115.txt,16.0,16.0,16.0,13.0,0.0,-36.0,0.0,-141.0,0.0,-100.0,0.0,-231.0,16.0,16.0,16.0,-359.0,False,19683.0,103.0,12504800.0,707.0,220.0,8268804.0,612.0,181.0
116,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_116.txt,0.0,-16.0,0.0,-183.0,0.0,-53.0,0.0,-176.0,15.0,15.0,15.0,-37.0,15.0,15.0,15.0,-396.0,False,19683.0,102.0,12084287.0,724.0,193.0,8617800.0,633.0,150.0
117,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_117.txt,104.0,104.0,104.0,88.0,0.0,-101.0,0.0,-304.0,9.0,9.0,9.0,-123.0,104.0,104.0,113.0,-339.0,False,19683.0,95.0,6207308.0,570.0,174.0,4573647.0,553.0,93.0
118,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_118.txt,41.0,41.0,41.0,-93.0,0.0,-142.0,0.0,-303.0,0.0,-66.0,0.0,-262.0,41.0,41.0,41.0,-658.0,False,19683.0,132.0,9537012.0,641.0,191.0,8967240.0,629.0,171.0
119,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_119.txt,0.0,-15.0,0.0,-36.0,0.0,-51.0,0.0,-151.0,0.0,-74.0,0.0,-177.0,0.0,-15.0,0.0,-364.0,True,19683.0,81.0,12470370.0,712.0,196.0,8280390.0,608.0,190.0
120,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_120.txt,40.0,40.0,40.0,-124.0,3.0,3.0,3.0,-105.0,0.0,-83.0,0.0,-175.0,40.0,40.0,43.0,-404.0,False,19683.0,150.0,9339680.0,662.0,194.0,4914432.0,549.0,96.0
121,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_121.txt,0.0,-156.0,0.0,-389.0,0.0,-40.0,0.0,-100.0,0.0,-112.0,0.0,-258.0,0.0,-40.0,0.0,-747.0,True,19683.0,125.0,10800327.0,669.0,199.0,10800327.0,665.0,199.0
122,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_122.txt,80.0,80.0,80.0,-51.0,0.0,-27.0,0.0,-125.0,0.0,-50.0,0.0,-155.0,80.0,80.0,80.0,-331.0,False,19683.0,171.0,10024560.0,669.0,189.0,4724400.0,522.0,127.0
123,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_123.txt,0.0,-48.0,0.0,-166.0,48.0,48.0,48.0,-45.0,0.0,-90.0,0.0,-241.0,48.0,48.0,48.0,-452.0,False,19683.0,168.0,8518650.0,622.0,190.0,6017680.0,552.0,148.0
124,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_124.txt,30.0,30.0,30.0,-89.0,0.0,-213.0,0.0,-455.0,7.0,7.0,7.0,-46.0,30.0,30.0,37.0,-590.0,False,19683.0,111.0,6994096.0,599.0,174.0,4848480.0,591.0,72.0
125,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_125.txt,0.0,-84.0,0.0,-274.0,0.0,-15.0,0.0,-180.0,33.0,33.0,33.0,9.0,33.0,33.0,33.0,-445.0,False,19683.0,133.0,7788000.0,629.0,179.0,5718720.0,564.0,140.0
126,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_126.txt,63.0,63.0,117.0,117.0,0.0,-14.0,0.0,-109.0,0.0,-46.0,0.0,-133.0,63.0,63.0,117.0,-125.0,False,19683.0,34.0,9032100.0,647.0,195.0,5171040.0,548.0,120.0
127,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_127.txt,0.0,-38.0,0.0,-149.0,0.0,-23.0,0.0,-91.0,0.0,-31.0,0.0,-131.0,0.0,-23.0,0.0,-371.0,True,19683.0,143.0,8916160.0,672.0,180.0,5591160.0,550.0,135.0
128,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_128.txt,57.0,57.0,57.0,-157.0,0.0,-148.0,0.0,-374.0,22.0,22.0,22.0,-15.0,57.0,57.0,79.0,-546.0,False,19683.0,122.0,7393090.0,723.0,163.0,4002000.0,616.0,50.0
129,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_129.txt,0.0,-10.0,0.0,-161.0,0.0,-127.0,0.0,-255.0,0.0,-136.0,0.0,-329.0,0.0,-10.0,0.0,-745.0,True,19683.0,152.0,14357600.0,770.0,200.0,14357600.0,736.0,200.0
130,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_130.txt,0.0,-19.0,0.0,-247.0,0.0,-48.0,0.0,-356.0,107.0,107.0,159.0,159.0,107.0,107.0,159.0,-444.0,False,19683.0,84.0,9936864.0,678.0,193.0,6977480.0,622.0,136.0
131,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_131.txt,0.0,-44.0,0.0,-147.0,0.0,-84.0,0.0,-242.0,0.0,-95.0,0.0,-197.0,0.0,-44.0,0.0,-586.0,True,19683.0,118.0,12829050.0,714.0,215.0,10765656.0,668.0,197.0
132,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_132.txt,0.0,-42.0,0.0,-143.0,0.0,-31.0,0.0,-120.0,0.0,-141.0,0.0,-319.0,0.0,-31.0,0.0,-582.0,True,19683.0,109.0,12557056.0,716.0,221.0,11148192.0,673.0,204.0
133,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_133.txt,0.0,-1.0,0.0,-158.0,0.0,-71.0,0.0,-206.0,8.0,8.0,8.0,-30.0,8.0,8.0,8.0,-394.0,False,19683.0,149.0,7884219.0,673.0,181.0,5271240.0,534.0,130.0
134,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_134.txt,102.0,102.0,102.0,96.0,0.0,-51.0,0.0,-208.0,0.0,-85.0,0.0,-219.0,102.0,102.0,102.0,-331.0,False,19683.0,118.0,6624288.0,602.0,172.0,4840836.0,518.0,132.0
135,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_135.txt,85.0,85.0,85.0,-61.0,130.0,130.0,130.0,-53.0,0.0,-161.0,0.0,-338.0,130.0,130.0,215.0,-452.0,False,19683.0,90.0,4496856.0,507.0,157.0,2570760.0,475.0,60.0
136,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_136.txt,0.0,-44.0,0.0,-130.0,0.0,-75.0,0.0,-194.0,0.0,-103.0,0.0,-228.0,0.0,-44.0,0.0,-552.0,True,19683.0,238.0,8247210.0,668.0,180.0,6052420.0,570.0,121.0
137,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_137.txt,0.0,0.0,0.0,-221.0,0.0,-170.0,0.0,-484.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,-668.0,False,19683.0,144.0,12188160.0,717.0,207.0,9957960.0,698.0,139.0
138,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_138.txt,0.0,-33.0,0.0,-156.0,0.0,-69.0,0.0,-174.0,11.0,11.0,11.0,-94.0,11.0,11.0,11.0,-424.0,False,19683.0,82.0,9768276.0,650.0,189.0,7428240.0,589.0,180.0
139,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_139.txt,0.0,-7.0,0.0,-17.0,111.0,111.0,142.0,142.0,119.0,119.0,119.0,119.0,119.0,119.0,261.0,244.0,False,19683.0,53.0,7881264.0,630.0,183.0,1711360.0,383.0,80.0
140,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_140.txt,0.0,-27.0,0.0,-136.0,33.0,33.0,33.0,25.0,6.0,6.0,6.0,-8.0,33.0,33.0,39.0,-119.0,False,19683.0,37.0,3602880.0,683.0,118.0,1878016.0,438.0,64.0
141,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_141.txt,74.0,74.0,74.0,3.0,0.0,-3.0,0.0,-180.0,0.0,-108.0,0.0,-298.0,74.0,74.0,74.0,-475.0,False,19683.0,79.0,7221760.0,605.0,187.0,6095712.0,587.0,112.0
142,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_142.txt,6.0,6.0,6.0,-1.0,0.0,-186.0,0.0,-374.0,11.0,11.0,11.0,-133.0,11.0,11.0,17.0,-508.0,False,19683.0,108.0,9664200.0,679.0,200.0,8304657.0,647.0,127.0
143,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_143.txt,0.0,-97.0,0.0,-226.0,5.0,5.0,5.0,-131.0,0.0,-2.0,0.0,-112.0,5.0,5.0,5.0,-469.0,False,19683.0,83.0,14128992.0,762.0,222.0,9243828.0,662.0,132.0
144,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_144.txt,0.0,-136.0,0.0,-340.0,0.0,-48.0,0.0,-97.0,0.0,-69.0,0.0,-289.0,0.0,-48.0,0.0,-726.0,True,19683.0,164.0,9790940.0,649.0,202.0,9790940.0,649.0,185.0
145,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_145.txt,0.0,-283.0,0.0,-586.0,162.0,162.0,162.0,-47.0,43.0,43.0,43.0,-36.0,162.0,162.0,205.0,-669.0,False,19683.0,120.0,9643411.0,673.0,180.0,3904992.0,673.0,39.0
146,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_146.txt,116.0,116.0,116.0,86.0,94.0,94.0,94.0,-4.0,0.0,-139.0,0.0,-288.0,116.0,116.0,210.0,-206.0,False,19683.0,38.0,7154126.0,633.0,172.0,1812384.0,516.0,31.0
147,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_147.txt,35.0,35.0,35.0,-58.0,131.0,131.0,131.0,-105.0,0.0,-118.0,0.0,-316.0,131.0,131.0,166.0,-479.0,False,19683.0,194.0,9488650.0,649.0,198.0,4153346.0,544.0,79.0
148,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_148.txt,98.0,98.0,177.0,177.0,17.0,17.0,17.0,-94.0,0.0,-19.0,0.0,-178.0,98.0,98.0,194.0,-95.0,False,19683.0,77.0,9193338.0,674.0,189.0,3529350.0,504.0,110.0
149,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_149.txt,0.0,-37.0,0.0,-137.0,0.0,-94.0,0.0,-223.0,0.0,-139.0,0.0,-286.0,0.0,-37.0,0.0,-646.0,True,19683.0,190.0,10783656.0,683.0,208.0,10438272.0,658.0,204.0
150,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_150.txt,87.0,87.0,87.0,-18.0,0.0,-21.0,0.0,-106.0,0.0,-138.0,0.0,-303.0,87.0,87.0,87.0,-427.0,False,19683.0,89.0,9904476.0,715.0,188.0,5764144.0,627.0,76.0
151,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_151.txt,0.0,-29.0,0.0,-183.0,48.0,48.0,48.0,23.0,0.0,-48.0,0.0,-136.0,48.0,48.0,48.0,-296.0,False,19683.0,98.0,11232200.0,713.0,199.0,6492375.0,585.0,125.0
152,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_152.txt,12.0,12.0,12.0,-63.0,0.0,-51.0,0.0,-117.0,81.0,81.0,81.0,80.0,81.0,81.0,93.0,-100.0,False,19683.0,108.0,9700236.0,725.0,192.0,3733041.0,479.0,111.0
153,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_153.txt,0.0,-13.0,0.0,-48.0,103.0,103.0,103.0,-100.0,0.0,-83.0,0.0,-271.0,103.0,103.0,103.0,-419.0,False,19683.0,155.0,8676720.0,656.0,187.0,5699736.0,560.0,129.0
154,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_154.txt,0.0,-62.0,0.0,-132.0,0.0,-104.0,0.0,-217.0,0.0,-184.0,0.0,-383.0,0.0,-62.0,0.0,-732.0,True,19683.0,119.0,11244480.0,678.0,204.0,11244480.0,678.0,192.0
155,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_155.txt,3.0,3.0,3.0,-5.0,0.0,-95.0,0.0,-315.0,0.0,-17.0,0.0,-179.0,3.0,3.0,3.0,-499.0,False,19683.0,108.0,9394488.0,638.0,192.0,7671136.0,605.0,148.0
156,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_156.txt,62.0,62.0,62.0,-27.0,63.0,63.0,63.0,-27.0,0.0,-101.0,0.0,-220.0,63.0,63.0,125.0,-274.0,False,19683.0,57.0,7321608.0,598.0,187.0,4566456.0,546.0,87.0
157,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_157.txt,0.0,-40.0,0.0,-129.0,0.0,-93.0,0.0,-228.0,0.0,-81.0,0.0,-245.0,0.0,-40.0,0.0,-602.0,True,19683.0,75.0,9882644.0,661.0,204.0,9882644.0,661.0,166.0
158,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_158.txt,0.0,-65.0,0.0,-194.0,0.0,-35.0,0.0,-127.0,0.0,-86.0,0.0,-228.0,0.0,-35.0,0.0,-549.0,True,19683.0,166.0,6771600.0,577.0,175.0,6450500.0,559.0,175.0
159,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_159.txt,0.0,-50.0,0.0,-127.0,15.0,15.0,22.0,22.0,0.0,-17.0,0.0,-121.0,15.0,15.0,22.0,-226.0,False,19683.0,117.0,8082200.0,688.0,185.0,5559600.0,559.0,113.0
160,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_160.txt,41.0,41.0,41.0,29.0,0.0,-24.0,0.0,-110.0,0.0,-74.0,0.0,-168.0,41.0,41.0,41.0,-249.0,False,19683.0,74.0,8026380.0,648.0,183.0,4938192.0,523.0,126.0
161,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_161.txt,12.0,12.0,12.0,-33.0,21.0,21.0,21.0,-91.0,0.0,-49.0,0.0,-259.0,21.0,21.0,33.0,-383.0,False,19683.0,194.0,9815040.0,649.0,194.0,5162552.0,535.0,142.0
162,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_162.txt,0.0,-13.0,0.0,-88.0,88.0,88.0,88.0,12.0,0.0,-29.0,0.0,-158.0,88.0,88.0,88.0,-234.0,False,19683.0,71.0,10875410.0,691.0,185.0,5460700.0,554.0,140.0
163,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_163.txt,0.0,-125.0,0.0,-269.0,0.0,-74.0,0.0,-201.0,0.0,-28.0,0.0,-121.0,0.0,-28.0,0.0,-591.0,True,19683.0,109.0,8926632.0,629.0,187.0,8926632.0,624.0,187.0
164,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_164.txt,0.0,-21.0,0.0,-196.0,75.0,75.0,75.0,-27.0,0.0,-194.0,0.0,-538.0,75.0,75.0,75.0,-761.0,False,19683.0,113.0,10120950.0,704.0,186.0,8136450.0,704.0,90.0
165,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_165.txt,0.0,-24.0,0.0,-93.0,0.0,-94.0,0.0,-236.0,7.0,7.0,7.0,-144.0,7.0,7.0,7.0,-473.0,False,19683.0,105.0,12284370.0,697.0,217.0,8445524.0,624.0,167.0
166,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_166.txt,33.0,33.0,33.0,-56.0,117.0,117.0,117.0,16.0,0.0,-39.0,0.0,-194.0,117.0,117.0,150.0,-234.0,False,19683.0,82.0,10949040.0,686.0,205.0,4988928.0,572.0,84.0
167,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_167.txt,0.0,-104.0,0.0,-212.0,0.0,-64.0,0.0,-199.0,0.0,-136.0,0.0,-289.0,0.0,-64.0,0.0,-700.0,True,19683.0,113.0,14388216.0,739.0,233.0,14002576.0,725.0,218.0
168,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_168.txt,31.0,31.0,34.0,34.0,0.0,-28.0,0.0,-122.0,0.0,-65.0,0.0,-145.0,31.0,31.0,34.0,-233.0,False,19683.0,75.0,5677048.0,599.0,164.0,3959296.0,476.0,148.0
169,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_169.txt,0.0,-8.0,0.0,-39.0,0.0,-1.0,0.0,-55.0,0.0,-73.0,0.0,-182.0,0.0,-1.0,0.0,-276.0,True,19683.0,55.0,7133850.0,676.0,172.0,5309964.0,557.0,106.0
170,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_170.txt,0.0,-39.0,0.0,-209.0,0.0,-6.0,0.0,-127.0,0.0,-62.0,0.0,-155.0,0.0,-6.0,0.0,-491.0,True,19683.0,150.0,17469270.0,802.0,237.0,12334680.0,714.0,162.0
171,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_171.txt,0.0,-78.0,0.0,-176.0,64.0,64.0,64.0,-43.0,92.0,92.0,92.0,24.0,92.0,92.0,156.0,-195.0,False,19683.0,110.0,7649400.0,616.0,186.0,3516540.0,483.0,94.0
172,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_172.txt,100.0,100.0,100.0,98.0,78.0,78.0,78.0,-63.0,0.0,-123.0,0.0,-335.0,100.0,100.0,178.0,-300.0,False,19683.0,46.0,8424900.0,626.0,185.0,5669664.0,571.0,104.0
173,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_173.txt,0.0,-26.0,0.0,-160.0,0.0,-23.0,0.0,-119.0,0.0,-14.0,0.0,-117.0,0.0,-14.0,0.0,-396.0,True,19683.0,119.0,7054236.0,678.0,157.0,5465300.0,544.0,124.0
174,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_174.txt,0.0,-77.0,0.0,-181.0,0.0,-114.0,0.0,-248.0,0.0,-102.0,0.0,-212.0,0.0,-77.0,0.0,-641.0,True,19683.0,127.0,9860184.0,646.0,191.0,9860184.0,646.0,191.0
175,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_175.txt,4.0,4.0,4.0,2.0,33.0,33.0,33.0,-103.0,0.0,-93.0,0.0,-240.0,33.0,33.0,37.0,-341.0,False,19683.0,85.0,7276080.0,612.0,175.0,5036160.0,533.0,129.0
176,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_176.txt,51.0,51.0,51.0,2.0,0.0,-89.0,0.0,-288.0,0.0,-14.0,0.0,-192.0,51.0,51.0,51.0,-478.0,False,19683.0,163.0,5770908.0,559.0,166.0,3604856.0,499.0,89.0
177,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_177.txt,0.0,-6.0,0.0,-95.0,0.0,0.0,0.0,-56.0,0.0,-101.0,0.0,-214.0,0.0,0.0,0.0,-365.0,True,19683.0,117.0,11237823.0,693.0,207.0,6588000.0,587.0,122.0
178,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_178.txt,0.0,-41.0,0.0,-190.0,0.0,-54.0,0.0,-148.0,0.0,-38.0,0.0,-90.0,0.0,-38.0,0.0,-428.0,True,19683.0,66.0,6600165.0,584.0,181.0,5957615.0,553.0,145.0
179,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_179.txt,105.0,105.0,105.0,63.0,59.0,59.0,59.0,-206.0,0.0,-160.0,0.0,-495.0,105.0,105.0,164.0,-638.0,False,19683.0,155.0,10465822.0,662.0,202.0,7017192.0,653.0,98.0
180,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_180.txt,96.0,96.0,96.0,45.0,17.0,17.0,17.0,-14.0,0.0,-56.0,0.0,-143.0,96.0,96.0,113.0,-112.0,False,19683.0,66.0,10931596.0,694.0,208.0,5923068.0,552.0,139.0
181,uniform,outputs/agents_3/items_9/gpt4o/zero_shot1/output_181.txt,0.0,-64.0,0.0,-169.0,0.0,-57.0,0.0,-140.0,0.0,-2.0,0.0,-39.0,0.0,-2.0,0.0,-348.0,True,19683.0,150.0,7778025.0,616.0,179.0,4543806.0,506.0,127.0
