Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
81,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_81.txt,16.0,16.0,16.0,-285.0,70.0,70.0,73.0,0.0,0.0,-54.0,0.0,-408.0,160.0,160.0,160.0,102.0,160.0,160.0,249.0,-591.0,False,1024.0,0.0,70282080.0,410.0,85.0,0.0,408.0,0.0
82,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_82.txt,0.0,-18.0,0.0,-233.0,0.0,-19.0,0.0,-197.0,0.0,-18.0,0.0,-182.0,68.0,68.0,69.0,46.0,68.0,68.0,69.0,-566.0,False,1024.0,0.0,89207460.0,402.0,73.0,74339550.0,391.0,73.0
83,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_83.txt,52.0,52.0,88.0,81.0,54.0,54.0,54.0,-181.0,0.0,-68.0,0.0,-405.0,87.0,87.0,144.0,51.0,87.0,87.0,286.0,-454.0,False,1024.0,0.0,79922700.0,405.0,77.0,0.0,405.0,0.0
84,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_84.txt,22.0,22.0,37.0,20.0,0.0,-14.0,0.0,-87.0,0.0,-30.0,0.0,-133.0,20.0,20.0,20.0,-52.0,22.0,22.0,57.0,-252.0,False,1024.0,0.0,10647372.0,309.0,41.0,8004758.0,227.0,31.0
85,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_85.txt,18.0,18.0,18.0,-130.0,0.0,-18.0,0.0,-205.0,43.0,43.0,89.0,89.0,0.0,-20.0,0.0,-162.0,43.0,43.0,107.0,-408.0,False,1024.0,0.0,28349064.0,329.0,58.0,25465440.0,315.0,44.0
86,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_86.txt,55.0,55.0,85.0,58.0,11.0,11.0,11.0,-156.0,0.0,-24.0,0.0,-218.0,0.0,-38.0,0.0,-283.0,55.0,55.0,96.0,-599.0,False,1024.0,0.0,79795287.0,418.0,83.0,71438598.0,397.0,54.0
87,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_87.txt,0.0,-34.0,0.0,-117.0,0.0,-5.0,0.0,-112.0,0.0,-28.0,0.0,-128.0,0.0,-8.0,0.0,-68.0,0.0,-5.0,0.0,-425.0,True,1024.0,1.0,63193680.0,367.0,79.0,63193680.0,358.0,79.0
88,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_88.txt,10.0,10.0,10.0,-149.0,12.0,12.0,12.0,-78.0,0.0,-26.0,0.0,-138.0,29.0,29.0,29.0,-41.0,29.0,29.0,51.0,-406.0,False,1024.0,0.0,66211200.0,394.0,76.0,66211200.0,367.0,66.0
89,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_89.txt,56.0,56.0,56.0,-69.0,0.0,-4.0,0.0,-163.0,0.0,-26.0,0.0,-137.0,0.0,-14.0,0.0,-231.0,56.0,56.0,56.0,-600.0,False,1024.0,1.0,86601600.0,434.0,93.0,79387776.0,402.0,57.0
90,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_90.txt,60.0,60.0,81.0,15.0,22.0,22.0,32.0,-37.0,0.0,-54.0,0.0,-382.0,18.0,18.0,18.0,-238.0,60.0,60.0,131.0,-642.0,False,1024.0,0.0,37847088.0,399.0,54.0,0.0,382.0,0.0
91,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_91.txt,0.0,-83.0,0.0,-295.0,1.0,1.0,1.0,-81.0,0.0,0.0,0.0,-190.0,0.0,-50.0,0.0,-296.0,1.0,1.0,1.0,-862.0,False,1024.0,0.0,151006300.0,462.0,94.0,151006300.0,462.0,94.0
92,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_92.txt,29.0,29.0,30.0,23.0,81.0,81.0,81.0,-189.0,0.0,-88.0,0.0,-421.0,96.0,96.0,96.0,-35.0,96.0,96.0,207.0,-622.0,False,1024.0,0.0,92260608.0,421.0,78.0,0.0,421.0,0.0
93,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_93.txt,0.0,-6.0,0.0,-78.0,4.0,4.0,4.0,-115.0,0.0,-11.0,0.0,-66.0,0.0,-17.0,0.0,-84.0,4.0,4.0,4.0,-343.0,False,1024.0,0.0,59803110.0,379.0,81.0,41015808.0,323.0,64.0
94,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_94.txt,64.0,64.0,64.0,12.0,8.0,8.0,8.0,-76.0,0.0,-33.0,0.0,-182.0,0.0,-6.0,0.0,-94.0,64.0,64.0,72.0,-340.0,False,1024.0,0.0,47682096.0,369.0,76.0,30859192.0,310.0,46.0
95,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_95.txt,0.0,-59.0,0.0,-241.0,0.0,-33.0,0.0,-161.0,0.0,-26.0,0.0,-194.0,11.0,11.0,11.0,4.0,11.0,11.0,11.0,-592.0,False,1024.0,0.0,53784458.0,407.0,52.0,53784458.0,389.0,37.0
96,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_96.txt,91.0,91.0,119.0,76.0,22.0,22.0,22.0,-120.0,13.0,13.0,13.0,-144.0,0.0,-26.0,0.0,-90.0,91.0,91.0,154.0,-278.0,False,1024.0,0.0,64713600.0,367.0,76.0,13307904.0,287.0,19.0
97,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_97.txt,3.0,3.0,3.0,-212.0,31.0,31.0,31.0,-118.0,2.0,2.0,2.0,-79.0,0.0,-94.0,0.0,-413.0,31.0,31.0,36.0,-822.0,False,1024.0,1.0,20395368.0,414.0,31.0,0.0,413.0,0.0
98,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_98.txt,56.0,56.0,56.0,-189.0,30.0,30.0,30.0,-169.0,0.0,-73.0,0.0,-393.0,74.0,74.0,186.0,186.0,74.0,74.0,272.0,-565.0,False,1024.0,0.0,43684368.0,393.0,73.0,0.0,393.0,0.0
99,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_99.txt,88.0,88.0,88.0,-36.0,78.0,78.0,126.0,56.0,66.0,66.0,66.0,-263.0,0.0,-70.0,0.0,-414.0,88.0,88.0,280.0,-657.0,False,1024.0,0.0,74628048.0,414.0,76.0,0.0,414.0,0.0
100,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_100.txt,0.0,-65.0,0.0,-362.0,43.0,43.0,43.0,-55.0,72.0,72.0,136.0,113.0,49.0,49.0,49.0,-228.0,72.0,72.0,228.0,-532.0,False,1024.0,0.0,34968000.0,362.0,65.0,0.0,362.0,0.0
101,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_101.txt,0.0,-70.0,0.0,-392.0,17.0,17.0,25.0,23.0,55.0,55.0,55.0,-149.0,32.0,32.0,32.0,-231.0,55.0,55.0,112.0,-749.0,False,1024.0,0.0,45776500.0,392.0,66.0,0.0,392.0,0.0
102,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_102.txt,0.0,-1.0,0.0,-118.0,0.0,-13.0,0.0,-65.0,0.0,-1.0,0.0,-126.0,10.0,10.0,14.0,5.0,10.0,10.0,14.0,-304.0,False,1024.0,0.0,16917600.0,363.0,33.0,11340972.0,283.0,17.0
103,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_103.txt,18.0,18.0,18.0,-13.0,0.0,-36.0,0.0,-164.0,5.0,5.0,5.0,-92.0,5.0,5.0,5.0,-108.0,18.0,18.0,28.0,-377.0,False,1024.0,0.0,37343300.0,360.0,58.0,33145951.0,318.0,47.0
104,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_104.txt,0.0,-24.0,0.0,-149.0,0.0,-18.0,0.0,-148.0,0.0,-31.0,0.0,-232.0,0.0,-16.0,0.0,-70.0,0.0,-16.0,0.0,-599.0,True,1024.0,2.0,100791054.0,417.0,86.0,100791054.0,417.0,81.0
105,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_105.txt,0.0,-7.0,0.0,-46.0,7.0,7.0,11.0,-80.0,0.0,-37.0,0.0,-228.0,0.0,-1.0,0.0,-186.0,7.0,7.0,11.0,-540.0,False,1024.0,0.0,35541660.0,384.0,66.0,34308582.0,343.0,43.0
106,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_106.txt,47.0,47.0,51.0,40.0,0.0,-35.0,0.0,-139.0,41.0,41.0,49.0,-43.0,0.0,-27.0,0.0,-160.0,47.0,47.0,100.0,-302.0,False,1024.0,0.0,69853696.0,412.0,75.0,37052928.0,348.0,43.0
107,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_107.txt,75.0,75.0,126.0,126.0,27.0,27.0,27.0,-258.0,64.0,64.0,64.0,-153.0,0.0,-79.0,0.0,-398.0,75.0,75.0,217.0,-683.0,False,1024.0,0.0,60374565.0,398.0,72.0,0.0,398.0,0.0
108,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_108.txt,0.0,-34.0,0.0,-212.0,0.0,-10.0,0.0,-228.0,0.0,-46.0,0.0,-196.0,3.0,3.0,3.0,-132.0,3.0,3.0,3.0,-768.0,False,1024.0,0.0,124340832.0,443.0,88.0,124340832.0,437.0,88.0
109,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_109.txt,0.0,-2.0,0.0,-98.0,0.0,-31.0,0.0,-112.0,0.0,-3.0,0.0,-67.0,0.0,-19.0,0.0,-86.0,0.0,-2.0,0.0,-363.0,True,1024.0,1.0,30139200.0,335.0,49.0,30139200.0,309.0,46.0
110,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_110.txt,72.0,72.0,72.0,-30.0,0.0,-76.0,0.0,-403.0,171.0,171.0,171.0,31.0,1.0,1.0,1.0,-285.0,171.0,171.0,244.0,-687.0,False,1024.0,1.0,85770864.0,407.0,77.0,0.0,403.0,0.0
111,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_111.txt,0.0,-12.0,0.0,-247.0,0.0,-41.0,0.0,-252.0,0.0,-37.0,0.0,-248.0,24.0,24.0,40.0,16.0,24.0,24.0,40.0,-731.0,False,1024.0,0.0,124913280.0,445.0,86.0,124913280.0,445.0,85.0
112,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_112.txt,65.0,65.0,65.0,-41.0,19.0,19.0,19.0,-46.0,75.0,75.0,75.0,-8.0,21.0,21.0,26.0,18.0,75.0,75.0,185.0,-77.0,False,1024.0,0.0,90769536.0,418.0,84.0,15175584.0,285.0,23.0
113,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_113.txt,42.0,42.0,42.0,-163.0,119.0,119.0,262.0,262.0,7.0,7.0,7.0,-282.0,0.0,-31.0,0.0,-357.0,119.0,119.0,311.0,-540.0,False,1024.0,0.0,27862056.0,357.0,60.0,0.0,357.0,0.0
114,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_114.txt,6.0,6.0,6.0,-146.0,12.0,12.0,12.0,-98.0,0.0,-9.0,0.0,-194.0,0.0,-34.0,0.0,-247.0,12.0,12.0,18.0,-685.0,False,1024.0,0.0,74770080.0,402.0,69.0,74770080.0,388.0,68.0
115,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_115.txt,0.0,-17.0,0.0,-106.0,84.0,84.0,104.0,73.0,18.0,18.0,18.0,-101.0,0.0,-17.0,0.0,-130.0,84.0,84.0,122.0,-264.0,False,1024.0,0.0,72334080.0,388.0,80.0,20761104.0,321.0,21.0
116,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_116.txt,32.0,32.0,52.0,0.0,0.0,-1.0,0.0,-197.0,0.0,-25.0,0.0,-151.0,0.0,-45.0,0.0,-194.0,32.0,32.0,52.0,-542.0,False,1024.0,0.0,78534720.0,446.0,67.0,64633140.0,404.0,54.0
117,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_117.txt,5.0,5.0,5.0,-99.0,52.0,52.0,52.0,-21.0,0.0,-20.0,0.0,-216.0,0.0,-30.0,0.0,-204.0,52.0,52.0,57.0,-540.0,False,1024.0,0.0,34848000.0,379.0,65.0,21422016.0,342.0,21.0
118,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_118.txt,0.0,-7.0,0.0,-131.0,0.0,-40.0,0.0,-186.0,0.0,-5.0,0.0,-57.0,0.0,0.0,0.0,-138.0,0.0,0.0,0.0,-512.0,True,1024.0,1.0,59700240.0,414.0,71.0,59700240.0,381.0,60.0
119,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_119.txt,0.0,-86.0,0.0,-412.0,101.0,101.0,101.0,3.0,19.0,19.0,19.0,-188.0,150.0,150.0,150.0,59.0,150.0,150.0,270.0,-538.0,False,1024.0,0.0,106013576.0,425.0,86.0,0.0,412.0,0.0
120,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_120.txt,26.0,26.0,26.0,-200.0,30.0,30.0,30.0,-174.0,126.0,126.0,229.0,229.0,0.0,-83.0,0.0,-421.0,126.0,126.0,285.0,-566.0,False,1024.0,1.0,97282640.0,421.0,83.0,0.0,421.0,0.0
121,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_121.txt,25.0,25.0,44.0,-27.0,0.0,-3.0,0.0,-145.0,0.0,-60.0,0.0,-285.0,0.0,-23.0,0.0,-135.0,25.0,25.0,44.0,-592.0,False,1024.0,1.0,94173310.0,412.0,82.0,91423440.0,412.0,72.0
122,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_122.txt,0.0,-2.0,0.0,-89.0,0.0,-17.0,0.0,-235.0,0.0,-90.0,0.0,-291.0,0.0,-61.0,0.0,-303.0,0.0,-2.0,0.0,-918.0,True,1024.0,1.0,131825880.0,452.0,90.0,131825880.0,452.0,87.0
123,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_123.txt,39.0,39.0,71.0,68.0,19.0,19.0,19.0,-97.0,26.0,26.0,26.0,-82.0,0.0,-24.0,0.0,-175.0,39.0,39.0,116.0,-286.0,False,1024.0,0.0,74063220.0,401.0,83.0,63222984.0,365.0,66.0
124,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_124.txt,0.0,-18.0,0.0,-99.0,36.0,36.0,36.0,-175.0,0.0,-21.0,0.0,-249.0,0.0,-60.0,0.0,-262.0,36.0,36.0,36.0,-785.0,False,1024.0,0.0,59914444.0,399.0,62.0,59914444.0,390.0,61.0
125,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_125.txt,0.0,-75.0,0.0,-353.0,16.0,16.0,16.0,-134.0,36.0,36.0,65.0,14.0,94.0,94.0,94.0,-72.0,94.0,94.0,175.0,-545.0,False,1024.0,0.0,36360225.0,353.0,67.0,0.0,353.0,0.0
126,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_126.txt,66.0,66.0,86.0,-55.0,0.0,-55.0,0.0,-400.0,82.0,82.0,159.0,127.0,44.0,44.0,44.0,-275.0,82.0,82.0,289.0,-603.0,False,1024.0,0.0,58428144.0,400.0,72.0,0.0,400.0,0.0
127,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_127.txt,0.0,-4.0,0.0,-200.0,14.0,14.0,14.0,-58.0,44.0,44.0,44.0,11.0,0.0,-31.0,0.0,-188.0,44.0,44.0,58.0,-435.0,False,1024.0,0.0,49414248.0,383.0,66.0,49414248.0,354.0,52.0
128,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_128.txt,0.0,0.0,0.0,-129.0,0.0,-12.0,0.0,-174.0,0.0,-8.0,0.0,-157.0,33.0,33.0,50.0,45.0,33.0,33.0,50.0,-415.0,False,1024.0,0.0,127647360.0,447.0,89.0,124739730.0,445.0,87.0
129,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_129.txt,0.0,-10.0,0.0,-124.0,0.0,-2.0,0.0,-82.0,0.0,-4.0,0.0,-105.0,3.0,3.0,3.0,-109.0,3.0,3.0,3.0,-420.0,False,1024.0,0.0,87668916.0,398.0,84.0,87668916.0,396.0,83.0
130,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_130.txt,140.0,140.0,196.0,186.0,17.0,17.0,28.0,-138.0,0.0,-8.0,0.0,-105.0,58.0,58.0,58.0,-119.0,140.0,140.0,282.0,-176.0,False,1024.0,0.0,104322240.0,428.0,81.0,24486748.0,354.0,22.0
131,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_131.txt,0.0,-11.0,0.0,-163.0,33.0,33.0,33.0,-192.0,0.0,0.0,0.0,-49.0,0.0,-56.0,0.0,-260.0,33.0,33.0,33.0,-664.0,False,1024.0,0.0,70424172.0,416.0,74.0,70424172.0,394.0,63.0
132,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_132.txt,10.0,10.0,10.0,-156.0,95.0,95.0,128.0,76.0,31.0,31.0,31.0,-41.0,0.0,-53.0,0.0,-306.0,95.0,95.0,169.0,-427.0,False,1024.0,0.0,18831960.0,323.0,53.0,0.0,306.0,0.0
133,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_133.txt,140.0,140.0,194.0,81.0,58.0,58.0,109.0,77.0,0.0,-60.0,0.0,-361.0,30.0,30.0,30.0,-258.0,140.0,140.0,333.0,-461.0,False,1024.0,0.0,72158688.0,404.0,82.0,0.0,361.0,0.0
134,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_134.txt,0.0,-22.0,0.0,-206.0,0.0,-55.0,0.0,-201.0,0.0,-41.0,0.0,-195.0,41.0,41.0,57.0,50.0,41.0,41.0,57.0,-552.0,False,1024.0,0.0,81689080.0,403.0,85.0,81689080.0,403.0,67.0
135,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_135.txt,12.0,12.0,21.0,-37.0,44.0,44.0,66.0,66.0,0.0,-28.0,0.0,-194.0,0.0,-12.0,0.0,-138.0,44.0,44.0,87.0,-303.0,False,1024.0,0.0,29140176.0,374.0,60.0,25991640.0,321.0,40.0
136,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_136.txt,12.0,12.0,12.0,-179.0,0.0,-35.0,0.0,-234.0,0.0,-63.0,0.0,-262.0,39.0,39.0,40.0,38.0,39.0,39.0,52.0,-637.0,False,1024.0,0.0,126798400.0,444.0,92.0,101581600.0,420.0,80.0
137,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_137.txt,0.0,-8.0,0.0,-140.0,56.0,56.0,56.0,-54.0,0.0,-6.0,0.0,-113.0,64.0,64.0,64.0,0.0,64.0,64.0,120.0,-307.0,False,1024.0,0.0,59906880.0,378.0,66.0,17284608.0,308.0,22.0
138,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_138.txt,0.0,-21.0,0.0,-203.0,0.0,-4.0,0.0,-134.0,0.0,-10.0,0.0,-215.0,42.0,42.0,71.0,71.0,42.0,42.0,71.0,-481.0,False,1024.0,0.0,65184000.0,424.0,70.0,65184000.0,403.0,64.0
139,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_139.txt,0.0,-51.0,0.0,-233.0,0.0,-14.0,0.0,-55.0,0.0,-37.0,0.0,-180.0,0.0,-22.0,0.0,-157.0,0.0,-14.0,0.0,-625.0,True,1024.0,1.0,99613800.0,419.0,83.0,99613800.0,419.0,78.0
140,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_140.txt,88.0,88.0,88.0,85.0,51.0,51.0,76.0,76.0,17.0,17.0,17.0,-17.0,0.0,-13.0,0.0,-137.0,88.0,88.0,181.0,7.0,False,1024.0,0.0,65650676.0,419.0,82.0,12818686.0,261.0,31.0
141,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_141.txt,0.0,-34.0,0.0,-212.0,0.0,-34.0,0.0,-176.0,0.0,-11.0,0.0,-158.0,24.0,24.0,24.0,-55.0,24.0,24.0,24.0,-601.0,False,1024.0,0.0,113871186.0,438.0,83.0,113871186.0,433.0,82.0
142,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_142.txt,0.0,-11.0,0.0,-192.0,28.0,28.0,52.0,11.0,0.0,-22.0,0.0,-148.0,0.0,-42.0,0.0,-196.0,28.0,28.0,52.0,-525.0,False,1024.0,0.0,123778730.0,441.0,92.0,109215135.0,430.0,81.0
143,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_143.txt,38.0,38.0,38.0,-16.0,2.0,2.0,2.0,-72.0,40.0,40.0,40.0,-89.0,0.0,-20.0,0.0,-119.0,40.0,40.0,80.0,-296.0,False,1024.0,0.0,93933840.0,417.0,85.0,56833920.0,376.0,45.0
144,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_144.txt,3.0,3.0,3.0,-124.0,7.0,7.0,7.0,-139.0,0.0,-2.0,0.0,-124.0,74.0,74.0,74.0,3.0,74.0,74.0,84.0,-384.0,False,1024.0,0.0,79735296.0,450.0,74.0,57093072.0,364.0,61.0
145,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_145.txt,40.0,40.0,40.0,-40.0,0.0,0.0,0.0,-198.0,0.0,-11.0,0.0,-167.0,0.0,-47.0,0.0,-280.0,40.0,40.0,40.0,-685.0,False,1024.0,0.0,94503717.0,412.0,81.0,94503717.0,412.0,77.0
146,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_146.txt,99.0,99.0,152.0,87.0,19.0,19.0,19.0,-273.0,0.0,-57.0,0.0,-400.0,35.0,35.0,56.0,-37.0,99.0,99.0,227.0,-623.0,False,1024.0,0.0,55651200.0,400.0,71.0,0.0,400.0,0.0
147,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_147.txt,54.0,54.0,54.0,-175.0,47.0,47.0,47.0,13.0,34.0,34.0,55.0,-92.0,0.0,-90.0,0.0,-431.0,54.0,54.0,156.0,-685.0,False,1024.0,0.0,46675440.0,431.0,63.0,0.0,431.0,0.0
148,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_148.txt,0.0,-16.0,0.0,-212.0,0.0,-42.0,0.0,-253.0,12.0,12.0,12.0,-39.0,0.0,-45.0,0.0,-224.0,12.0,12.0,12.0,-728.0,False,1024.0,0.0,91721630.0,420.0,77.0,90823656.0,420.0,68.0
149,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_149.txt,0.0,0.0,0.0,-390.0,120.0,120.0,207.0,76.0,0.0,0.0,0.0,-390.0,111.0,111.0,213.0,151.0,120.0,120.0,420.0,-553.0,False,1024.0,0.0,49724150.0,390.0,70.0,0.0,390.0,0.0
150,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_150.txt,0.0,-5.0,0.0,-95.0,0.0,-28.0,0.0,-166.0,0.0,-16.0,0.0,-148.0,4.0,4.0,4.0,-73.0,4.0,4.0,4.0,-482.0,False,1024.0,0.0,18036018.0,344.0,39.0,18036018.0,303.0,22.0
151,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_151.txt,57.0,57.0,57.0,-206.0,77.0,77.0,77.0,20.0,85.0,85.0,85.0,-18.0,0.0,-80.0,0.0,-393.0,85.0,85.0,219.0,-597.0,False,1024.0,0.0,61983040.0,393.0,77.0,0.0,393.0,0.0
152,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_152.txt,22.0,22.0,37.0,37.0,14.0,14.0,14.0,-47.0,0.0,-41.0,0.0,-163.0,0.0,-26.0,0.0,-96.0,22.0,22.0,51.0,-269.0,False,1024.0,0.0,50137360.0,356.0,71.0,50137360.0,342.0,70.0
153,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_153.txt,0.0,-7.0,0.0,-68.0,0.0,-24.0,0.0,-92.0,9.0,9.0,9.0,-72.0,0.0,-6.0,0.0,-114.0,9.0,9.0,9.0,-346.0,False,1024.0,0.0,61516224.0,373.0,74.0,52893720.0,344.0,74.0
154,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_154.txt,0.0,-22.0,0.0,-226.0,18.0,18.0,34.0,29.0,0.0,-70.0,0.0,-276.0,7.0,7.0,7.0,-155.0,18.0,18.0,41.0,-628.0,False,1024.0,0.0,118471584.0,440.0,93.0,118471584.0,440.0,77.0
155,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_155.txt,0.0,-19.0,0.0,-245.0,16.0,16.0,16.0,-28.0,0.0,-19.0,0.0,-141.0,0.0,-14.0,0.0,-177.0,16.0,16.0,16.0,-591.0,False,1024.0,1.0,142655040.0,448.0,95.0,142655040.0,448.0,95.0
156,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_156.txt,0.0,-15.0,0.0,-208.0,36.0,36.0,36.0,-155.0,65.0,65.0,95.0,95.0,34.0,34.0,34.0,-94.0,65.0,65.0,165.0,-362.0,False,1024.0,0.0,61307680.0,422.0,70.0,23850750.0,337.0,33.0
157,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_157.txt,20.0,20.0,20.0,-55.0,14.0,14.0,14.0,-109.0,0.0,-48.0,0.0,-187.0,0.0,-29.0,0.0,-153.0,20.0,20.0,34.0,-504.0,False,1024.0,0.0,61134480.0,370.0,75.0,53615925.0,344.0,75.0
158,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_158.txt,0.0,-55.0,0.0,-305.0,0.0,-14.0,0.0,-53.0,0.0,-1.0,0.0,-105.0,0.0,-22.0,0.0,-182.0,0.0,-1.0,0.0,-645.0,True,1024.0,2.0,38493630.0,363.0,54.0,38493630.0,363.0,35.0
159,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_159.txt,62.0,62.0,62.0,-29.0,0.0,-16.0,0.0,-210.0,0.0,-14.0,0.0,-192.0,0.0,-6.0,0.0,-227.0,62.0,62.0,62.0,-658.0,False,1024.0,0.0,60214374.0,400.0,67.0,53627805.0,380.0,49.0
160,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_160.txt,34.0,34.0,34.0,-179.0,112.0,112.0,125.0,108.0,0.0,-74.0,0.0,-420.0,15.0,15.0,15.0,-204.0,112.0,112.0,174.0,-695.0,False,1024.0,0.0,61630308.0,420.0,74.0,0.0,420.0,0.0
161,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_161.txt,27.0,27.0,27.0,-80.0,39.0,39.0,39.0,-174.0,0.0,-68.0,0.0,-398.0,134.0,134.0,194.0,115.0,134.0,134.0,260.0,-537.0,False,1024.0,0.0,76927720.0,409.0,74.0,0.0,398.0,0.0
162,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_162.txt,75.0,75.0,75.0,-1.0,0.0,-67.0,0.0,-243.0,0.0,-46.0,0.0,-190.0,0.0,-16.0,0.0,-143.0,75.0,75.0,75.0,-577.0,False,1024.0,0.0,138640320.0,457.0,91.0,110073600.0,417.0,90.0
163,uniform,outputs/agents_4/items_5/gpt4o/zero_shot1/output_163.txt,35.0,35.0,48.0,15.0,7.0,7.0,7.0,-145.0,25.0,25.0,25.0,-111.0,0.0,-15.0,0.0,-135.0,35.0,35.0,80.0,-376.0,False,1024.0,0.0,27810510.0,372.0,52.0,19348875.0,306.0,35.0
